NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		33	-0.35504133	-0.78112495	0.83789474	1.0	1.0	285	tags=6%, list=6%, signal=6%	
GOBP_DETECTION_OF_STIMULUS	GOBP_DETECTION_OF_STIMULUS		95	-0.29933465	-0.7810662	0.9556025	1.0	1.0	711	tags=15%, list=14%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS		15	-0.41317865	-0.77943426	0.7432432	1.0	1.0	274	tags=13%, list=5%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		34	-0.35138962	-0.779385	0.84501064	1.0	1.0	326	tags=6%, list=7%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		48	-0.33949795	-0.77904886	0.8784067	1.0	1.0	418	tags=15%, list=8%, signal=16%	
GOBP_ENDOTHELIAL_CELL_MIGRATION	GOBP_ENDOTHELIAL_CELL_MIGRATION		128	-0.28925017	-0.7785829	0.96753246	1.0	1.0	437	tags=7%, list=9%, signal=8%	
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		160	-0.28265005	-0.77840066	0.9787234	1.0	1.0	286	tags=6%, list=6%, signal=6%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		222	-0.2729217	-0.7783647	0.989339	1.0	1.0	650	tags=10%, list=13%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		31	-0.36160344	-0.7782601	0.8308351	1.0	1.0	369	tags=13%, list=7%, signal=14%	
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS		23	-0.38285074	-0.7766111	0.8067227	1.0	1.0	913	tags=26%, list=18%, signal=32%	
GOBP_RESPONSE_TO_ISCHEMIA	GOBP_RESPONSE_TO_ISCHEMIA		23	-0.3829835	-0.7760707	0.8076923	1.0	1.0	525	tags=13%, list=11%, signal=15%	
GOBP_ORGANELLE_FUSION	GOBP_ORGANELLE_FUSION		46	-0.33919832	-0.775877	0.84615386	1.0	1.0	720	tags=22%, list=14%, signal=25%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION		39	-0.35041672	-0.77470875	0.8531318	1.0	1.0	711	tags=18%, list=14%, signal=21%	
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	GOBP_OLIGODENDROCYTE_DIFFERENTIATION		41	-0.33620226	-0.7745515	0.85655737	1.0	1.0	265	tags=7%, list=5%, signal=8%	
GOBP_RESPONSE_TO_STEROID_HORMONE	GOBP_RESPONSE_TO_STEROID_HORMONE		126	-0.2892524	-0.77401716	0.9657388	1.0	1.0	586	tags=11%, list=12%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY		18	-0.3936169	-0.7731157	0.8088235	1.0	1.0	250	tags=17%, list=5%, signal=17%	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GOBP_CARDIAC_CHAMBER_MORPHOGENESIS		70	-0.30883312	-0.7724551	0.92622954	1.0	1.0	124	tags=3%, list=2%, signal=3%	
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION		192	-0.2712697	-0.77187616	0.98858446	1.0	1.0	651	tags=15%, list=13%, signal=17%	
GOBP_DNA_REPAIR	GOBP_DNA_REPAIR		73	-0.30650097	-0.76896006	0.9334719	1.0	1.0	783	tags=26%, list=16%, signal=30%	
GOBP_ORGAN_GROWTH	GOBP_ORGAN_GROWTH		77	-0.3033007	-0.76855236	0.9434783	1.0	1.0	211	tags=4%, list=4%, signal=4%	
GOBP_FAT_CELL_DIFFERENTIATION	GOBP_FAT_CELL_DIFFERENTIATION		111	-0.28863484	-0.7682154	0.9777328	1.0	1.0	355	tags=5%, list=7%, signal=6%	
GOBP_TYPE_2_IMMUNE_RESPONSE	GOBP_TYPE_2_IMMUNE_RESPONSE		27	-0.36618796	-0.76745135	0.81759655	1.0	1.0	424	tags=19%, list=8%, signal=20%	
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT		47	-0.3320002	-0.7671079	0.88819873	1.0	1.0	311	tags=11%, list=6%, signal=11%	
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	GOBP_SYNAPTIC_VESICLE_LOCALIZATION		20	-0.38429427	-0.7667288	0.8088889	1.0	1.0	69	tags=5%, list=1%, signal=5%	
GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING		24	-0.37980017	-0.76656073	0.8275109	1.0	1.0	951	tags=25%, list=19%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		35	-0.345929	-0.7657232	0.85215604	1.0	1.0	562	tags=14%, list=11%, signal=16%	
GOBP_FLUID_TRANSPORT	GOBP_FLUID_TRANSPORT		17	-0.40357268	-0.7656771	0.8189474	1.0	1.0	154	tags=6%, list=3%, signal=6%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION		25	-0.36228254	-0.76550627	0.845339	1.0	1.0	879	tags=40%, list=18%, signal=48%	
GOBP_TISSUE_MIGRATION	GOBP_TISSUE_MIGRATION		54	-0.31970605	-0.76523286	0.92440605	1.0	1.0	63	tags=4%, list=1%, signal=4%	
GOBP_MUSCLE_CELL_DIFFERENTIATION	GOBP_MUSCLE_CELL_DIFFERENTIATION		179	-0.27318314	-0.7631644	1.0	1.0	1.0	711	tags=12%, list=14%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS		16	-0.39989218	-0.76282513	0.80222225	1.0	1.0	143	tags=13%, list=3%, signal=13%	
GOBP_NEUROBLAST_PROLIFERATION	GOBP_NEUROBLAST_PROLIFERATION		24	-0.3647019	-0.7624738	0.8217593	1.0	1.0	421	tags=17%, list=8%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS		18	-0.3927754	-0.7624695	0.8065217	1.0	1.0	269	tags=11%, list=5%, signal=12%	
GOBP_SENSORY_PERCEPTION	GOBP_SENSORY_PERCEPTION		178	-0.27115762	-0.761858	0.99561405	1.0	1.0	420	tags=7%, list=8%, signal=8%	
GOBP_REGULATION_OF_DNA_REPLICATION	GOBP_REGULATION_OF_DNA_REPLICATION		22	-0.37114218	-0.76039183	0.8305085	1.0	1.0	1097	tags=36%, list=22%, signal=46%	
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		24	-0.36887887	-0.760211	0.83613443	1.0	1.0	159	tags=4%, list=3%, signal=4%	
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION		37	-0.34155613	-0.7600464	0.8830898	1.0	1.0	410	tags=11%, list=8%, signal=12%	
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY	GOBP_NEUTROPHIL_MEDIATED_IMMUNITY		19	-0.3858478	-0.7598169	0.78401726	1.0	1.0	348	tags=21%, list=7%, signal=23%	
GOBP_MONOATOMIC_ANION_TRANSPORT	GOBP_MONOATOMIC_ANION_TRANSPORT		62	-0.3064003	-0.75913805	0.92677826	1.0	1.0	193	tags=3%, list=4%, signal=3%	
GOBP_NEURON_PROJECTION_ORGANIZATION	GOBP_NEURON_PROJECTION_ORGANIZATION		35	-0.33755782	-0.75884515	0.86993605	1.0	1.0	109	tags=6%, list=2%, signal=6%	
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS		23	-0.36773533	-0.75865585	0.8381743	1.0	1.0	699	tags=35%, list=14%, signal=40%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		103	-0.29228613	-0.75682884	0.97341514	1.0	1.0	632	tags=17%, list=13%, signal=20%	
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE		134	-0.27914375	-0.7557637	0.9909707	1.0	1.0	885	tags=29%, list=18%, signal=34%	
GOBP_REGULATION_OF_TISSUE_REMODELING	GOBP_REGULATION_OF_TISSUE_REMODELING		38	-0.33761367	-0.7555157	0.8704104	1.0	1.0	392	tags=11%, list=8%, signal=11%	
GOBP_TRANSITION_METAL_ION_TRANSPORT	GOBP_TRANSITION_METAL_ION_TRANSPORT		32	-0.34601617	-0.75537336	0.8680412	1.0	1.0	755	tags=16%, list=15%, signal=18%	
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		21	-0.36706668	-0.75469744	0.84835166	1.0	1.0	42	tags=5%, list=1%, signal=5%	
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		58	-0.31138197	-0.7545254	0.93722945	1.0	1.0	421	tags=9%, list=8%, signal=9%	
GOBP_MUSCLE_CELL_DEVELOPMENT	GOBP_MUSCLE_CELL_DEVELOPMENT		81	-0.29825684	-0.7541805	0.9475891	1.0	1.0	1026	tags=22%, list=21%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		26	-0.35969582	-0.7541755	0.833713	1.0	1.0	739	tags=38%, list=15%, signal=45%	
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE		18	-0.38643825	-0.75391084	0.7923729	1.0	1.0	733	tags=28%, list=15%, signal=32%	
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION		41	-0.33004358	-0.7515813	0.8921776	1.0	1.0	1325	tags=34%, list=26%, signal=46%	
GOBP_MRNA_CATABOLIC_PROCESS	GOBP_MRNA_CATABOLIC_PROCESS		35	-0.345282	-0.7511662	0.85531914	1.0	1.0	785	tags=31%, list=16%, signal=37%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION		23	-0.3686841	-0.75086725	0.855814	1.0	1.0	683	tags=17%, list=14%, signal=20%	
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS		73	-0.30266166	-0.750476	0.942029	1.0	1.0	437	tags=14%, list=9%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION		60	-0.31065688	-0.75009096	0.9424779	1.0	1.0	281	tags=5%, list=6%, signal=5%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS		86	-0.291379	-0.7492405	0.96842104	1.0	1.0	917	tags=35%, list=18%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS		34	-0.3428378	-0.7490697	0.85531914	1.0	1.0	232	tags=9%, list=5%, signal=9%	
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT		31	-0.3447086	-0.74874234	0.85927504	1.0	1.0	29	tags=3%, list=1%, signal=3%	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS		27	-0.3560575	-0.74857247	0.8377193	1.0	1.0	606	tags=30%, list=12%, signal=34%	
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS		27	-0.3529199	-0.74837506	0.88095236	1.0	1.0	113	tags=7%, list=2%, signal=8%	
GOBP_CHROMATIN_ORGANIZATION	GOBP_CHROMATIN_ORGANIZATION		109	-0.28651348	-0.7473724	0.9784017	1.0	1.0	605	tags=17%, list=12%, signal=19%	
GOBP_RESPONSE_TO_MONOAMINE	GOBP_RESPONSE_TO_MONOAMINE		15	-0.39446628	-0.7473197	0.82997763	1.0	1.0	69	tags=7%, list=1%, signal=7%	
GOBP_MEMBRANE_FUSION	GOBP_MEMBRANE_FUSION		50	-0.31906146	-0.74548715	0.92431194	1.0	1.0	632	tags=16%, list=13%, signal=18%	
GOBP_REGULATION_OF_SYSTEM_PROCESS	GOBP_REGULATION_OF_SYSTEM_PROCESS		218	-0.260019	-0.74284124	1.0	1.0	1.0	703	tags=12%, list=14%, signal=14%	
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	GOBP_ORGANIC_ACID_CATABOLIC_PROCESS		63	-0.30395338	-0.7425238	0.9450102	1.0	1.0	419	tags=10%, list=8%, signal=10%	
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		70	-0.29476562	-0.74185985	0.95143485	1.0	1.0	703	tags=19%, list=14%, signal=21%	
GOBP_INORGANIC_ANION_TRANSPORT	GOBP_INORGANIC_ANION_TRANSPORT		61	-0.30264544	-0.74144596	0.95208335	1.0	1.0	311	tags=5%, list=6%, signal=5%	
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	GOBP_CARDIAC_CHAMBER_DEVELOPMENT		84	-0.2914802	-0.741192	0.9827214	1.0	1.0	603	tags=8%, list=12%, signal=9%	
GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS		16	-0.38963228	-0.7409045	0.81023455	1.0	1.0	1083	tags=25%, list=22%, signal=32%	
GOBP_REGULATION_OF_PLATELET_AGGREGATION	GOBP_REGULATION_OF_PLATELET_AGGREGATION		21	-0.36255735	-0.7400819	0.8315565	1.0	1.0	483	tags=19%, list=10%, signal=21%	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE		72	-0.2932711	-0.7391985	0.96483517	1.0	1.0	118	tags=3%, list=2%, signal=3%	
GOBP_ORGANIC_ACID_TRANSPORT	GOBP_ORGANIC_ACID_TRANSPORT		126	-0.27220538	-0.7381438	0.993617	1.0	1.0	352	tags=5%, list=7%, signal=5%	
GOBP_MUSCLE_CELL_MIGRATION	GOBP_MUSCLE_CELL_MIGRATION		54	-0.31232357	-0.73720413	0.92210525	1.0	1.0	145	tags=4%, list=3%, signal=4%	
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		35	-0.3313905	-0.73643506	0.89662445	1.0	1.0	1083	tags=26%, list=22%, signal=33%	
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		18	-0.3743288	-0.73276854	0.83476394	1.0	1.0	777	tags=28%, list=16%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		20	-0.37135932	-0.73113996	0.8755102	1.0	1.0	1100	tags=40%, list=22%, signal=51%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT		19	-0.3672475	-0.7307352	0.8388521	1.0	1.0	1325	tags=37%, list=26%, signal=50%	
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	GOBP_EXCITATORY_SYNAPSE_ASSEMBLY		22	-0.3629433	-0.7305288	0.8534483	1.0	1.0	482	tags=14%, list=10%, signal=15%	
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		38	-0.33108366	-0.73049515	0.8905908	1.0	1.0	338	tags=5%, list=7%, signal=6%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		15	-0.3807198	-0.72968006	0.84777516	1.0	1.0	1097	tags=53%, list=22%, signal=68%	
GOBP_REGULATION_OF_BLOOD_CIRCULATION	GOBP_REGULATION_OF_BLOOD_CIRCULATION		103	-0.27886826	-0.7288846	0.9796334	1.0	1.0	971	tags=17%, list=19%, signal=21%	
GOBP_KIDNEY_MORPHOGENESIS	GOBP_KIDNEY_MORPHOGENESIS		48	-0.3161884	-0.7280983	0.930131	1.0	1.0	125	tags=4%, list=3%, signal=4%	
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY		34	-0.33377272	-0.7270248	0.88470066	1.0	1.0	51	tags=3%, list=1%, signal=3%	
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM		81	-0.28593063	-0.7254683	0.9670103	1.0	1.0	691	tags=16%, list=14%, signal=18%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION		16	-0.3788122	-0.72514147	0.84815615	1.0	1.0	3113	tags=100%, list=62%, signal=264%	
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION		27	-0.3348695	-0.72425336	0.9019608	1.0	1.0	1133	tags=41%, list=23%, signal=52%	
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		53	-0.3052881	-0.72161335	0.93473685	1.0	1.0	421	tags=9%, list=8%, signal=10%	
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION		19	-0.36607537	-0.7207804	0.875	1.0	1.0	652	tags=32%, list=13%, signal=36%	
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	GOBP_ACTIN_MEDIATED_CELL_CONTRACTION		53	-0.2981202	-0.7206047	0.9548533	1.0	1.0	937	tags=26%, list=19%, signal=32%	
GOBP_CELLULAR_RESPONSE_TO_CAMP	GOBP_CELLULAR_RESPONSE_TO_CAMP		26	-0.33929697	-0.7197689	0.877551	1.0	1.0	913	tags=35%, list=18%, signal=42%	
GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION	GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION		42	-0.31794816	-0.7192889	0.9227468	1.0	1.0	509	tags=17%, list=10%, signal=18%	
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION		63	-0.29283327	-0.7148967	0.95670104	1.0	1.0	421	tags=11%, list=8%, signal=12%	
GOBP_REGULATION_OF_VASOCONSTRICTION	GOBP_REGULATION_OF_VASOCONSTRICTION		28	-0.32938078	-0.71388495	0.9025974	1.0	1.0	690	tags=14%, list=14%, signal=16%	
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER		26	-0.33898962	-0.71321803	0.91484714	1.0	1.0	378	tags=8%, list=8%, signal=8%	
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS		34	-0.32744324	-0.7127623	0.93630576	1.0	1.0	312	tags=9%, list=6%, signal=9%	
GOBP_RESPONSE_TO_NICOTINE	GOBP_RESPONSE_TO_NICOTINE		16	-0.37805513	-0.71235067	0.85934067	1.0	1.0	854	tags=19%, list=17%, signal=23%	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		18	-0.36026675	-0.71192807	0.859447	1.0	1.0	1290	tags=39%, list=26%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		23	-0.34267488	-0.7109804	0.8960177	1.0	1.0	127	tags=4%, list=3%, signal=4%	
GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT		40	-0.3173044	-0.7100676	0.92616034	1.0	1.0	307	tags=8%, list=6%, signal=8%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		40	-0.3127889	-0.70911294	0.9420601	1.0	1.0	71	tags=3%, list=1%, signal=3%	
GOBP_ALCOHOL_METABOLIC_PROCESS	GOBP_ALCOHOL_METABOLIC_PROCESS		121	-0.26968342	-0.70740336	0.99557525	1.0	1.0	821	tags=17%, list=16%, signal=20%	
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION		42	-0.3106819	-0.70708245	0.9525773	1.0	1.0	1054	tags=31%, list=21%, signal=39%	
GOBP_SPLEEN_DEVELOPMENT	GOBP_SPLEEN_DEVELOPMENT		16	-0.36756313	-0.705679	0.87341774	1.0	1.0	525	tags=19%, list=11%, signal=21%	
GOBP_SODIUM_ION_TRANSPORT	GOBP_SODIUM_ION_TRANSPORT		88	-0.27240247	-0.7047246	0.99147123	1.0	1.0	703	tags=17%, list=14%, signal=19%	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS		62	-0.29068267	-0.7044108	0.9798206	1.0	1.0	1078	tags=32%, list=22%, signal=41%	
GOBP_REGULATION_OF_HEART_RATE	GOBP_REGULATION_OF_HEART_RATE		44	-0.30226782	-0.70422304	0.94623655	1.0	1.0	1493	tags=36%, list=30%, signal=51%	
GOBP_ANIMAL_ORGAN_REGENERATION	GOBP_ANIMAL_ORGAN_REGENERATION		23	-0.3448697	-0.7041065	0.8958333	1.0	1.0	701	tags=17%, list=14%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT		47	-0.30236056	-0.7033341	0.9614561	1.0	1.0	274	tags=4%, list=5%, signal=4%	
GOBP_RETINOL_METABOLIC_PROCESS	GOBP_RETINOL_METABOLIC_PROCESS		25	-0.33462444	-0.7032456	0.91460675	1.0	1.0	535	tags=12%, list=11%, signal=13%	
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	GOBP_GLYCEROLIPID_CATABOLIC_PROCESS		34	-0.3220298	-0.702343	0.92650336	1.0	1.0	375	tags=12%, list=8%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		26	-0.32359087	-0.69835275	0.90082645	1.0	1.0	338	tags=8%, list=7%, signal=8%	
GOBP_CHOLESTEROL_STORAGE	GOBP_CHOLESTEROL_STORAGE		16	-0.36449477	-0.6972436	0.8632479	1.0	1.0	821	tags=25%, list=16%, signal=30%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM		221	-0.24253221	-0.69505715	1.0	1.0	1.0	605	tags=8%, list=12%, signal=9%	
GOBP_SENSORY_PERCEPTION_OF_SMELL	GOBP_SENSORY_PERCEPTION_OF_SMELL		15	-0.36652744	-0.69487995	0.8663793	1.0	1.0	408	tags=13%, list=8%, signal=14%	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION		24	-0.3336175	-0.6907701	0.92339545	1.0	1.0	345	tags=13%, list=7%, signal=13%	
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION		32	-0.31987533	-0.6896305	0.9170306	1.0	1.0	939	tags=28%, list=19%, signal=34%	
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION		15	-0.3677351	-0.6888644	0.87904966	1.0	1.0	232	tags=13%, list=5%, signal=14%	
GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY		18	-0.35342017	-0.6881678	0.88842976	1.0	1.0	160	tags=6%, list=3%, signal=6%	
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM		28	-0.31530726	-0.6871402	0.9337748	1.0	1.0	530	tags=11%, list=11%, signal=12%	
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS		24	-0.33009496	-0.6845148	0.9185336	1.0	1.0	692	tags=17%, list=14%, signal=19%	
