membership_label,baseline_group_type,K,gep,median_delta,delta_q25,delta_q75,n_samples,median_ROGUE,median_n_cells,fraction_samples_positive,members_str,delta_IQR
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,18,1,-0.0887902907347553,-0.0887902907347553,-0.0887902907347553,1,0.8806061203810139,291.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,19,1,-0.0347932973708838,-0.0347932973708838,-0.0347932973708838,1,0.9346031137448854,125.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,19,3,-0.0114328169871892,-0.0114328169871892,-0.0114328169871892,1,0.95796359412858,74.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,19,4,-0.0772558600072078,-0.0772558600072078,-0.0772558600072078,1,0.8921405511085614,82.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,20,1,0.0028022922405288,0.0028022922405288,0.0028022922405288,1,0.972198703356298,99.0,1.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,20,2,-0.0880365041657432,-0.0880365041657432,-0.0880365041657432,1,0.881359906950026,185.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,21,1,-0.0867750123017497,-0.0867750123017497,-0.0867750123017497,1,0.8826213988140195,190.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,21,2,-0.0003101032159973,-0.0003101032159973,-0.0003101032159973,1,0.969086307899772,100.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,22,1,0.0030860553829765,0.0030860553829765,0.0030860553829765,1,0.9724824664987458,101.0,1.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,22,2,-0.0849003658621342,-0.0849003658621342,-0.0849003658621342,1,0.884496045253635,181.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,23,1,0.0011687163817802,0.0011687163817802,0.0011687163817802,1,0.9705651274975496,98.0,1.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,23,2,-0.0843874168075116,-0.0843874168075116,-0.0843874168075116,1,0.8850089943082576,184.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,24,1,-0.0925561085432221,-0.0925561085432221,-0.0925561085432221,1,0.8768403025725471,290.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,25,4,-0.0512269820194818,-0.0512269820194818,-0.0512269820194818,1,0.9181694290962874,199.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,25,6,-0.0167829041012481,-0.0167829041012481,-0.0167829041012481,1,0.9526135070145212,62.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,26,2,-0.0101099800662357,-0.0101099800662357,-0.0101099800662357,1,0.9592864310495336,77.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,26,4,-0.0434986834223699,-0.0434986834223699,-0.0434986834223699,1,0.9258977276933992,180.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,27,1,-0.1030356005283923,-0.1030356005283923,-0.1030356005283923,1,0.8663608105873769,244.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,27,3,-0.0032126727596469,-0.0032126727596469,-0.0032126727596469,1,0.9661837383561224,46.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,28,1,-0.0923195443379626,-0.0923195443379626,-0.0923195443379626,1,0.8770768667778066,292.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,29,1,-0.1109298462024893,-0.1109298462024893,-0.1109298462024893,1,0.8584665649132799,201.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,30,1,-0.0930276984393455,-0.0930276984393455,-0.0930276984393455,1,0.8763687126764237,289.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,31,2,-0.0321592356458969,-0.0321592356458969,-0.0321592356458969,1,0.9372371754698724,95.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,31,3,-0.0918060402414064,-0.0918060402414064,-0.0918060402414064,1,0.8775903708743628,152.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,31,5,-0.002361413621702,-0.002361413621702,-0.002361413621702,1,0.9670349974940672,36.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,32,1,-0.0920662316714313,-0.0920662316714313,-0.0920662316714313,1,0.8773301794443379,293.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,33,2,-0.1053608267965906,-0.1053608267965906,-0.1053608267965906,1,0.8640355843191786,225.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,33,3,-0.0521892843174037,-0.0521892843174037,-0.0521892843174037,1,0.9214963279854405,84.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,34,1,-0.1013740577229171,-0.1013740577229171,-0.1013740577229171,1,0.868022353392852,243.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,35,1,-0.1011780932026832,-0.1011780932026832,-0.1011780932026832,1,0.868218317913086,236.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,3,1,-0.1168596602953275,-0.1168596602953275,-0.1168596602953275,1,0.8568259520075167,462.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,4,1,-0.1121614814799786,-0.1121614814799786,-0.1121614814799786,1,0.8615241308228656,461.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,5,1,-0.1121614814799786,-0.1121614814799786,-0.1121614814799786,1,0.8615241308228656,461.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,6,1,-0.1040745652221466,-0.1040745652221466,-0.1040745652221466,1,0.8696110470806976,459.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,7,1,-0.0717872482024108,-0.0717872482024108,-0.0717872482024108,1,0.9018983641004332,447.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,8,1,-0.0717872482024108,-0.0717872482024108,-0.0717872482024108,1,0.9018983641004332,447.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,9,1,-0.0679142063018036,-0.0679142063018036,-0.0679142063018036,1,0.9057714060010406,445.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,11,1,-0.0786798069855431,-0.0786798069855431,-0.0786798069855431,1,0.8950058053173011,449.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,16,1,-0.1170626161477048,-0.1170626161477048,-0.1170626161477048,1,0.8566229961551394,459.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,17,1,-0.1172798850643835,-0.1172798850643835,-0.1172798850643835,1,0.8564057272384606,458.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,18,1,-0.1170626161477048,-0.1170626161477048,-0.1170626161477048,1,0.8566229961551394,459.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,19,1,-0.043052734729023,-0.043052734729023,-0.043052734729023,1,0.9306328775738212,126.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,19,3,-0.0719102054019331,-0.0719102054019331,-0.0719102054019331,1,0.9017754069009112,143.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,19,4,-0.101707631363523,-0.101707631363523,-0.101707631363523,1,0.8719779809393212,158.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,24,1,-0.1175365533561414,-0.1175365533561414,-0.1175365533561414,1,0.8561490589467028,460.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,26,4,-0.0672046857184839,-0.0672046857184839,-0.0672046857184839,1,0.9064809265843604,231.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,27,1,-0.1242551583133327,-0.1242551583133327,-0.1242551583133327,1,0.8494304539895114,376.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,28,1,-0.1168596602953275,-0.1168596602953275,-0.1168596602953275,1,0.8568259520075167,462.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,29,1,-0.1148100736855516,-0.1148100736855516,-0.1148100736855516,1,0.8588755386172926,357.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,30,1,-0.1105870952017112,-0.1105870952017112,-0.1105870952017112,1,0.863098517101133,449.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,31,3,-0.1261512676371898,-0.1261512676371898,-0.1261512676371898,1,0.8475343446656544,260.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,32,1,-0.1194042115697006,-0.1194042115697006,-0.1194042115697006,1,0.8542814007331436,472.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,33,2,-0.1213466667002552,-0.1213466667002552,-0.1213466667002552,1,0.8523389456025889,366.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,34,1,-0.1163146587301577,-0.1163146587301577,-0.1163146587301577,1,0.8573709535726864,401.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,35,1,-0.1280964705369224,-0.1280964705369224,-0.1280964705369224,1,0.8455891417659218,396.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_ID1+Mono_CD16,subgroup,25,6,0.0040025055832396,0.0040025055832396,0.0040025055832396,1,0.9560032303100388,63.0,1.0,Mono_CD14_ID1+Mono_CD16,0.0
Mono_CD14_IL1B+Mono_CD16,subgroup,21,1,-0.0875456674747727,-0.0875456674747727,-0.0875456674747727,1,0.8814534172440969,320.0,0.0,Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_IL1B+Mono_CD16,subgroup,27,1,-0.0933426017260123,-0.0933426017260123,-0.0933426017260123,1,0.8756564829928573,272.0,0.0,Mono_CD14_IL1B+Mono_CD16,0.0
Mono_CD14_IL1B+Mono_CD16+Mono_Int,subgroup,14,2,-0.06083986097849314,-0.06642371514386987,-0.055256006813116425,2,0.9222154412886603,117.5,0.0,Mono_CD14_IL1B+Mono_CD16+Mono_Int,0.011167708330753444
Mono_CD14_IL1B+Mono_Int,subgroup,26,4,-0.0328454953802903,-0.0328454953802903,-0.0328454953802903,1,0.9472097561209278,149.0,0.0,Mono_CD14_IL1B+Mono_Int,0.0
Mono_CD14_IL1B+Mono_TIL,subgroup,3,1,-0.1725568316087942,-0.1725568316087942,-0.1725568316087942,1,0.8075283621817204,169.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.0
Mono_CD14_IL1B+Mono_TIL,subgroup,10,1,-0.0680089664905353,-0.1015520068403015,-0.034465926140769106,2,0.8711318996345252,125.5,0.0,Mono_CD14_IL1B+Mono_TIL,0.0670860806995324
Mono_CD14_IL1B+Mono_TIL,subgroup,12,1,-0.0705519836708155,-0.10570793174294744,-0.035396035598683546,2,0.8685888824542449,129.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.07031189614426389
Mono_CD14_IL1B+Mono_TIL,subgroup,13,1,-0.0048786026239411,-0.0048786026239411,-0.0048786026239411,1,0.8933179358356652,100.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.0
Mono_CD14_IL1B+Mono_TIL,subgroup,14,1,-0.073772426472152,-0.10763018542540351,-0.0399146675189005,2,0.8653684396529084,128.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.06771551790650301
Mono_CD14_IL1B+Mono_TIL,subgroup,20,1,-0.1014722660949919,-0.1014722660949919,-0.1014722660949919,1,0.8786129276955227,128.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.0
Mono_CD14_IL1B+Mono_TIL,subgroup,21,2,-0.096552585502927,-0.096552585502927,-0.096552585502927,1,0.8835326082875876,130.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.0
Mono_CD14_IL1B+Mono_TIL,subgroup,22,1,-0.0775428223349625,-0.0775428223349625,-0.0775428223349625,1,0.902542371455552,129.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.0
Mono_CD14_IL1B+Mono_TIL,subgroup,23,1,-0.0801988007362237,-0.0801988007362237,-0.0801988007362237,1,0.8998863930542909,104.0,0.0,Mono_CD14_IL1B+Mono_TIL,0.0
Mono_CD14_THBS1+Mono_CD16,subgroup,21,1,-0.0712421189785187,-0.0712421189785187,-0.0712421189785187,1,0.909462193992024,148.0,0.0,Mono_CD14_THBS1+Mono_CD16,0.0
Mono_CD14_THBS1+Mono_CD16+Mono_Int,subgroup,10,2,-0.0912877942563327,-0.0912877942563327,-0.0912877942563327,1,0.9087122057436672,108.0,0.0,Mono_CD14_THBS1+Mono_CD16+Mono_Int,0.0
Mono_CD14_THBS1+Mono_CD16+Mono_Int,subgroup,12,2,-0.0909462077149504,-0.0909462077149504,-0.0909462077149504,1,0.9090537922850496,110.0,0.0,Mono_CD14_THBS1+Mono_CD16+Mono_Int,0.0
Mono_CD14_THBS1+Mono_CD16+Mono_Int,subgroup,13,2,-0.0915257101341655,-0.0915257101341655,-0.0915257101341655,1,0.9084742898658345,108.0,0.0,Mono_CD14_THBS1+Mono_CD16+Mono_Int,0.0
Mono_CD14_THBS1+Mono_CD16+Mono_Int,subgroup,14,2,-0.0783258784668573,-0.0783258784668573,-0.0783258784668573,1,0.9216741215331428,105.0,0.0,Mono_CD14_THBS1+Mono_CD16+Mono_Int,0.0
Mono_CD16,specific,10,2,-0.0386600845415924,-0.0441887252078279,-0.0163959567752079,9,0.9544572122567062,36.5,0.2222222222222222,Mono_CD16+Mono_Int+cDC2_CD33,0.027792768432619998
Mono_CD16,specific,12,2,-0.04639940937616495,-0.057154223386902,-0.016895713999099803,10,0.9664447947498475,40.0,0.1,Mono_CD16+Mono_Int+cDC2_CD33,0.0402585093878022
Mono_CD16,specific,13,2,-0.0439221658401893,-0.053218458680703004,-0.0154366999096167,10,0.9731249033245186,39.0,0.1,Mono_CD16+Mono_Int+cDC2_CD33,0.037781758771086305
Mono_CD16,specific,14,2,-0.0463863638589172,-0.0549457375046337,-0.016662793599501,9,0.9651575777554143,33.0,0.0,Mono_CD16+Mono_Int+cDC2_CD33,0.0382829439051327
Mono_CD16,specific,15,2,-0.0553812567672283,-0.0757445799716208,-0.0453877796050162,9,0.9002153267927986,50.0,0.0,Mono_CD16+cDC2_CD1C,0.030356800366604604
Mono_CD16,specific,20,3,-0.0044987994148139,-0.008148474422906001,-0.00034482496820900004,11,0.969513271085743,30.0,0.2727272727272727,Mono_CD16,0.007803649454697002
Mono_CD16,specific,22,3,-0.00078604813173275,-0.001584867942845375,0.002236467752436625,12,0.9805938509504234,31.0,0.4166666666666667,Mono_CD16,0.003821335695282
Mono_CD16,specific,23,3,-0.0009213113258905,-0.005172296961447575,0.0024518586874579,12,0.9787567496339892,29.0,0.3333333333333333,Mono_CD16,0.007624155648905475
Mono_CD16,specific,24,1,-0.0801719624693461,-0.1294072964348812,-0.0635266720139509,13,0.8030796147134897,194.0,0.0,Mono_CD14,0.06588062442093029
Mono_CD16+Mono_Int,subgroup,10,2,-0.0421236750113266,-0.057379132469895,-0.0329998728692838,17,0.9292688100228726,157.0,0.0,Mono_CD16+Mono_Int,0.0243792596006112
Mono_CD16+Mono_Int,subgroup,12,2,-0.043329418075162204,-0.06271749549017673,-0.029510900307872425,16,0.9253528913010225,163.0,0.0,Mono_CD16+Mono_Int,0.0332065951823043
Mono_CD16+Mono_Int,subgroup,13,2,-0.044356126251318,-0.060684885812561526,-0.031059175678902075,16,0.9265925325005457,163.0,0.0,Mono_CD16+Mono_Int,0.02962571013365945
Mono_CD16+Mono_Int,subgroup,14,2,-0.0533773104781563,-0.06049558645549025,-0.0364316887587416,15,0.9271743188607212,163.0,0.0,Mono_CD16+Mono_Int,0.024063897696748646
Mono_CD16+Mono_Int,subgroup,15,2,-0.0498890061121956,-0.070552098311497,-0.03554313592377755,23,0.9230147268866352,143.0,0.0,Mono_CD16+Mono_Int,0.03500896238771945
Mono_CD16+Mono_Int,subgroup,20,3,-0.01545323530127015,-0.02537318556375795,-0.0024480824178646,22,0.9646947837363253,132.0,0.18181818181818182,Mono_CD16+Mono_Int,0.022925103145893348
Mono_CD16+Mono_Int,subgroup,21,1,-0.0704134550610142,-0.0704134550610142,-0.0704134550610142,1,0.8918552278311422,325.0,0.0,Mono_CD16+Mono_Int,0.0
Mono_CD16+Mono_Int,subgroup,22,3,-0.0118132914908587,-0.0257126408150901,-0.0020233359453362,21,0.966719772450764,131.0,0.23809523809523808,Mono_CD16+Mono_Int,0.023689304869753902
Mono_CD16+Mono_Int,subgroup,23,3,-0.0127924167042429,-0.0257126408150901,-0.0022835144941154,21,0.966719772450764,130.0,0.14285714285714285,Mono_CD16+Mono_Int,0.0234291263209747
Monocyte_family,family,10,1,-0.0276766816006012,-0.0391112639897262,-0.0176413077049543,37,0.9546008630896596,186.0,0.10810810810810811,Mono_CD14,0.021469956284771895
Monocyte_family,family,12,1,-0.0292350217629402,-0.0399742985233814,-0.0138621031905125,37,0.957370217862306,185.0,0.08108108108108109,Mono_CD14,0.026112195332868897
Monocyte_family,family,13,1,-0.02915614747363125,-0.04295205156137775,-0.014543430155410125,38,0.9532895129169623,185.0,0.07894736842105263,Mono_CD14,0.028408621405967623
Monocyte_family,family,14,1,-0.0288892677900971,-0.0376499064494851,-0.0127008412493102,37,0.956065604291944,185.0,0.10810810810810811,Mono_CD14,0.024949065200174897
Monocyte_family,family,20,1,-0.00988504395690505,-0.023180041786739877,0.002670844331582025,36,0.9768198003663966,125.5,0.3611111111111111,Mono_CD14_THBS1,0.0258508861183219
Monocyte_family,family,21,2,-0.00993780158763965,-0.018628733094340974,0.002659802604867625,36,0.9791023241483011,127.5,0.3888888888888889,Mono_CD14_THBS1,0.021288535699208598
Monocyte_family,family,22,1,-0.00977780735135665,-0.01959475359503935,0.0030805001847435502,36,0.9789906115251522,128.0,0.3611111111111111,Mono_CD14_THBS1,0.0226752537797829
Monocyte_family,family,23,1,-0.00574721624816805,-0.01830196912749565,0.0072624849603014,34,0.9787375437690271,146.5,0.4411764705882353,Mono_CD14_THBS1,0.02556445408779705
cDC1_CLEC9A+cDC2_CD1C,subgroup,4,2,-0.1489290770191025,-0.1489290770191025,-0.1489290770191025,1,0.7310335742938701,172.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.0
cDC1_CLEC9A+cDC2_CD1C,subgroup,5,2,-0.1511266733898726,-0.1511266733898726,-0.1511266733898726,1,0.7288359779231,166.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.0
cDC1_CLEC9A+cDC2_CD1C,subgroup,7,2,-0.0970963620580147,-0.12656964845719035,-0.09124487683357445,3,0.869591411745131,65.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.0353247716236159
cDC1_CLEC9A+cDC2_CD1C,subgroup,8,2,-0.0894764196259063,-0.1193327643234718,-0.08584894586168705,3,0.8772113541772394,64.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.03348381846178475
cDC1_CLEC9A+cDC2_CD1C,subgroup,9,2,-0.0989067723786408,-0.1269808537673531,-0.0905641222380543,3,0.8677810014245049,64.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.03641673152929881
cDC1_CLEC9A+cDC2_CD1C,subgroup,10,3,-0.1183580407384574,-0.13631203215899484,-0.10040404931791995,2,0.8471828036450105,58.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.035907982841074895
cDC1_CLEC9A+cDC2_CD1C,subgroup,11,2,-0.0905597727269926,-0.11711156331343175,-0.0870118029099867,3,0.8761280010761531,59.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.03009976040344506
cDC1_CLEC9A+cDC2_CD1C,subgroup,12,3,-0.1221405465465652,-0.1425219944217455,-0.1017590986713849,2,0.8434002978369027,59.5,0.0,cDC1_CLEC9A+cDC2_CD1C,0.040762895750360614
cDC1_CLEC9A+cDC2_CD1C,subgroup,13,3,-0.0940126758796735,-0.0940126758796735,-0.0940126758796735,1,0.8824738013289517,58.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.0
cDC1_CLEC9A+cDC2_CD1C,subgroup,14,3,-0.1009068907554805,-0.11092126248000256,-0.0917881302371425,3,0.8657808830476652,54.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.019133132242860063
cDC1_CLEC9A+cDC2_CD1C,subgroup,20,7,-0.0573648024530446,-0.0573648024530446,-0.0573648024530446,1,0.8225978488599279,96.0,0.0,cDC1_CLEC9A+cDC2_CD1C,0.0
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,6,2,-0.1416063659536,-0.1416063659536,-0.1416063659536,1,0.7410749749983234,178.0,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.0
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,7,2,-0.1554581796361485,-0.1752248659480875,-0.1356914933242095,2,0.7722959943655059,139.5,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.039533372623878016
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,8,2,-0.15869072294487696,-0.17814595924212548,-0.13923548664762841,2,0.7690634510567775,137.5,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.038910472594497064
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,9,2,-0.1548691534386388,-0.17702610255068119,-0.13271220432659642,2,0.7728850205630157,139.0,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.04431389822408477
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,10,3,-0.15991882741850896,-0.18198109729997702,-0.13785655753704087,2,0.7678353465831456,143.0,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.04412453976293615
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,11,2,-0.15635893877991824,-0.17949290028259793,-0.1332249772772386,2,0.7713952352217361,133.5,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.04626792300535934
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,12,3,-0.1583625392621314,-0.18120295322178825,-0.13552212530247454,2,0.7693916347395231,142.5,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.045680827919313716
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,13,3,-0.16977200466891595,-0.18980046544088386,-0.14974354389694802,2,0.7579821693327384,147.0,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.040056921543935836
cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,subgroup,14,3,-0.1431492344374373,-0.15514757070005286,-0.13115089817482176,2,0.7846049395642172,127.5,0.0,cDC1_CLEC9A+cDC2_CD1C+cDC2_CD33,0.023996672525231105
cDC1_CLEC9A+cDC2_CD1C+mregDC_LAMP3,subgroup,6,2,-0.1842417610890552,-0.1842417610890552,-0.1842417610890552,1,0.79224471611957,102.0,0.0,cDC1_CLEC9A+cDC2_CD1C+mregDC_LAMP3,0.0
cDC2_CD1C+cDC2_CD33,subgroup,10,3,-0.1189353018809901,-0.1189353018809901,-0.1189353018809901,1,0.8356393113913131,99.0,0.0,cDC2_CD1C+cDC2_CD33,0.0
cDC2_CD1C+cDC2_CD33,subgroup,12,3,-0.1315951382925928,-0.1315951382925928,-0.1315951382925928,1,0.8229794749797104,98.0,0.0,cDC2_CD1C+cDC2_CD33,0.0
cDC2_CD1C+cDC2_CD33,subgroup,13,3,-0.13573200513455,-0.13573200513455,-0.13573200513455,1,0.8188426081377531,100.0,0.0,cDC2_CD1C+cDC2_CD33,0.0
cDC2_CD1C+cDC2_CD33,subgroup,14,3,-0.0872385787847276,-0.0872385787847276,-0.0872385787847276,1,0.8673360344875756,77.0,0.0,cDC2_CD1C+cDC2_CD33,0.0
