k_parent,k_child,parent_gep,child_gep,similarity,raw_value,parent_celltype,child_celltype,celltype_match
11,12,2,10,0.9522924587795317,0.0977661735361893,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,2,11,0.7254917618640438,0.6418111236747938,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,2,12,0.9767038292857503,0.04714363179961739,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,3,1,0.20015177716610388,3.217358628823666,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,3,2,0.5033464862187356,1.3729530132445966,Tumor/Epithelials,Tumor/Epithelials,True
11,12,3,3,0.36192640747814525,2.0326287641654246,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,3,4,0.38889484397362983,1.8888925917660944,Tumor/Epithelials,Fibroblasts/Stromal,False
11,12,3,5,0.3387299759945914,2.165104039980916,Tumor/Epithelials,Plasma_XBP1,False
11,12,3,6,0.40886419888852177,1.7887444202631753,Tumor/Epithelials,Endothelials,False
11,12,3,7,0.5426507771553682,1.2225786038853337,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,3,8,0.26673571980933486,2.642993848437786,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,3,9,0.5154498353231733,1.3254305858429283,Tumor/Epithelials,Tumor/Epithelials,True
11,12,3,10,0.4759760363417883,1.4847755396755642,Tumor/Epithelials,Tumor/Epithelials,True
11,12,3,11,0.3227591073758447,2.26169806320573,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,3,12,0.4115037071943875,1.7758744998554754,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,4,1,0.9408015818205016,0.12204604096472485,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,4,2,0.21348942348346175,3.0883359725193786,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,4,3,0.9960206850819892,0.007974506917172653,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,4,4,0.18242175150625087,3.402867913545631,Ambiguous/Mixed,Fibroblasts/Stromal,False
11,12,4,5,0.7828557830121717,0.48961357025029106,Ambiguous/Mixed,Plasma_XBP1,False
11,12,4,6,0.9310808959922201,0.14281822794754842,Ambiguous/Mixed,Endothelials,False
11,12,4,7,0.7112451222217568,0.681476303202614,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,4,8,0.5443930040747672,1.2161677179900507,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,4,9,0.7385457152340988,0.606144552209066,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,4,10,0.7568995145751133,0.5570495520002807,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,4,11,0.5095784285121185,1.3483430117107587,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,4,12,0.7676720001440105,0.5287854404125326,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,5,1,0.7543914670426933,0.563687717291751,Plasma_XBP1,Ambiguous/Mixed,False
11,12,5,2,0.17547865771689924,3.4804757038436804,Plasma_XBP1,Tumor/Epithelials,False
11,12,5,3,0.7673513796928594,0.5296209207316601,Plasma_XBP1,Ambiguous/Mixed,False
11,12,5,4,0.28947010372580434,2.4794065119034654,Plasma_XBP1,Fibroblasts/Stromal,False
11,12,5,5,0.9942622031861511,0.011508642418772641,Plasma_XBP1,Plasma_XBP1,True
11,12,5,6,0.7610905979555824,0.5460057540329835,Plasma_XBP1,Endothelials,False
11,12,5,7,0.9491265162229622,0.10442634790893396,Plasma_XBP1,Ambiguous/Mixed,False
11,12,5,8,0.716491768022767,0.666777041863334,Plasma_XBP1,Ambiguous/Mixed,False
11,12,5,9,0.9540358419274242,0.0941080761701168,Plasma_XBP1,Tumor/Epithelials,False
11,12,5,10,0.9653902242266621,0.0704457638894333,Plasma_XBP1,Tumor/Epithelials,False
11,12,5,11,0.7856458083022744,0.4824984273695403,Plasma_XBP1,Ambiguous/Mixed,False
11,12,5,12,0.9784297958617669,0.04361248282407333,Plasma_XBP1,Ambiguous/Mixed,False
11,12,6,1,0.7548280794962522,0.5625305298785863,Fibroblasts/Stromal,Ambiguous/Mixed,False
11,12,6,2,0.2596173429104073,2.6970929802063655,Fibroblasts/Stromal,Tumor/Epithelials,False
11,12,6,3,0.764054479320991,0.5382323686922873,Fibroblasts/Stromal,Ambiguous/Mixed,False
11,12,6,4,0.3258885535112606,2.2423996329158427,Fibroblasts/Stromal,Fibroblasts/Stromal,True
11,12,6,5,0.945361200819792,0.11237640285460844,Fibroblasts/Stromal,Plasma_XBP1,False
11,12,6,6,0.7988686754105557,0.44911741582586673,Fibroblasts/Stromal,Endothelials,False
11,12,6,7,0.9905789506583539,0.018931416273582538,Fibroblasts/Stromal,Ambiguous/Mixed,False
11,12,6,8,0.7626823337537849,0.5418273457044386,Fibroblasts/Stromal,Ambiguous/Mixed,False
11,12,6,9,0.9781195823438055,0.04424668817358599,Fibroblasts/Stromal,Tumor/Epithelials,False
11,12,6,10,0.98324850863586,0.03378676888281314,Fibroblasts/Stromal,Tumor/Epithelials,False
11,12,6,11,0.7564543688512118,0.5582261326840582,Fibroblasts/Stromal,Ambiguous/Mixed,False
11,12,6,12,0.9802999693737924,0.03979332591225106,Fibroblasts/Stromal,Ambiguous/Mixed,False
11,12,7,1,0.7316274096138595,0.6249677957334291,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,7,2,0.25041840450958763,2.7692442840391363,Tumor/Epithelials,Tumor/Epithelials,True
11,12,7,3,0.7326437467238576,0.6221914321649463,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,7,4,0.30327007531060357,2.386263065639056,Tumor/Epithelials,Fibroblasts/Stromal,False
11,12,7,5,0.9502141113983599,0.10213587872515105,Tumor/Epithelials,Plasma_XBP1,False
11,12,7,6,0.7662657176766201,0.532452558953368,Tumor/Epithelials,Endothelials,False
11,12,7,7,0.9817054174017877,0.03692799582118808,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,7,8,0.769712215402581,0.5234771604507031,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,7,9,0.9958469787902444,0.008323337906973358,Tumor/Epithelials,Tumor/Epithelials,True
11,12,7,10,0.9971902519269571,0.005627405649602212,Tumor/Epithelials,Tumor/Epithelials,True
11,12,7,11,0.7941330086903333,0.46100862904442874,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,7,12,0.9823999662852834,0.03551351181597161,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,8,1,0.6802686903140018,0.7705348520833775,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,8,2,0.18073020013876792,3.421499933488489,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,8,3,0.7072686690400233,0.6926893449713631,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,8,4,0.2988167297877929,2.4158496747437326,Ambiguous/Mixed,Fibroblasts/Stromal,False
11,12,8,5,0.9369136883551354,0.1303282317380215,Ambiguous/Mixed,Plasma_XBP1,False
11,12,8,6,0.6952608133253657,0.7269364656842712,Ambiguous/Mixed,Endothelials,False
11,12,8,7,0.9625759003541394,0.07628471683698729,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,8,8,0.7189000067630107,0.6600660071697368,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,8,9,0.964978635834702,0.0712986338392399,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,8,10,0.9744306122396142,0.05180393203585063,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,8,11,0.7458189444672392,0.5865448200435275,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,8,12,0.9884340713986502,0.02326666839294886,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,9,1,0.9466864631058557,0.10957464996420915,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,9,2,0.28284531551839065,2.5257102380939265,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,9,3,0.9455378574686103,0.11200270411366745,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,9,4,0.1901871471408595,3.3194934132982583,Ambiguous/Mixed,Fibroblasts/Stromal,False
11,12,9,5,0.7862852886950905,0.4808711793831245,Ambiguous/Mixed,Plasma_XBP1,False
11,12,9,6,0.9902173846910507,0.019661558923518577,Ambiguous/Mixed,Endothelials,False
11,12,9,7,0.7453536586783043,0.5877929272124858,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,9,8,0.601595796537843,1.016338987017622,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,9,9,0.7658693364594455,0.5334874056529407,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,9,10,0.7767743534586432,0.5052107563600295,Ambiguous/Mixed,Tumor/Epithelials,False
