k	gep	program_class	top_identity_label	second_identity_label	top_identity_nes	second_identity_nes	top_identity_fdr	second_identity_fdr	nes_gap	runner_up_ratio	n_significant_identity_sets	significant_identity_sets	classification_reason
33	17	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.1488114193655925	1.0932070615641305	0.0	0.0	0.055604357801462		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	18	non_identity_unresolved	Mac_CXCL9	Mac_SPP1	1.03165134998386	1.0149687837136945	0.0	0.002	0.01668256627016551		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	19	non_identity_unresolved	Mac_SPP1	cDC2_CD1C	1.0171863666049628	1.006653621514048	0.003000176480969469	0.08900523560209425	0.01053274509091473		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	2	identity_ambiguous	DC_pDC	cDC1_CLEC9A	1.709545556399933	1.490709837414265	0.0	0.0	0.218835718985668	0.8719918763402212	6	DC_pDC:NES=1.710,q=0; cDC1_CLEC9A:NES=1.491,q=0; cDC2_CD1C:NES=1.486,q=0; cDC2_CD33:NES=1.369,q=0; mregDC_LAMP3:NES=1.367,q=0; Mac_SPP1:NES=1.351,q=0	6 significant sets, top two near-tied (runner_up_ratio=0.872 > 0.8)
33	20	non_identity_unresolved	cDC2_CD1C	cDC2_CD33	1.0058697463452269	1.0054614101286434	0.0038129282097110516	0.006196008340780459	0.000408336216583427		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	21	non_identity_unresolved	Mac_SPP1	Mast	1.1153145822570574	1.0994067115829207	0.038	0.0385	0.01590787067413668		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	22	non_identity_unresolved	Mast	Mono_TIL	1.0047620864254654	1.0009925949923764	0.12186443693293009	0.9864792741505072	0.003769491433089023		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	23	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.048146375367566	1.0297307562689957	0.0	0.0015	0.018415619098570257		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	24	non_identity_unresolved	Mast	cDC2_CD1C	1.0026228175182956	1.0001205187378726	0.24108761329305134	1.0	0.0025022987804230734		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	25	non_identity_unresolved	DC_pDC	Mac_CXCL9	1.0022971172628947	0.9994951722638408	0.018399847725398134	1.0	0.0028019449990539513		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	26	non_identity_unresolved	Mast	Mac_SPP1	1.0552822139190017	1.0462831990064403	0.0	0.0	0.008999014912561387		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	27	non_identity_unresolved	Mac_SPP1	Mast	1.035055458884391	1.0302110908796103	0.0	0.0	0.004844368004780719		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	28	non_identity_unresolved	Mac_SPP1	Mast	1.0400205775811822	1.0391096846148642	0.0	0.0	0.0009108929663179666		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	29	non_identity_unresolved	Mast	Mac_SPP1	1.045519613067798	1.0307150047760358	0.0	0.0005	0.014804608291762111		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	3	identity_ambiguous	DC_pDC	cDC2_CD1C	1.5902381611651413	1.3339120951770354	0.0	0.0	0.2563260659881059	0.8388127814765179	2	DC_pDC:NES=1.590,q=0; cDC2_CD1C:NES=1.334,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.839 > 0.8)
33	30	non_identity_unresolved	Mac_IL1Bint	cDC2_CD1C	1.0061311850706383	1.0019741484941147	0.3107311320754717	0.822435141509434	0.004157036576523554		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	31	non_identity_unresolved	cDC2_CD1C	Mast	1.000565677935895	1.0002613712722488	1.0	1.0	0.00030430666364611447		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	32	non_identity_unresolved	mregDC_LAMP3	Mac_CXCL9	1.0016493089087828	1.001573504753881	0.10520785446903527	0.06738031128915742	7.580415490182624e-05		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	33	non_identity_unresolved	Mono_TIL	Mast	1.0004357504608523	1.0003694147184097	1.0	0.970778093982092	6.633574244263585e-05		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
33	4	identity_ambiguous	Mast	Mac_SPP1	2.6058851118992754	2.2572905109304444	0.0	0.0	0.348594600968831	0.8662279471274307	8	Mast:NES=2.606,q=0; Mac_SPP1:NES=2.257,q=0; cDC2_CD1C:NES=2.194,q=0; Mac_CXCL9:NES=2.104,q=0; cDC1_CLEC9A:NES=1.972,q=0; mregDC_LAMP3:NES=1.791,q=0; cDC2_CD33:NES=1.663,q=0; Mac_IL1Bint:NES=1.510,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.866 > 0.8)
33	5	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	2.0895136755370127	1.9983112071850664	0.0	0.0	0.09120246835194634	0.9563522989010794	7	mregDC_LAMP3:NES=2.090,q=0; cDC2_CD1C:NES=1.998,q=0; Mac_SPP1:NES=1.934,q=0; cDC1_CLEC9A:NES=1.905,q=0; Mac_CXCL9:NES=1.840,q=0; cDC2_CD33:NES=1.545,q=0; Mac_IL1Bint:NES=1.370,q=0.00157	7 significant sets, top two near-tied (runner_up_ratio=0.956 > 0.8)
33	6	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.5788228958707506	1.5656255660545944	0.0	0.0	0.013197329816156289	0.991641032157139	4	Mac_SPP1:NES=1.579,q=0; Mac_CXCL9:NES=1.566,q=0; cDC2_CD1C:NES=1.438,q=0; cDC1_CLEC9A:NES=1.353,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.992 > 0.8)
33	7	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.549436585798436	1.4700349209290386	0.0	0.0	0.07940166486939737	0.9487544920539739	2	Mac_SPP1:NES=1.549,q=0; Mac_CXCL9:NES=1.470,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.949 > 0.8)
33	8	identity_ambiguous	cDC2_CD1C	mregDC_LAMP3	1.5642305086018375	1.559010669416825	0.021	0.0105	0.005219839185012454	0.9966629987356032	6	cDC2_CD1C:NES=1.564,q=0.021; mregDC_LAMP3:NES=1.559,q=0.0105; Mac_CXCL9:NES=1.463,q=0.015; Mac_SPP1:NES=1.452,q=0.0118; cDC1_CLEC9A:NES=1.452,q=0.0094; Mast:NES=1.432,q=0.009	6 significant sets, top two near-tied (runner_up_ratio=0.997 > 0.8)
33	9	identity_ambiguous	Mac_SPP1	cDC2_CD1C	1.4294670708229174	1.3993884332279303	0.0	0.0	0.03007863759498708	0.9789581458650382	4	Mac_SPP1:NES=1.429,q=0; cDC2_CD1C:NES=1.399,q=0; mregDC_LAMP3:NES=1.370,q=0; Mac_CXCL9:NES=1.338,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.979 > 0.8)
34	1	identity_ambiguous	DC_pDC	cDC2_CD1C	1.974142472654513	1.919728081232897	0.0	0.0	0.05441439142161597	0.9724364415560909	7	DC_pDC:NES=1.974,q=0; cDC2_CD1C:NES=1.920,q=0; cDC1_CLEC9A:NES=1.897,q=0; mregDC_LAMP3:NES=1.711,q=0; cDC2_CD33:NES=1.701,q=0; Mac_CXCL9:NES=1.563,q=0; Mac_SPP1:NES=1.536,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.972 > 0.8)
34	10	identity_supported	Mac_SPP1	cDC2_CD1C	1.3238489415529937	1.2350554702151364	0.0	0.0	0.08879347133785731	0.0	1	Mac_SPP1:NES=1.324,q=0	single significant identity (Mac_SPP1); no competitor set
34	11	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2688363214697147	1.2174717271650077	0.0	0.0	0.05136459430470697		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	12	identity_supported	Mast	cDC2_CD1C	1.3132626338127982	1.2106920844536673	0.0	0.0	0.1025705493591309	0.0	1	Mast:NES=1.313,q=0	single significant identity (Mast); no competitor set
34	13	non_identity_unresolved	Mac_SPP1	cDC2_CD1C	1.1431586027926586	1.0713740681288397	0.0	0.0	0.07178453466381884		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	14	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.6148075875201124	1.6001439652422138	0.0	0.0	0.014663622277898636	0.9909192758374279	6	mregDC_LAMP3:NES=1.615,q=0; cDC2_CD1C:NES=1.600,q=0; Mac_SPP1:NES=1.531,q=0; Mac_CXCL9:NES=1.508,q=0; cDC1_CLEC9A:NES=1.456,q=0; Mast:NES=1.412,q=0	6 significant sets, top two near-tied (runner_up_ratio=0.991 > 0.8)
34	15	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0204892736555218	1.0142803850005984	0.002647058823529412	0.0048529411764705885	0.006208888654923417		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	16	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.0434164652013924	1.0410193913649615	0.0	0.0	0.002397073836430952		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	17	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.106064866673869	1.0601314886398283	0.0	0.0005	0.04593337803404074		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	18	non_identity_unresolved	Mast	cDC2_CD1C	1.0064520151752128	0.9996350973177022	0.010057981303987691	1.0	0.006816917857510596		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	19	non_identity_unresolved	Mast	cDC2_CD1C	1.273863340830212	1.245130900922019	0.009	0.0115	0.028732439908192964		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	2	identity_ambiguous	cDC2_CD1C	mregDC_LAMP3	2.399757946750825	2.2511451743577955	0.0	0.0	0.1486127723930295	0.938071765698601	7	cDC2_CD1C:NES=2.400,q=0; mregDC_LAMP3:NES=2.251,q=0; cDC1_CLEC9A:NES=2.205,q=0; Mac_SPP1:NES=2.192,q=0; Mac_CXCL9:NES=2.156,q=0; cDC2_CD33:NES=1.841,q=0; Mac_IL1Bint:NES=1.460,q=0.000538	7 significant sets, top two near-tied (runner_up_ratio=0.938 > 0.8)
34	20	identity_ambiguous	Mast	mregDC_LAMP3	1.869137012028755	1.5313733114088004	0.0	0.0	0.33776370061995453	0.8192943061710886	6	Mast:NES=1.869,q=0; mregDC_LAMP3:NES=1.531,q=0; Mac_SPP1:NES=1.499,q=0; Mac_CXCL9:NES=1.457,q=0; cDC1_CLEC9A:NES=1.410,q=0; cDC2_CD1C:NES=1.408,q=0	6 significant sets, top two near-tied (runner_up_ratio=0.819 > 0.8)
34	21	identity_supported	Mac_SPP1	Mac_IL1Bint	1.334217546121347	1.220987510705741	0.075	0.17650000000000002	0.11323003541560595	0.0	1	Mac_SPP1:NES=1.334,q=0.075	single significant identity (Mac_SPP1); no competitor set
34	22	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0067567688017092	1.0018835936580954	0.005916459590580996	0.3041060229558632	0.004873175143613739		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	23	non_identity_unresolved	Mac_SPP1	Mast	1.126249756465238	1.0950587180562192	0.0	0.0005	0.031191038409018823		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	24	non_identity_unresolved	cDC2_CD1C	Mac_CXCL9	1.0703605792727668	1.0631085643997056	0.0	0.0	0.007252014873061263		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	25	non_identity_unresolved	Mast	Mac_SPP1	1.087900332123995	1.0647216888545201	0.0	0.0024999999999999996	0.02317864326947494		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	26	non_identity_unresolved	Mast	cDC1_CLEC9A	1.006930601451357	1.0064577084666655	0.09805768098881695	0.05953502060035315	0.00047289298469155305		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	27	non_identity_unresolved	Mast	cDC1_CLEC9A	1.0372067855937779	1.036146357984828	0.0	0.0	0.0010604276089498654		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	28	non_identity_unresolved	cDC1_CLEC9A	Mac_SPP1	1.040134732564225	1.0264047373928302	0.003	0.064	0.013729995171394727		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	29	non_identity_unresolved	Mono_CD16	cDC2_CD33	1.0080041327879443	1.0037610211872607	0.0	0.09677132701421802	0.00424311160068358		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	3	identity_supported	Mac_IL1B	Mac_CXCL9	1.9909342091311557	1.5806545876287093	0.0	0.0	0.41027962150244646	0.7939260777072625	6	Mac_IL1B:NES=1.991,q=0; Mac_CXCL9:NES=1.581,q=0; Mac_SPP1:NES=1.510,q=0; Mac_IL1Bint:NES=1.509,q=0; Mono_TIL:NES=1.485,q=0; cDC2_CD1C:NES=1.438,q=0	Mac_IL1B dominates 6 significant sets (runner_up_ratio=0.794 <= 0.8)
34	30	non_identity_unresolved	Mac_IL1B	Mac_SPP1	1.0190837689161163	1.0174221995726227	0.007	0.004999999999999999	0.0016615693434935963		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	31	non_identity_unresolved	Mast	Mono_Int	1.0009412628027115	1.0005273238586803	1.0	1.0	0.00041393894403118914		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	32	non_identity_unresolved	cDC2_CD1C	Mac_IL1B	1.0035095842046025	1.000604487155301	0.10107695084531615	0.9105950303832501	0.0029050970493014194		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	33	non_identity_unresolved	cDC2_CD33	cDC2_CD1C	1.001415059867603	1.0011258162998962	0.5641384576228048	0.45460040722830236	0.0002892435677068761		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	34	non_identity_unresolved	cDC1_CLEC9A	cDC2_CD33	1.0051077422065833	1.003934396399959	0.18076559546313797	0.15867202268431002	0.0011733458066243152		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	4	identity_ambiguous	Mac_SPP1	Mac_CXCL9	2.054954868308928	1.7684431917527483	0.0	0.0	0.2865116765561795	0.8605751975507098	7	Mac_SPP1:NES=2.055,q=0; Mac_CXCL9:NES=1.768,q=0; cDC2_CD1C:NES=1.656,q=0; cDC1_CLEC9A:NES=1.569,q=0; mregDC_LAMP3:NES=1.388,q=0; Mac_IL1Bint:NES=1.374,q=0; cDC2_CD33:NES=1.367,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.861 > 0.8)
34	5	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.177026201913014	1.093577239796887	0.0	0.0	0.08344896211612696		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
34	6	identity_supported	Mast	Mac_SPP1	2.0546865761847015	1.635074884072025	0.0	0.0	0.41961169211267646	0.7957782481395078	7	Mast:NES=2.055,q=0; Mac_SPP1:NES=1.635,q=0; cDC2_CD1C:NES=1.611,q=0; Mac_CXCL9:NES=1.579,q=0; cDC1_CLEC9A:NES=1.558,q=0; mregDC_LAMP3:NES=1.387,q=0; cDC2_CD33:NES=1.348,q=0	Mast dominates 7 significant sets (runner_up_ratio=0.796 <= 0.8)
34	7	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	2.167251477569367	2.0458157068379155	0.0	0.0	0.12143577073145151	0.9439678449924763	8	mregDC_LAMP3:NES=2.167,q=0; cDC2_CD1C:NES=2.046,q=0; cDC1_CLEC9A:NES=1.997,q=0; Mac_SPP1:NES=1.917,q=0; Mac_CXCL9:NES=1.823,q=0; cDC2_CD33:NES=1.670,q=0; Mac_IL1Bint:NES=1.363,q=0.00129; Mono_CD16:NES=1.328,q=0.00163	8 significant sets, top two near-tied (runner_up_ratio=0.944 > 0.8)
34	8	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.5719458471264227	1.5706620463237413	0.0	0.0	0.001283800802681423	0.9991833046888808	4	Mac_SPP1:NES=1.572,q=0; Mac_CXCL9:NES=1.571,q=0; cDC1_CLEC9A:NES=1.421,q=0; cDC2_CD1C:NES=1.419,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.999 > 0.8)
34	9	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.1216050748995747	1.1166826304075939	0.0	0.0	0.004922444491980871		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	1	identity_ambiguous	DC_pDC	cDC1_CLEC9A	2.1813339982925912	1.7719935698208533	0.0	0.0	0.4093404284717379	0.812343992808005	7	DC_pDC:NES=2.181,q=0; cDC1_CLEC9A:NES=1.772,q=0; cDC2_CD1C:NES=1.662,q=0; cDC2_CD33:NES=1.563,q=0; mregDC_LAMP3:NES=1.508,q=0; Mac_SPP1:NES=1.460,q=0; Mac_CXCL9:NES=1.404,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.812 > 0.8)
35	10	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	2.0468661501367835	1.7641953930290903	0.0	0.0	0.2826707571076932	0.861900712418932	7	mregDC_LAMP3:NES=2.047,q=0; cDC2_CD1C:NES=1.764,q=0; cDC1_CLEC9A:NES=1.738,q=0; Mac_SPP1:NES=1.727,q=0; Mac_CXCL9:NES=1.601,q=0.0006; cDC2_CD33:NES=1.444,q=0.0015; DC_pDC:NES=1.427,q=0.00186	7 significant sets, top two near-tied (runner_up_ratio=0.862 > 0.8)
35	11	identity_supported	Mac_IL1B	Mono_TIL	1.3741816862555787	1.2605776854671893	0.0	0.0	0.11360400078838939	0.0	1	Mac_IL1B:NES=1.374,q=0	single significant identity (Mac_IL1B); no competitor set
35	12	identity_ambiguous	Mac_IL1B	Mac_CXCL9	1.4648631973229602	1.4434257442336929	0.0	0.0	0.021437453089267366	0.9853655596451297	2	Mac_IL1B:NES=1.465,q=0; Mac_CXCL9:NES=1.443,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.985 > 0.8)
35	13	identity_supported	Mast	cDC2_CD1C	1.359327686997316	1.1587003621382486	0.0	0.0	0.20062732485906754	0.0	1	Mast:NES=1.359,q=0	single significant identity (Mast); no competitor set
35	14	identity_supported	Mac_SPP1	Mac_CXCL9	1.3158800267607527	1.2726257321381986	0.0	0.0	0.043254294622554035	0.0	1	Mac_SPP1:NES=1.316,q=0	single significant identity (Mac_SPP1); no competitor set
35	15	non_identity_unresolved	Mac_IL1B	Mac_IL1Bint	1.1904107312861625	1.0840551691605353	0.0	0.0	0.10635556212562713		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	16	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.0677008488191022	1.058324187341802	0.0	0.0	0.009376661477300319		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	17	non_identity_unresolved	Mast	cDC1_CLEC9A	1.2769160942857316	1.1471558952981016	0.0	0.0	0.12976019898763003		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	18	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0245812503500755	1.0159385694230836	0.0009411764705882353	0.004705882352941176	0.008642680926991941		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	19	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	2.0412285721352696	2.0258774125865333	0.02164705882352941	0.010823529411764706	0.015351159548736337	0.9924794509746265	7	mregDC_LAMP3:NES=2.041,q=0.0216; cDC2_CD1C:NES=2.026,q=0.0108; Mast:NES=1.999,q=0.00722; Mac_CXCL9:NES=1.785,q=0.0169; Mac_SPP1:NES=1.776,q=0.0136; cDC1_CLEC9A:NES=1.751,q=0.0129; cDC2_CD33:NES=1.409,q=0.066	7 significant sets, top two near-tied (runner_up_ratio=0.992 > 0.8)
35	2	identity_ambiguous	cDC2_CD1C	cDC1_CLEC9A	2.187632237807469	2.110620762340485	0.0	0.0	0.07701147546698417	0.9647968821559477	8	cDC2_CD1C:NES=2.188,q=0; cDC1_CLEC9A:NES=2.111,q=0; Mac_SPP1:NES=2.076,q=0; mregDC_LAMP3:NES=2.050,q=0; Mac_CXCL9:NES=2.030,q=0; cDC2_CD33:NES=1.814,q=0; Mac_IL1Bint:NES=1.428,q=0; Mono_CD14_ID1:NES=1.338,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.965 > 0.8)
35	20	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.0953813637284657	1.049943125083395	0.0	0.0055000000000000005	0.04543823864507068		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	21	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.0899635306719544	1.0444842663490355	0.0	0.0	0.04547926432291893		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	22	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.1002377916363764	1.0909895859125291	0.0	0.0	0.009248205723847214		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	23	non_identity_unresolved	Mac_SPP1	Mac_IL1B	1.2724582899102075	1.1511770509000188	0.0	0.0	0.12128123901018872		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	24	identity_supported	Mast	Mac_SPP1	1.3324824617590099	1.2670157175914243	0.0	0.0	0.06546674416758558	0.0	1	Mast:NES=1.332,q=0	single significant identity (Mast); no competitor set
35	25	non_identity_unresolved	Mac_SPP1	Mast	1.1429809509483955	1.1415486973872193	0.0	0.0	0.0014322535611761555		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	26	non_identity_unresolved	Mast	Mac_SPP1	1.281707314228685	1.1609893588823132	0.0	0.0	0.12071795534637175		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	27	non_identity_unresolved	cDC1_CLEC9A	cDC2_CD33	1.012893528578081	1.0030104121656098	0.015000000000000001	0.2995	0.009883116412471082		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	28	non_identity_unresolved	Mac_SPP1	Mast	1.134590791224475	1.114365801178982	0.028999999999999998	0.0305	0.02022499004549294		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	29	non_identity_unresolved	Mac_IL1Bint	Mac_SPP1	1.0807243234723345	1.0636736010896704	0.074	0.1575	0.01705072238266414		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	3	identity_ambiguous	cDC2_CD1C	Mac_CXCL9	2.2697059037579357	2.171652434722459	0.0	0.0	0.09805346903547685	0.9567990421696791	9	cDC2_CD1C:NES=2.270,q=0; Mac_CXCL9:NES=2.172,q=0; cDC1_CLEC9A:NES=2.119,q=0; Mac_SPP1:NES=2.060,q=0; cDC2_CD33:NES=1.909,q=0; mregDC_LAMP3:NES=1.602,q=0.000294; Mono_CD14_ID1:NES=1.512,q=0.00063; Mac_IL1Bint:NES=1.408,q=0.00221; Mono_CD16:NES=1.340,q=0.00363	9 significant sets, top two near-tied (runner_up_ratio=0.957 > 0.8)
35	30	non_identity_unresolved	cDC2_CD1C	Mast	1.0058176395215987	1.0051220442320083	0.18501088299311724	0.12850755926819224	0.0006955952895904005		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	31	non_identity_unresolved	DC_pDC	cDC1_CLEC9A	1.003253167939295	1.0031294096493972	0.05299259439116183	0.0368762899113755	0.0001237582898978573		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	32	non_identity_unresolved	cDC2_CD33	Mac_SPP1	1.004481329383298	1.0027594553663244	0.14748351060669085	0.27829936419276247	0.0017218740169735458		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	33	non_identity_unresolved	DC_pDC	Mac_IL1B	1.0018840289096265	0.9995725304413137	0.1804315476190476	1.0	0.0023114984683128004		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	34	non_identity_unresolved	mregDC_LAMP3	Mac_CXCL9	1.002239153712191	1.002057894216939	0.7844527142772757	0.4427904778781972	0.00018125949525216178		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	35	non_identity_unresolved	Mono_Int	Mono_CD14_ID1	1.0039906766296893	1.0036966497816882	0.09111071150272733	0.0834382305340766	0.00029402684800117207		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	4	identity_ambiguous	cDC2_CD1C	Mac_SPP1	1.964116332575719	1.8806954013395805	0.0	0.0	0.08342093123613847	0.9575274998468439	8	cDC2_CD1C:NES=1.964,q=0; Mac_SPP1:NES=1.881,q=0; Mac_CXCL9:NES=1.868,q=0; mregDC_LAMP3:NES=1.790,q=0; cDC1_CLEC9A:NES=1.733,q=0; Mac_IL1Bint:NES=1.727,q=0; Mac_IL1B:NES=1.359,q=0; cDC2_CD33:NES=1.336,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.958 > 0.8)
35	5	non_identity_unresolved	cDC2_CD1C	DC_pDC	1.1454850816322761	1.1388437102740845	0.0	0.0	0.00664137135819165		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
35	6	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.5842186526740565	1.415542872322454	0.0	0.0	0.16867578035160258	0.8935274622181169	3	Mac_SPP1:NES=1.584,q=0; Mac_CXCL9:NES=1.416,q=0; cDC2_CD1C:NES=1.336,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.894 > 0.8)
35	7	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.711330707843232	1.6378041125972185	0.0	0.0	0.07352659524601357	0.9570354257601804	5	Mac_SPP1:NES=1.711,q=0; Mac_CXCL9:NES=1.638,q=0; cDC2_CD1C:NES=1.457,q=0; cDC1_CLEC9A:NES=1.406,q=0; cDC2_CD33:NES=1.335,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.957 > 0.8)
35	8	identity_ambiguous	Mac_SPP1	cDC2_CD1C	1.5247319724053072	1.3812998507902094	0.0	0.0	0.14343212161509777	0.905929616345075	3	Mac_SPP1:NES=1.525,q=0; cDC2_CD1C:NES=1.381,q=0; Mac_CXCL9:NES=1.314,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.906 > 0.8)
35	9	identity_supported	Mast	cDC2_CD1C	1.558718364605404	1.2934581159769125	0.0	0.0	0.2652602486284914	0.0	1	Mast:NES=1.559,q=0	single significant identity (Mast); no competitor set
