sample,cluster,ROGUE,n_cells,K,celltype,top_NES
GSM4138147,2,0.8663569282497514,20,31,DC_pDC,1.4455094126434005
GSM4138131,7,0.9536975701437346,19,31,Mast,2.1809938014025874
GSM4138135,6,0.9356415215516618,19,31,Mac_SPP1,2.4244605530365524
GSM4138121,4,0.925339105873,18,31,Mac_SPP1,2.5671907800681386
GSM4138129,4,0.8707277406487265,17,31,Mac_SPP1,2.5671907800681386
GSM4138172,3,0.909712294565769,17,31,cDC2_CD1C,1.3664288374098756
GSM4138121,1,0.8458402676510827,16,31,cDC2_CD1C,2.398934623180487
GSM4138129,1,0.981096818815708,16,31,cDC2_CD1C,2.398934623180487
GSM4138154,1,0.967981144817458,16,31,cDC2_CD1C,2.398934623180487
GSM4138119,4,0.9293009662546922,15,31,Mac_SPP1,2.5671907800681386
GSM4138151,5,0.9156835944311484,15,31,DC_pDC,1.295292843185346
GSM4138159,1,0.9779622909184676,15,31,cDC2_CD1C,2.398934623180487
GSM4138150,1,0.9896769564663892,15,31,cDC2_CD1C,2.398934623180487
GSM4138134,1,0.9319097660573104,1225,32,DC_pDC,2.611407955687721
GSM4138156,1,0.8850961703107132,934,32,DC_pDC,2.611407955687721
GSM4138135,1,0.668306270955386,804,32,DC_pDC,2.611407955687721
GSM4138126,1,0.9523888250257184,758,32,DC_pDC,2.611407955687721
GSM4138131,1,0.6575247242583864,719,32,DC_pDC,2.611407955687721
GSM4138116,1,0.917358931747166,704,32,DC_pDC,2.611407955687721
GSM4138140,1,0.912773838348506,704,32,DC_pDC,2.611407955687721
GSM4138137,1,0.7091911724853905,701,32,DC_pDC,2.611407955687721
GSM4138142,1,0.8934213929838504,685,32,DC_pDC,2.611407955687721
GSM4138155,1,0.543374924100221,647,32,DC_pDC,2.611407955687721
GSM4138110,1,0.9113224943718408,646,32,DC_pDC,2.611407955687721
GSM4138123,1,0.6411580156350419,646,32,DC_pDC,2.611407955687721
GSM4138132,1,0.9254583015596696,645,32,DC_pDC,2.611407955687721
GSM4138136,1,0.9020476828587024,638,32,DC_pDC,2.611407955687721
GSM4138120,1,0.834729033910994,615,32,DC_pDC,2.611407955687721
GSM4138141,1,0.6829494354744134,604,32,DC_pDC,2.611407955687721
GSM4138130,1,0.910716026033196,600,32,DC_pDC,2.611407955687721
GSM4138138,1,0.8919315721369743,584,32,DC_pDC,2.611407955687721
GSM4138139,1,0.658161211445957,567,32,DC_pDC,2.611407955687721
GSM4138128,1,0.8878942191963216,563,32,DC_pDC,2.611407955687721
GSM4138122,1,0.8878942191963216,563,32,DC_pDC,2.611407955687721
GSM4138145,1,0.6789335404683001,517,32,DC_pDC,2.611407955687721
GSM4138125,1,0.6759666779949569,503,32,DC_pDC,2.611407955687721
GSM4138162,1,0.8833853574390184,501,32,DC_pDC,2.611407955687721
GSM4138160,1,0.876137425296717,501,32,DC_pDC,2.611407955687721
GSM4138166,1,0.8737368025313612,473,32,DC_pDC,2.611407955687721
GSM4138152,1,0.8552392618974339,472,32,DC_pDC,2.611407955687721
GSM4138146,1,0.8750594097436273,470,32,DC_pDC,2.611407955687721
GSM4138165,1,0.8759417157841863,443,32,DC_pDC,2.611407955687721
GSM4138163,1,0.9017022060926024,440,32,DC_pDC,2.611407955687721
GSM4138127,1,0.6892338663701015,410,32,DC_pDC,2.611407955687721
GSM4138161,1,0.6015022098396086,393,32,DC_pDC,2.611407955687721
GSM4138112,1,0.8452848364113356,380,32,DC_pDC,2.611407955687721
GSM4138154,1,0.8187842866252133,367,32,DC_pDC,2.611407955687721
GSM4138114,1,0.8672528044809852,359,32,DC_pDC,2.611407955687721
GSM4138143,1,0.6416962340515202,350,32,DC_pDC,2.611407955687721
GSM4138167,1,0.8943274589891063,346,32,DC_pDC,2.611407955687721
GSM4138124,1,0.9285486185091616,339,32,DC_pDC,2.611407955687721
GSM4138111,1,0.6723083300384027,336,32,DC_pDC,2.611407955687721
GSM4138117,1,0.6709409513872743,324,32,DC_pDC,2.611407955687721
GSM4138133,1,0.6886235571753014,307,32,DC_pDC,2.611407955687721
GSM4138144,1,0.8434362988791317,303,32,DC_pDC,2.611407955687721
GSM4138118,1,0.8712295308447853,293,32,DC_pDC,2.611407955687721
GSM4138158,1,0.8939230785923881,282,32,DC_pDC,2.611407955687721
GSM4138129,1,0.7026458840809005,251,32,DC_pDC,2.611407955687721
GSM4138150,1,0.881491052286145,199,32,DC_pDC,2.611407955687721
GSM4138121,1,0.5918693420709328,191,32,DC_pDC,2.611407955687721
GSM4138148,1,0.8272253889713892,186,32,DC_pDC,2.611407955687721
GSM4138113,1,0.6977578369811464,163,32,DC_pDC,2.611407955687721
GSM4138157,1,0.6805179962079176,161,32,DC_pDC,2.611407955687721
GSM4138164,1,0.844278666763004,160,32,DC_pDC,2.611407955687721
GSM4138115,1,0.6882092178344708,158,32,DC_pDC,2.611407955687721
GSM4138159,1,0.6830117412681186,140,32,DC_pDC,2.611407955687721
GSM4138119,1,0.6121164566075092,104,32,DC_pDC,2.611407955687721
GSM4138153,1,0.6759258621962118,64,32,DC_pDC,2.611407955687721
GSM4138147,1,0.7052317915282154,57,32,DC_pDC,2.611407955687721
GSM4138151,1,0.857104375122357,36,32,DC_pDC,2.611407955687721
GSM4138172,1,0.8382830001979142,35,32,DC_pDC,2.611407955687721
GSM4138139,8,0.9607794654356676,34,32,Mast,1.2126058602012693
GSM4138171,1,0.8629410773948336,32,32,DC_pDC,2.611407955687721
GSM4138149,1,0.8120087836956185,26,32,DC_pDC,2.611407955687721
GSM4138127,6,0.9324288797499636,26,32,Mac_SPP1,1.2750777339168686
GSM4138170,1,0.8732818831219271,25,32,DC_pDC,2.611407955687721
GSM4138143,8,0.9583303607206298,24,32,Mast,1.2126058602012693
GSM4138161,16,0.9073063643287655,21,32,DC_pDC,1.0053693231611491
GSM4138168,1,0.9139235808638492,20,32,DC_pDC,2.611407955687721
GSM4138169,1,0.935692948913352,19,32,DC_pDC,2.611407955687721
GSM4138161,18,0.9528775929942138,17,32,DC_pDC,1.0045977477575083
GSM4138125,6,0.8786481253556642,17,32,Mac_SPP1,1.2750777339168686
GSM4138139,19,0.9747593250558492,17,32,Mast,1.003537177884792
GSM4138135,8,0.9832419495046332,17,32,Mast,1.2126058602012693
GSM4138155,8,0.9240056527925282,16,32,Mast,1.2126058602012693
GSM4138134,3,0.9322299576324872,669,33,DC_pDC,1.5902381611651413
GSM4138156,3,0.9022822175095786,594,33,DC_pDC,1.5902381611651413
GSM4138120,2,0.8273061885138008,460,33,DC_pDC,1.709545556399933
GSM4138126,3,0.9649549930342912,447,33,DC_pDC,1.5902381611651413
GSM4138123,2,0.6558079497013585,432,33,DC_pDC,1.709545556399933
GSM4138132,3,0.937380873136527,414,33,DC_pDC,1.5902381611651413
GSM4138145,2,0.6937843891713816,401,33,DC_pDC,1.709545556399933
GSM4138155,2,0.5670355525626845,401,33,DC_pDC,1.709545556399933
GSM4138131,2,0.6743329234305665,393,33,DC_pDC,1.709545556399933
GSM4138134,2,0.9296952190719237,390,33,DC_pDC,1.709545556399933
GSM4138130,3,0.902295912004306,373,33,DC_pDC,1.5902381611651413
GSM4138152,2,0.8517828529819569,366,33,DC_pDC,1.709545556399933
GSM4138141,2,0.6832255017652173,357,33,DC_pDC,1.709545556399933
GSM4138116,3,0.948264191815897,331,33,DC_pDC,1.5902381611651413
GSM4138125,2,0.6856493168173349,331,33,DC_pDC,1.709545556399933
GSM4138140,3,0.9288546458337652,330,33,DC_pDC,1.5902381611651413
GSM4138128,2,0.8773012096840584,330,33,DC_pDC,1.709545556399933
GSM4138122,2,0.8773012096840584,330,33,DC_pDC,1.709545556399933
GSM4138135,3,0.7164455680943224,319,33,DC_pDC,1.5902381611651413
GSM4138110,2,0.8949310043948332,317,33,DC_pDC,1.709545556399933
GSM4138142,3,0.9111564697493604,306,33,DC_pDC,1.5902381611651413
GSM4138136,2,0.8939210352400672,305,33,DC_pDC,1.709545556399933
GSM4138142,2,0.8826162884524053,298,33,DC_pDC,1.709545556399933
GSM4138162,2,0.8795777878263964,291,33,DC_pDC,1.709545556399933
GSM4138116,2,0.9003923600226754,290,33,DC_pDC,1.709545556399933
GSM4138140,2,0.9007527492023694,290,33,DC_pDC,1.709545556399933
GSM4138154,2,0.810158817159535,288,33,DC_pDC,1.709545556399933
GSM4138161,2,0.6047493652175687,288,33,DC_pDC,1.709545556399933
GSM4138165,3,0.9051474447572776,287,33,DC_pDC,1.5902381611651413
GSM4138139,2,0.6614386155941645,283,33,DC_pDC,1.709545556399933
GSM4138137,3,0.7471989309010871,275,33,DC_pDC,1.5902381611651413
GSM4138135,2,0.6759894016593555,275,33,DC_pDC,1.709545556399933
GSM4138156,2,0.8688305515711712,270,33,DC_pDC,1.709545556399933
GSM4138163,2,0.8948808269272922,261,33,DC_pDC,1.709545556399933
GSM4138138,2,0.8799260369624182,259,33,DC_pDC,1.709545556399933
GSM4138160,2,0.8873446309630711,255,33,DC_pDC,1.709545556399933
GSM4138138,3,0.9130860884263252,252,33,DC_pDC,1.5902381611651413
GSM4138136,3,0.933639833390642,251,33,DC_pDC,1.5902381611651413
GSM4138137,2,0.7278307766717189,246,33,DC_pDC,1.709545556399933
GSM4138110,3,0.926818132641068,239,33,DC_pDC,1.5902381611651413
GSM4138126,2,0.9325729147816008,233,33,DC_pDC,1.709545556399933
GSM4138131,3,0.6879556883929139,228,33,DC_pDC,1.5902381611651413
GSM4138166,3,0.9062585928009428,226,33,DC_pDC,1.5902381611651413
GSM4138118,2,0.8558302976605472,225,33,DC_pDC,1.709545556399933
GSM4138146,2,0.8587794215801837,224,33,DC_pDC,1.709545556399933
GSM4138111,2,0.6864114421875075,221,33,DC_pDC,1.709545556399933
GSM4138112,3,0.8485906023869173,211,33,DC_pDC,1.5902381611651413
GSM4138160,3,0.8561708980595957,210,33,DC_pDC,1.5902381611651413
GSM4138146,3,0.8975615892472295,208,33,DC_pDC,1.5902381611651413
GSM4138144,2,0.8306706891149429,208,33,DC_pDC,1.709545556399933
GSM4138166,2,0.8572939687453598,207,33,DC_pDC,1.709545556399933
GSM4138127,2,0.7101095200204608,206,33,DC_pDC,1.709545556399933
GSM4138167,3,0.9402146160808156,201,33,DC_pDC,1.5902381611651413
GSM4138143,2,0.6615946835515443,197,33,DC_pDC,1.709545556399933
GSM4138122,3,0.9240805098634968,185,33,DC_pDC,1.5902381611651413
GSM4138128,3,0.9240805098634968,185,33,DC_pDC,1.5902381611651413
GSM4138117,2,0.695498660789726,181,33,DC_pDC,1.709545556399933
GSM4138114,3,0.8807227283854255,175,33,DC_pDC,1.5902381611651413
GSM4138162,3,0.887688686247237,167,33,DC_pDC,1.5902381611651413
GSM4138124,3,0.9491314303238771,166,33,DC_pDC,1.5902381611651413
GSM4138141,3,0.7435813441349809,165,33,DC_pDC,1.5902381611651413
GSM4138130,2,0.9223558238233464,163,33,DC_pDC,1.709545556399933
GSM4138155,3,0.597261127665307,159,33,DC_pDC,1.5902381611651413
GSM4138114,2,0.8606905826619481,157,33,DC_pDC,1.709545556399933
GSM4138135,1,0.689230763620482,149,33,cDC2_CD1C,2.4079960912584246
GSM4138132,2,0.926215943116772,145,33,DC_pDC,1.709545556399933
GSM4138112,2,0.8476883087036232,143,33,DC_pDC,1.709545556399933
GSM4138139,1,0.7350100019265234,141,33,cDC2_CD1C,2.4079960912584246
GSM4138134,1,0.9663211368296571,140,33,cDC2_CD1C,2.4079960912584246
GSM4138133,3,0.7272173850536124,140,33,DC_pDC,1.5902381611651413
GSM4138129,2,0.7172178598774247,138,33,DC_pDC,1.709545556399933
GSM4138158,2,0.8869825214537949,137,33,DC_pDC,1.709545556399933
GSM4138163,3,0.899355306778014,136,33,DC_pDC,1.5902381611651413
GSM4138124,2,0.918807725850198,136,33,DC_pDC,1.709545556399933
GSM4138165,2,0.8460328189714357,128,33,DC_pDC,1.709545556399933
GSM4138139,3,0.7347114363779345,127,33,DC_pDC,1.5902381611651413
GSM4138143,3,0.6925340608927557,124,33,DC_pDC,1.5902381611651413
GSM4138120,3,0.914424594716711,122,33,DC_pDC,1.5902381611651413
GSM4138137,1,0.7436108143810314,121,33,cDC2_CD1C,2.4079960912584246
GSM4138121,2,0.6060892525515479,121,33,DC_pDC,1.709545556399933
GSM4138117,3,0.7190792549769434,109,33,DC_pDC,1.5902381611651413
GSM4138127,3,0.7545447947299045,107,33,DC_pDC,1.5902381611651413
GSM4138158,3,0.948993565460089,104,33,DC_pDC,1.5902381611651413
GSM4138167,2,0.8730825360482272,103,33,DC_pDC,1.709545556399933
GSM4138125,3,0.7387800622105218,103,33,DC_pDC,1.5902381611651413
GSM4138150,2,0.8820134869456243,101,33,DC_pDC,1.709545556399933
GSM4138119,2,0.6309433791565482,101,33,DC_pDC,1.709545556399933
GSM4138164,3,0.8874655403253571,97,33,DC_pDC,1.5902381611651413
GSM4138127,1,0.7382477946322175,94,33,cDC2_CD1C,2.4079960912584246
GSM4138133,2,0.7482129430566348,93,33,DC_pDC,1.709545556399933
GSM4138148,3,0.8940026925246433,92,33,DC_pDC,1.5902381611651413
GSM4138123,1,0.6530285218298627,91,33,cDC2_CD1C,2.4079960912584246
GSM4138131,1,0.698697387421743,90,33,cDC2_CD1C,2.4079960912584246
GSM4138123,3,0.6909509852720757,88,33,DC_pDC,1.5902381611651413
GSM4138157,2,0.7109657730358021,85,33,DC_pDC,1.709545556399933
GSM4138161,3,0.7287098695175455,85,33,DC_pDC,1.5902381611651413
GSM4138152,3,0.8982577307745225,84,33,DC_pDC,1.5902381611651413
GSM4138113,2,0.7612929634457954,84,33,DC_pDC,1.709545556399933
GSM4138129,3,0.7355025042770766,82,33,DC_pDC,1.5902381611651413
GSM4138110,1,0.9762583125118433,80,33,cDC2_CD1C,2.4079960912584246
GSM4138115,2,0.6902337577815643,80,33,DC_pDC,1.709545556399933
GSM4138150,3,0.914868261173126,78,33,DC_pDC,1.5902381611651413
GSM4138148,2,0.8107014862130311,78,33,DC_pDC,1.709545556399933
GSM4138116,1,0.9495369044220237,77,33,cDC2_CD1C,2.4079960912584246
GSM4138159,2,0.7073246542840443,75,33,DC_pDC,1.709545556399933
GSM4138140,1,0.9505549453963184,74,33,cDC2_CD1C,2.4079960912584246
GSM4138155,1,0.6089472902057529,73,33,cDC2_CD1C,2.4079960912584246
GSM4138132,1,0.984749758507162,73,33,cDC2_CD1C,2.4079960912584246
GSM4138144,3,0.9314947833234084,72,33,DC_pDC,1.5902381611651413
GSM4138136,1,0.9552981930335316,71,33,cDC2_CD1C,2.4079960912584246
GSM4138141,1,0.7170800188726838,70,33,cDC2_CD1C,2.4079960912584246
GSM4138113,3,0.7414191903139328,69,33,DC_pDC,1.5902381611651413
GSM4138142,1,0.9502633929725368,68,33,cDC2_CD1C,2.4079960912584246
GSM4138156,1,0.9311547190202114,66,33,cDC2_CD1C,2.4079960912584246
GSM4138138,1,0.9579431551865972,64,33,cDC2_CD1C,2.4079960912584246
GSM4138126,1,0.9558145848583685,63,33,cDC2_CD1C,2.4079960912584246
GSM4138133,1,0.7526502272280149,61,33,cDC2_CD1C,2.4079960912584246
GSM4138145,3,0.8236503643504131,60,33,DC_pDC,1.5902381611651413
GSM4138111,1,0.7126518887156386,60,33,cDC2_CD1C,2.4079960912584246
GSM4138111,3,0.775325605114049,58,33,DC_pDC,1.5902381611651413
GSM4138130,1,0.9435352006422718,55,33,cDC2_CD1C,2.4079960912584246
GSM4138154,3,0.8982489857355808,54,33,DC_pDC,1.5902381611651413
GSM4138145,1,0.8034606979067906,53,33,cDC2_CD1C,2.4079960912584246
GSM4138157,3,0.7499349426691694,53,33,DC_pDC,1.5902381611651413
GSM4138125,1,0.7355164241075669,53,33,cDC2_CD1C,2.4079960912584246
GSM4138139,10,0.9450560710112998,52,33,Mast,1.023690119596424
GSM4138164,2,0.8352253784896564,52,33,DC_pDC,1.709545556399933
GSM4138153,2,0.7445544699388333,49,33,DC_pDC,1.709545556399933
GSM4138118,3,0.9704604631335024,47,33,DC_pDC,1.5902381611651413
GSM4138161,1,0.7205833217458966,43,33,cDC2_CD1C,2.4079960912584246
GSM4138115,3,0.8361405680135081,41,33,DC_pDC,1.5902381611651413
GSM4138162,1,0.97488009013635,39,33,cDC2_CD1C,2.4079960912584246
GSM4138123,12,0.7323210616271023,39,33,cDC2_CD1C,1.009155523425252
GSM4138128,1,0.9900540227088844,38,33,cDC2_CD1C,2.4079960912584246
GSM4138122,1,0.9900540227088844,38,33,cDC2_CD1C,2.4079960912584246
GSM4138147,3,0.8583359420553227,37,33,DC_pDC,1.5902381611651413
GSM4138137,12,0.7982448352316165,36,33,cDC2_CD1C,1.009155523425252
GSM4138124,1,0.9812690804349582,35,33,cDC2_CD1C,2.4079960912584246
GSM4138163,1,0.964117656155736,35,33,cDC2_CD1C,2.4079960912584246
GSM4138167,1,0.9468432006122034,35,33,cDC2_CD1C,2.4079960912584246
GSM4138166,1,0.9798744658406406,34,33,cDC2_CD1C,2.4079960912584246
GSM4138159,3,0.8570372334993208,34,33,DC_pDC,1.5902381611651413
GSM4138146,1,0.9433897820889524,33,33,cDC2_CD1C,2.4079960912584246
GSM4138158,1,0.9844486812878054,33,33,cDC2_CD1C,2.4079960912584246
GSM4138121,3,0.8261473916986779,32,33,DC_pDC,1.5902381611651413
GSM4138160,1,0.9696475464118014,32,33,cDC2_CD1C,2.4079960912584246
GSM4138120,1,0.9548112977518456,29,33,cDC2_CD1C,2.4079960912584246
GSM4138121,1,0.7690365757884212,29,33,cDC2_CD1C,2.4079960912584246
GSM4138135,12,0.8202670080460956,29,33,cDC2_CD1C,1.009155523425252
GSM4138117,1,0.7802211485970525,28,33,cDC2_CD1C,2.4079960912584246
GSM4138143,10,0.95207778785585,28,33,Mast,1.023690119596424
GSM4138111,10,0.8601245447891928,27,33,Mast,1.023690119596424
GSM4138165,1,0.9412284647387428,26,33,cDC2_CD1C,2.4079960912584246
GSM4138114,1,0.9538094525009582,26,33,cDC2_CD1C,2.4079960912584246
GSM4138154,1,0.9640169169718902,23,33,cDC2_CD1C,2.4079960912584246
GSM4138129,1,0.9352866284704492,22,33,cDC2_CD1C,2.4079960912584246
GSM4138125,7,0.8048634257028,22,33,Mac_SPP1,1.549436585798436
GSM4138172,2,0.8860943948220217,22,33,DC_pDC,1.709545556399933
GSM4138143,1,0.9161424343357248,22,33,cDC2_CD1C,2.4079960912584246
GSM4138155,10,0.8702002728785935,21,33,Mast,1.023690119596424
GSM4138115,12,0.9112497608469844,20,33,cDC2_CD1C,1.009155523425252
GSM4138152,1,0.9910050075422812,20,33,cDC2_CD1C,2.4079960912584246
GSM4138144,1,0.9923241728894562,19,33,cDC2_CD1C,2.4079960912584246
GSM4138159,1,0.933708824055784,19,33,cDC2_CD1C,2.4079960912584246
GSM4138115,1,0.956680012249472,19,33,cDC2_CD1C,2.4079960912584246
GSM4138112,1,0.9677638931445732,19,33,cDC2_CD1C,2.4079960912584246
GSM4138151,3,0.9282939991987272,19,33,DC_pDC,1.5902381611651413
GSM4138155,15,0.8709778229067354,18,33,mregDC_LAMP3,1.0175311792494577
GSM4138141,12,0.8878787770918091,17,33,cDC2_CD1C,1.009155523425252
GSM4138170,2,0.9137456896093712,17,33,DC_pDC,1.709545556399933
GSM4138137,15,0.9098840317593276,17,33,mregDC_LAMP3,1.0175311792494577
GSM4138135,10,0.9764555466004128,17,33,Mast,1.023690119596424
GSM4138150,1,0.9796770493553284,17,33,cDC2_CD1C,2.4079960912584246
GSM4138147,2,0.8231063947681619,17,33,DC_pDC,1.709545556399933
GSM4138171,2,0.952730134039434,16,33,DC_pDC,1.709545556399933
GSM4138118,1,0.9905222848178504,16,33,cDC2_CD1C,2.4079960912584246
GSM4138127,19,0.977671336496867,15,33,Mac_SPP1,1.0171863666049628
GSM4138135,6,0.9504871917194264,15,33,Mac_SPP1,1.5788228958707506
GSM4138135,7,0.9469272186993944,15,33,Mac_SPP1,1.549436585798436
GSM4138127,12,1.0,15,33,cDC2_CD1C,1.009155523425252
GSM4138171,3,0.9371726248130468,15,33,DC_pDC,1.5902381611651413
GSM4138151,2,0.9203636275103904,15,33,DC_pDC,1.709545556399933
GSM4138169,2,0.9620428420769366,15,33,DC_pDC,1.709545556399933
GSM4138134,1,0.9283149575896088,705,34,DC_pDC,1.974142472654513
GSM4138156,1,0.8774206952501368,595,34,DC_pDC,1.974142472654513
GSM4138120,1,0.8318749893961915,520,34,DC_pDC,1.974142472654513
GSM4138116,1,0.9091638058577706,506,34,DC_pDC,1.974142472654513
GSM4138140,1,0.899011378784059,471,34,DC_pDC,1.974142472654513
GSM4138126,1,0.940674271933122,471,34,DC_pDC,1.974142472654513
GSM4138142,1,0.8850400368021977,466,34,DC_pDC,1.974142472654513
GSM4138110,1,0.9087760546869434,441,34,DC_pDC,1.974142472654513
GSM4138122,1,0.8855274638290331,435,34,DC_pDC,1.974142472654513
GSM4138128,1,0.8855274638290331,435,34,DC_pDC,1.974142472654513
GSM4138136,1,0.8883875792434865,424,34,DC_pDC,1.974142472654513
GSM4138152,1,0.8548476533481253,401,34,DC_pDC,1.974142472654513
GSM4138162,1,0.8840477950874845,387,34,DC_pDC,1.974142472654513
GSM4138130,1,0.9188751552291516,379,34,DC_pDC,1.974142472654513
GSM4138131,1,0.7154587682262981,370,34,DC_pDC,1.974142472654513
GSM4138160,1,0.896428548808418,358,34,DC_pDC,1.974142472654513
GSM4138123,1,0.6661802188184508,357,34,DC_pDC,1.974142472654513
GSM4138138,1,0.8824313795732214,355,34,DC_pDC,1.974142472654513
GSM4138146,1,0.8701238762338115,352,34,DC_pDC,1.974142472654513
GSM4138132,1,0.9137564540784444,348,34,DC_pDC,1.974142472654513
GSM4138163,1,0.9056086203591786,345,34,DC_pDC,1.974142472654513
GSM4138141,1,0.7091676007852094,342,34,DC_pDC,1.974142472654513
GSM4138166,1,0.8641081230182615,331,34,DC_pDC,1.974142472654513
GSM4138145,1,0.7254131043878518,329,34,DC_pDC,1.974142472654513
GSM4138155,1,0.6156565137480376,313,34,DC_pDC,1.974142472654513
GSM4138154,1,0.8125834418477873,310,34,DC_pDC,1.974142472654513
GSM4138135,3,0.7268658279282744,309,34,Mac_IL1B,1.9909342091311557
GSM4138165,1,0.8653526134714781,286,34,DC_pDC,1.974142472654513
GSM4138112,1,0.8608750969261764,270,34,DC_pDC,1.974142472654513
GSM4138114,1,0.8583624466778376,257,34,DC_pDC,1.974142472654513
GSM4138124,1,0.9244177103680656,245,34,DC_pDC,1.974142472654513
GSM4138144,1,0.8319888666423082,245,34,DC_pDC,1.974142472654513
GSM4138118,1,0.8593895214384373,243,34,DC_pDC,1.974142472654513
GSM4138167,1,0.8820856135362859,238,34,DC_pDC,1.974142472654513
GSM4138117,1,0.6884641938411737,219,34,DC_pDC,1.974142472654513
GSM4138139,1,0.6987435616995179,213,34,DC_pDC,1.974142472654513
GSM4138137,3,0.7354011218167564,212,34,Mac_IL1B,1.9909342091311557
GSM4138143,1,0.6985105059855774,212,34,DC_pDC,1.974142472654513
GSM4138135,5,0.7615584407485823,210,34,DC_pDC,1.177026201913014
GSM4138161,1,0.6445931720820965,207,34,DC_pDC,1.974142472654513
GSM4138135,1,0.7250086382413192,201,34,DC_pDC,1.974142472654513
GSM4138111,1,0.7034662678185384,199,34,DC_pDC,1.974142472654513
GSM4138134,5,0.9389717277958312,195,34,DC_pDC,1.177026201913014
GSM4138125,1,0.7048505419559821,190,34,DC_pDC,1.974142472654513
GSM4138137,1,0.7528311328829347,183,34,DC_pDC,1.974142472654513
GSM4138158,1,0.888905011077931,177,34,DC_pDC,1.974142472654513
GSM4138137,5,0.7734611455803482,177,34,DC_pDC,1.177026201913014
GSM4138155,3,0.6262777020494743,167,34,Mac_IL1B,1.9909342091311557
GSM4138139,3,0.7862317299239188,164,34,Mac_IL1B,1.9909342091311557
GSM4138156,5,0.8882842503276835,163,34,DC_pDC,1.177026201913014
GSM4138134,2,0.9699930401165816,156,34,cDC2_CD1C,2.399757946750825
GSM4138125,4,0.7185276003758733,151,34,Mac_SPP1,2.054954868308928
GSM4138123,5,0.6384081047342619,150,34,DC_pDC,1.177026201913014
GSM4138150,1,0.880181834477681,146,34,DC_pDC,1.974142472654513
GSM4138127,3,0.793751925116703,143,34,Mac_IL1B,1.9909342091311557
GSM4138141,5,0.7120405554705409,139,34,DC_pDC,1.177026201913014
GSM4138127,1,0.748950951777597,137,34,DC_pDC,1.974142472654513
GSM4138148,1,0.8218425527276413,132,34,DC_pDC,1.974142472654513
GSM4138126,9,0.9756010651963716,125,34,DC_pDC,1.1216050748995747
GSM4138131,5,0.7200317730538778,119,34,DC_pDC,1.177026201913014
GSM4138164,1,0.8461079884279727,118,34,DC_pDC,1.974142472654513
GSM4138129,1,0.7802634631787784,112,34,DC_pDC,1.974142472654513
GSM4138131,3,0.7013821636729699,110,34,Mac_IL1B,1.9909342091311557
GSM4138133,1,0.7519796265439891,109,34,DC_pDC,1.974142472654513
GSM4138133,5,0.7580891513830341,106,34,DC_pDC,1.177026201913014
