NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		26	-0.3277752	-0.7669533	0.83572215	1.0	1.0	2428	tags=46%, list=49%, signal=89%	
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS		26	-0.32759768	-0.7665979	0.8287671	1.0	1.0	2428	tags=46%, list=49%, signal=89%	
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	GOBP_DIGESTIVE_TRACT_MORPHOGENESIS		27	-0.32997298	-0.7665404	0.84364456	1.0	1.0	2420	tags=48%, list=48%, signal=93%	
GOBP_MOTOR_NEURON_AXON_GUIDANCE	GOBP_MOTOR_NEURON_AXON_GUIDANCE		16	-0.3557388	-0.76635593	0.8306636	1.0	1.0	2485	tags=56%, list=50%, signal=111%	
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS	GOBP_ENERGY_RESERVE_METABOLIC_PROCESS		26	-0.32865354	-0.7663218	0.82608694	1.0	1.0	1948	tags=35%, list=39%, signal=56%	
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		109	-0.27619156	-0.7662586	0.89192027	1.0	1.0	1494	tags=27%, list=30%, signal=37%	
GOBP_REGULATION_OF_HEART_RATE	GOBP_REGULATION_OF_HEART_RATE		44	-0.30385244	-0.7661532	0.8553949	1.0	1.0	2169	tags=32%, list=43%, signal=56%	
GOBP_MYOFIBRIL_ASSEMBLY	GOBP_MYOFIBRIL_ASSEMBLY		32	-0.31892315	-0.7653699	0.8427602	1.0	1.0	1625	tags=28%, list=33%, signal=41%	
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION		20	-0.34168133	-0.7650093	0.8211845	1.0	1.0	987	tags=15%, list=20%, signal=19%	
GOBP_PIGMENT_CELL_DIFFERENTIATION	GOBP_PIGMENT_CELL_DIFFERENTIATION		18	-0.34897372	-0.764785	0.808046	1.0	1.0	403	tags=11%, list=8%, signal=12%	
GOBP_TIGHT_JUNCTION_ASSEMBLY	GOBP_TIGHT_JUNCTION_ASSEMBLY		31	-0.32233232	-0.7647346	0.8449438	1.0	1.0	1906	tags=42%, list=38%, signal=67%	
GOBP_APICAL_JUNCTION_ASSEMBLY	GOBP_APICAL_JUNCTION_ASSEMBLY		30	-0.3241261	-0.7643253	0.8258427	1.0	1.0	1906	tags=43%, list=38%, signal=70%	
GOBP_EMBRYO_DEVELOPMENT	GOBP_EMBRYO_DEVELOPMENT		388	-0.259394	-0.7639525	0.985986	1.0	1.0	2431	tags=51%, list=49%, signal=92%	
GOBP_CELL_FATE_DETERMINATION	GOBP_CELL_FATE_DETERMINATION		20	-0.34028965	-0.76283467	0.8184971	1.0	1.0	2993	tags=75%, list=60%, signal=186%	
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS		207	-0.26299897	-0.76253194	0.9305835	1.0	1.0	1747	tags=32%, list=35%, signal=47%	
GOBP_REGULATION_OF_HORMONE_LEVELS	GOBP_REGULATION_OF_HORMONE_LEVELS		220	-0.26217872	-0.76235574	0.9416499	1.0	1.0	1201	tags=19%, list=24%, signal=24%	
GOBP_RESPONSE_TO_RETINOIC_ACID	GOBP_RESPONSE_TO_RETINOIC_ACID		48	-0.29793873	-0.76144993	0.8646865	1.0	1.0	1417	tags=33%, list=28%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_SECRETION	GOBP_POSITIVE_REGULATION_OF_SECRETION		134	-0.26999003	-0.7614423	0.9159836	1.0	1.0	1323	tags=25%, list=26%, signal=33%	
GOBP_EPIDERMIS_DEVELOPMENT	GOBP_EPIDERMIS_DEVELOPMENT		193	-0.26734075	-0.76131827	0.9443883	1.0	1.0	2487	tags=41%, list=50%, signal=79%	
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS		39	-0.3082277	-0.7612382	0.84463894	1.0	1.0	545	tags=10%, list=11%, signal=11%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS		113	-0.27154934	-0.7607841	0.9047619	1.0	1.0	1478	tags=36%, list=30%, signal=50%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION		49	-0.30069295	-0.7595846	0.86155605	1.0	1.0	2812	tags=63%, list=56%, signal=143%	
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION		28	-0.3253632	-0.75942117	0.8590455	1.0	1.0	2333	tags=50%, list=47%, signal=93%	
GOBP_CARDIOCYTE_DIFFERENTIATION	GOBP_CARDIOCYTE_DIFFERENTIATION		68	-0.28732836	-0.75805944	0.8881789	1.0	1.0	2461	tags=53%, list=49%, signal=103%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION		19	-0.33941227	-0.7574452	0.82687926	1.0	1.0	980	tags=16%, list=20%, signal=20%	
GOBP_METENCEPHALON_DEVELOPMENT	GOBP_METENCEPHALON_DEVELOPMENT		32	-0.31428263	-0.7573238	0.85327315	1.0	1.0	1862	tags=38%, list=37%, signal=59%	
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT		46	-0.29890537	-0.7572811	0.8745875	1.0	1.0	658	tags=20%, list=13%, signal=22%	
GOBP_FACE_MORPHOGENESIS	GOBP_FACE_MORPHOGENESIS		20	-0.33973917	-0.75706005	0.8466819	1.0	1.0	2105	tags=40%, list=42%, signal=69%	
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE		151	-0.26915038	-0.7570242	0.9328586	1.0	1.0	1595	tags=36%, list=32%, signal=52%	
GOBP_NOTCH_SIGNALING_PATHWAY	GOBP_NOTCH_SIGNALING_PATHWAY		74	-0.2841053	-0.75635123	0.8784067	1.0	1.0	2021	tags=43%, list=40%, signal=72%	
GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS		25	-0.32344532	-0.75622666	0.859887	1.0	1.0	2086	tags=52%, list=42%, signal=89%	
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY		304	-0.25975233	-0.754996	0.973974	1.0	1.0	2043	tags=40%, list=41%, signal=64%	
GOBP_DICARBOXYLIC_ACID_TRANSPORT	GOBP_DICARBOXYLIC_ACID_TRANSPORT		36	-0.30700418	-0.7548176	0.84521157	1.0	1.0	1036	tags=19%, list=21%, signal=24%	
GOBP_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEIN_CATABOLIC_PROCESS		246	-0.26011184	-0.75440645	0.9527638	1.0	1.0	1350	tags=36%, list=27%, signal=47%	
GOBP_FLUID_TRANSPORT	GOBP_FLUID_TRANSPORT		17	-0.34323	-0.75399446	0.85617214	1.0	1.0	132	tags=6%, list=3%, signal=6%	
GOBP_XENOBIOTIC_METABOLIC_PROCESS	GOBP_XENOBIOTIC_METABOLIC_PROCESS		41	-0.30730832	-0.75399053	0.87761855	1.0	1.0	2094	tags=41%, list=42%, signal=71%	
GOBP_NEPHRON_DEVELOPMENT	GOBP_NEPHRON_DEVELOPMENT		85	-0.27866524	-0.7539069	0.8962963	1.0	1.0	2481	tags=53%, list=50%, signal=103%	
GOBP_STRIATED_MUSCLE_CONTRACTION	GOBP_STRIATED_MUSCLE_CONTRACTION		81	-0.28186944	-0.75386536	0.8816631	1.0	1.0	1081	tags=20%, list=22%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		49	-0.30082467	-0.75358814	0.8681319	1.0	1.0	2468	tags=47%, list=49%, signal=92%	
GOBP_FOCAL_ADHESION_ASSEMBLY	GOBP_FOCAL_ADHESION_ASSEMBLY		32	-0.3142818	-0.7535581	0.8494505	1.0	1.0	2584	tags=53%, list=52%, signal=109%	
GOBP_STEM_CELL_PROLIFERATION	GOBP_STEM_CELL_PROLIFERATION		49	-0.29648846	-0.7535226	0.8783186	1.0	1.0	2457	tags=59%, list=49%, signal=115%	
GOBP_CIRCULATORY_SYSTEM_PROCESS	GOBP_CIRCULATORY_SYSTEM_PROCESS		274	-0.25947997	-0.75206935	0.975	1.0	1.0	1985	tags=36%, list=40%, signal=56%	
GOBP_ISOPRENOID_METABOLIC_PROCESS	GOBP_ISOPRENOID_METABOLIC_PROCESS		43	-0.29993054	-0.7520019	0.8770764	1.0	1.0	2983	tags=67%, list=60%, signal=166%	
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT		16	-0.34497556	-0.75149894	0.84046245	1.0	1.0	2302	tags=44%, list=46%, signal=81%	
GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_DEVELOPMENT		40	-0.3033025	-0.751469	0.8781559	1.0	1.0	1482	tags=35%, list=30%, signal=49%	
GOBP_BEHAVIOR	GOBP_BEHAVIOR		237	-0.2586372	-0.7510541	0.95367575	1.0	1.0	2076	tags=33%, list=42%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS		15	-0.34628746	-0.7510008	0.81933254	1.0	1.0	1131	tags=67%, list=23%, signal=86%	
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS		128	-0.26789477	-0.75091606	0.90368855	1.0	1.0	1060	tags=21%, list=21%, signal=26%	
GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		20	-0.3293252	-0.7501087	0.8422857	1.0	1.0	2382	tags=55%, list=48%, signal=105%	
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	GOBP_BASEMENT_MEMBRANE_ORGANIZATION		24	-0.321169	-0.7499259	0.83146065	1.0	1.0	2827	tags=67%, list=57%, signal=153%	
GOBP_ORGANIC_ACID_TRANSPORT	GOBP_ORGANIC_ACID_TRANSPORT		126	-0.26840585	-0.74935156	0.92	1.0	1.0	1711	tags=29%, list=34%, signal=44%	
GOBP_CHONDROCYTE_PROLIFERATION	GOBP_CHONDROCYTE_PROLIFERATION		16	-0.33926356	-0.74926054	0.8274286	1.0	1.0	2105	tags=50%, list=42%, signal=86%	
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_CELL_JUNCTION_ASSEMBLY		70	-0.28396052	-0.7487252	0.89904356	1.0	1.0	1906	tags=36%, list=38%, signal=57%	
GOBP_PEPTIDE_METABOLIC_PROCESS	GOBP_PEPTIDE_METABOLIC_PROCESS		28	-0.31431034	-0.7484099	0.8646189	1.0	1.0	1958	tags=46%, list=39%, signal=76%	
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES		32	-0.31430462	-0.74773693	0.87176603	1.0	1.0	400	tags=16%, list=8%, signal=17%	
GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	GOBP_PROTEOGLYCAN_METABOLIC_PROCESS		42	-0.29702777	-0.7450129	0.8715393	1.0	1.0	2047	tags=48%, list=41%, signal=80%	
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION		28	-0.3149733	-0.7443325	0.86187214	1.0	1.0	2867	tags=68%, list=57%, signal=158%	
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		18	-0.3395919	-0.74320227	0.8465063	1.0	1.0	499	tags=11%, list=10%, signal=12%	
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS		78	-0.27992523	-0.74308413	0.9120763	1.0	1.0	1929	tags=44%, list=39%, signal=70%	
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		23	-0.32253638	-0.74296236	0.85086703	1.0	1.0	1813	tags=35%, list=36%, signal=54%	
GOBP_FAT_CELL_DIFFERENTIATION	GOBP_FAT_CELL_DIFFERENTIATION		111	-0.26788712	-0.74252576	0.92657703	1.0	1.0	1028	tags=20%, list=21%, signal=24%	
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	GOBP_RESPONSE_TO_NITROGEN_COMPOUND		353	-0.25204724	-0.74220276	0.983984	1.0	1.0	1135	tags=25%, list=23%, signal=31%	
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS		486	-0.25011262	-0.7401006	0.992	1.0	1.0	1858	tags=36%, list=37%, signal=52%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		188	-0.25666142	-0.7395447	0.950455	1.0	1.0	1665	tags=35%, list=33%, signal=51%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		222	-0.2567802	-0.73942536	0.952621	1.0	1.0	2461	tags=49%, list=49%, signal=92%	
GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT		33	-0.30471388	-0.738503	0.8671171	1.0	1.0	2360	tags=45%, list=47%, signal=86%	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		43	-0.2944723	-0.7378868	0.8807947	1.0	1.0	1131	tags=26%, list=23%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		20	-0.33108994	-0.7377125	0.8446712	1.0	1.0	1434	tags=65%, list=29%, signal=91%	
GOBP_MEMBRANE_REPOLARIZATION	GOBP_MEMBRANE_REPOLARIZATION		23	-0.32026827	-0.73587143	0.8672666	1.0	1.0	1542	tags=26%, list=31%, signal=38%	
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	GOBP_LUNG_EPITHELIUM_DEVELOPMENT		20	-0.32691798	-0.7351461	0.8530425	1.0	1.0	2140	tags=50%, list=43%, signal=87%	
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_LONG_TERM_SYNAPTIC_POTENTIATION		40	-0.29632738	-0.7350304	0.8843612	1.0	1.0	663	tags=13%, list=13%, signal=14%	
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		26	-0.3135123	-0.7350052	0.87020314	1.0	1.0	1316	tags=27%, list=26%, signal=36%	
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	GOBP_AMIDE_BIOSYNTHETIC_PROCESS		58	-0.28186926	-0.7349087	0.89364034	1.0	1.0	1323	tags=31%, list=26%, signal=42%	
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT		15	-0.34215876	-0.7342589	0.85368663	1.0	1.0	1341	tags=33%, list=27%, signal=45%	
GOBP_MICROTUBULE_BASED_TRANSPORT	GOBP_MICROTUBULE_BASED_TRANSPORT		35	-0.30148605	-0.73420113	0.8702461	1.0	1.0	1693	tags=40%, list=34%, signal=60%	
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION		27	-0.31892714	-0.7337466	0.88248587	1.0	1.0	1475	tags=22%, list=29%, signal=31%	
GOBP_XENOBIOTIC_TRANSPORT	GOBP_XENOBIOTIC_TRANSPORT		20	-0.3235862	-0.7325948	0.8574713	1.0	1.0	1617	tags=40%, list=32%, signal=59%	
GOBP_CELLULAR_RESPONSE_TO_STEROL	GOBP_CELLULAR_RESPONSE_TO_STEROL		15	-0.34226447	-0.73232585	0.8586089	1.0	1.0	2160	tags=47%, list=43%, signal=82%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION		16	-0.3332889	-0.7321299	0.8457207	1.0	1.0	2674	tags=69%, list=53%, signal=147%	
GOBP_REGULATION_OF_STEROL_TRANSPORT	GOBP_REGULATION_OF_STEROL_TRANSPORT		28	-0.3119421	-0.730717	0.8630137	1.0	1.0	942	tags=21%, list=19%, signal=26%	
GOBP_MECHANORECEPTOR_DIFFERENTIATION	GOBP_MECHANORECEPTOR_DIFFERENTIATION		25	-0.31380737	-0.73027724	0.8795987	1.0	1.0	2431	tags=60%, list=49%, signal=116%	
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION		268	-0.25153947	-0.7298824	0.97294587	1.0	1.0	1607	tags=30%, list=32%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		60	-0.2796224	-0.72932386	0.9047619	1.0	1.0	1016	tags=23%, list=20%, signal=29%	
GOBP_DETECTION_OF_STIMULUS	GOBP_DETECTION_OF_STIMULUS		95	-0.26743677	-0.72889286	0.8980021	1.0	1.0	926	tags=14%, list=19%, signal=16%	
GOBP_REGULATION_OF_BONE_REMODELING	GOBP_REGULATION_OF_BONE_REMODELING		24	-0.3146084	-0.72881305	0.8726043	1.0	1.0	1684	tags=38%, list=34%, signal=56%	
GOBP_CELL_JUNCTION_MAINTENANCE	GOBP_CELL_JUNCTION_MAINTENANCE		21	-0.32239005	-0.7284904	0.8619909	1.0	1.0	2764	tags=71%, list=55%, signal=159%	
GOBP_MESODERM_MORPHOGENESIS	GOBP_MESODERM_MORPHOGENESIS		37	-0.29790863	-0.72843885	0.8841395	1.0	1.0	2457	tags=62%, list=49%, signal=121%	
GOBP_GAMETE_GENERATION	GOBP_GAMETE_GENERATION		186	-0.25459048	-0.7277651	0.9716312	1.0	1.0	1560	tags=28%, list=31%, signal=40%	
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS		23	-0.315779	-0.7262619	0.8708189	1.0	1.0	835	tags=17%, list=17%, signal=21%	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		78	-0.27156788	-0.72603077	0.9107333	1.0	1.0	658	tags=14%, list=13%, signal=16%	
GOBP_COGNITION	GOBP_COGNITION		119	-0.26018918	-0.72347367	0.9374359	1.0	1.0	1471	tags=26%, list=29%, signal=36%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS		36	-0.29597265	-0.72251874	0.8860045	1.0	1.0	1110	tags=25%, list=22%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS		56	-0.27732903	-0.7221678	0.9016043	1.0	1.0	2879	tags=54%, list=58%, signal=125%	
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	GOBP_AMINOGLYCAN_CATABOLIC_PROCESS		17	-0.32407573	-0.7210737	0.86238533	1.0	1.0	1111	tags=18%, list=22%, signal=23%	
GOBP_ACTION_POTENTIAL	GOBP_ACTION_POTENTIAL		69	-0.27149582	-0.72061384	0.89558667	1.0	1.0	1542	tags=23%, list=31%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		60	-0.27855676	-0.7201417	0.9113248	1.0	1.0	1824	tags=38%, list=36%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		15	-0.33176988	-0.71905714	0.86009175	1.0	1.0	2870	tags=73%, list=57%, signal=172%	
GOBP_TERPENOID_METABOLIC_PROCESS	GOBP_TERPENOID_METABOLIC_PROCESS		40	-0.2893257	-0.7189568	0.9131403	1.0	1.0	2983	tags=65%, list=60%, signal=160%	
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS		81	-0.2663683	-0.7178207	0.90729165	1.0	1.0	2023	tags=40%, list=40%, signal=65%	
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS		52	-0.2781988	-0.71644187	0.90399134	1.0	1.0	745	tags=12%, list=15%, signal=13%	
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING		231	-0.2483385	-0.7154376	0.97278225	1.0	1.0	2428	tags=51%, list=49%, signal=94%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		61	-0.27430406	-0.7145388	0.915847	1.0	1.0	117	tags=5%, list=2%, signal=5%	
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT		16	-0.33012486	-0.71443963	0.8712297	1.0	1.0	2819	tags=56%, list=56%, signal=129%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		38	-0.28818503	-0.7135882	0.9034406	1.0	1.0	1792	tags=32%, list=36%, signal=49%	
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT		17	-0.32330382	-0.7134712	0.8586207	1.0	1.0	155	tags=6%, list=3%, signal=6%	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS		119	-0.25685215	-0.7131996	0.94725955	1.0	1.0	2270	tags=43%, list=45%, signal=77%	
GOBP_PLACENTA_DEVELOPMENT	GOBP_PLACENTA_DEVELOPMENT		64	-0.27307382	-0.7122493	0.9176598	1.0	1.0	1645	tags=34%, list=33%, signal=51%	
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		45	-0.2854466	-0.71180594	0.9055982	1.0	1.0	1039	tags=29%, list=21%, signal=36%	
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS		24	-0.30832267	-0.7109925	0.8974943	1.0	1.0	1131	tags=46%, list=23%, signal=59%	
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	GOBP_GLYCOPROTEIN_METABOLIC_PROCESS		111	-0.25565866	-0.71060395	0.93645835	1.0	1.0	872	tags=23%, list=17%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION		21	-0.31070706	-0.7104657	0.8885135	1.0	1.0	2479	tags=57%, list=50%, signal=113%	
GOBP_STEM_CELL_DIFFERENTIATION	GOBP_STEM_CELL_DIFFERENTIATION		110	-0.25865126	-0.70996827	0.94214875	1.0	1.0	2457	tags=47%, list=49%, signal=91%	
GOBP_ADAPTIVE_THERMOGENESIS	GOBP_ADAPTIVE_THERMOGENESIS		68	-0.2649585	-0.7099239	0.9266451	1.0	1.0	1176	tags=24%, list=24%, signal=30%	
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS		228	-0.24646604	-0.7098577	0.9738693	1.0	1.0	1635	tags=29%, list=33%, signal=41%	
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		46	-0.27777907	-0.7096661	0.8977149	1.0	1.0	1404	tags=17%, list=28%, signal=24%	
GOBP_CARDIAC_CELL_DEVELOPMENT	GOBP_CARDIAC_CELL_DEVELOPMENT		37	-0.2902951	-0.70950735	0.90340286	1.0	1.0	3219	tags=73%, list=64%, signal=203%	
GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS	GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS		15	-0.3299724	-0.7086939	0.87861913	1.0	1.0	2063	tags=33%, list=41%, signal=57%	
GOBP_METANEPHROS_DEVELOPMENT	GOBP_METANEPHROS_DEVELOPMENT		44	-0.28036782	-0.7084998	0.91463417	1.0	1.0	1777	tags=36%, list=36%, signal=56%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		20	-0.31616277	-0.7081797	0.89988625	1.0	1.0	1913	tags=35%, list=38%, signal=56%	
GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY		448	-0.24051121	-0.7070379	0.993	1.0	1.0	2005	tags=38%, list=40%, signal=58%	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		30	-0.29351953	-0.7066002	0.9	1.0	1.0	1316	tags=27%, list=26%, signal=36%	
