label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,k,gep
k17_16,13.381710508317564,-2.9173111553076794,-1.0048810217246498,-9.568174009145254,12.133436798621917,-3.6643053120214972,11.059058820753648,-2.471332705746594,4.942737466644577,-4.559979426329947,17,16
k17_17,1.3582528351772065,2.1216234789585844,1.1763034702184054,0.7611879468018254,-2.518836350825918,-2.408198765663203,-4.887899241004382,-1.0662289730112748,4.178703503607253,5.413105280302677,17,17
k18_1,14.78204740386306,9.672818993751559,19.94315104124969,25.059714030343102,4.61901079155757,-16.966914507293236,8.883290573488676,-2.983119613656195,-4.459242783688687,-2.3810792268939016,18,1
k18_2,6.866959047832483,30.728529816215232,-32.44727844836784,-17.876233633153316,-3.0597847307607404,-3.811166131311254,-9.51083766386999,-26.386160608795667,6.786451176699159,-2.690620044407952,18,2
k18_3,-1.1757442592136975,-8.353234708019555,33.81326938437991,-19.93153653351018,-30.497541935247536,7.297691395490641,-34.90712538277026,8.651710651324565,-4.686229362269395,-4.240525507426384,18,3
k18_4,2.332569243742389,23.128312282277424,-30.743016695495772,-17.419450992057946,-5.227301391674245,-8.181136703509608,11.3312093678937,32.1079440890315,-19.446444903670585,5.56879277420138,18,4
k18_5,-2.6980515313317865,3.792342503897885,13.311570499647209,23.267184909825595,6.073800754357275,-12.801653830470562,2.5327709820341244,-0.4923057673975473,17.097416365748067,11.5548280931992,18,5
k18_6,2.3228166700681245,2.637572538297188,-2.9826277515436783,-1.4880454461156496,5.524384844485728,9.147762587652428,6.520334177669812,23.050542314538784,24.425044083425014,-8.905980672170195,18,6
k18_7,-40.3547605410563,-17.697929383836843,-17.06576725719741,0.7749024380778239,2.3463918544328006,-6.5778485296280005,0.0046781270323071255,-2.26060069404614,-5.559367669150269,-0.17434059987418452,18,7
k18_8,22.11038856892188,-20.922403857752208,-10.991857135423405,24.864619022337653,3.673002163060671,32.73511969353692,-1.6441183908744277,-4.996882947687717,2.002380607979521,-37.5172719127496,18,8
k18_9,14.85838908044624,1.6781940815548428,0.8499630959258985,14.169373841980342,6.394662003003623,35.74663484623054,4.803463307162831,-6.848209979506762,-19.01813283110969,25.071244707699293,18,9
k18_10,6.094306829089905,7.691767280086469,17.12535899211753,8.488680984521205,2.3465420490601483,-24.28696010578095,12.333364772249935,-10.528283467960959,-25.29935490257866,-20.08579623360799,18,10
k18_11,-2.922567712340752,0.653091574971577,11.449430330617627,0.7100993333845812,-0.3266780224947294,-10.314951967642612,-11.572432014066454,-0.25382213180834157,17.56495754702899,23.837260870267393,18,11
k18_12,-33.11706328875946,-49.94139242057289,9.377135182115875,-34.64337457350351,-26.164881881952926,-6.773207469080876,8.450914532925447,-5.5504996398830375,-19.74572392464548,5.60886346592866,18,12
k18_13,-130.18584944213237,-57.97857837038114,-17.220035012703143,-1.9174248737257282,13.603901564649828,6.863175666171509,-17.007231788272723,-2.7792629044902495,0.005526762299137088,-13.402836607794859,18,13
k18_14,-2.0917607185453413,16.8270182895084,-24.945538975390818,-12.811747525854068,4.126774048323383,-5.348844102253456,11.732490476591671,32.69525725426688,-14.249430357188375,1.916494579106276,18,14
k18_15,12.16417552427749,-8.063706368248656,-15.940362897901796,0.11907165941535797,0.8678698881855809,-3.7084095431547284,-0.4985071958117258,1.4506567964293264,2.7897749856034406,-3.09411322161169,18,15
k18_16,21.006907641559398,14.720913783557235,128.4740287785251,-174.2453861668484,79.70438787751563,37.38499963935408,91.22132237612925,-30.5045455928126,27.252323003951417,-12.988476029562607,18,16
k18_17,-8.819705384344104,-3.9563956687661763,3.212033968125232,1.1122667502334063,10.129366128256274,3.225041207327346,-5.703710430088366,0.14160063126944963,5.787339078613346,-8.453718933968364,18,17
k18_18,7.027578302241507,5.258634563698488,-1.9482368868148543,7.237273469581204,-3.7470257266793117,-6.913380124685944,-1.9990752104914602,-2.0024849825522315,3.4255322924909577,10.233313132165444,18,18
k19_1,6.423990218965299,3.6666960554061947,21.67067406623102,36.886445936371196,9.825197024098332,-17.37225989089965,8.133931491200244,-1.7588059446087903,14.045036878650302,3.8288024920439305,19,1
k19_2,3.9689879826326773,-8.608622182073871,37.187417864653106,-17.49845864012261,-28.688395463781184,6.211637055460871,-31.853031034595265,8.107467135035833,-5.514876666911046,-6.538914875909452,19,2
k19_3,10.990995344392836,29.9099621056781,-32.349265342898384,-13.680380276042849,-3.6295179491153156,-4.940203641580085,-8.552987256200758,-25.005544062736373,4.969502357741299,-3.8564589001979055,19,3
k19_4,19.8281823903984,-2.7696101910701385,1.121228917917028,20.183217180842245,7.723123641749317,39.64348006543506,6.009733557159047,-7.520308617572469,-18.774968735866416,16.55887110933327,19,4
k19_5,4.2505928363806955,24.726038932050965,-27.566971682440485,-18.585611609596175,-4.771595676504082,-10.111842960798482,13.316059683231137,32.35013395972962,-20.455613321733424,6.51293865211291,19,5
k19_6,-37.94230758080452,-24.090482498509616,-15.821368086133594,-0.027190816818903497,4.020216271677952,-5.026781650288254,-0.38557036157827845,-1.7506821267816781,-6.9544222333913375,-3.191533726628382,19,6
k19_7,0.7476676354864545,2.4738002587057855,16.782465210771914,4.184058392536159,1.6335470202686555,-14.530470324765155,-8.137164981568834,-0.6784967588663223,16.17350001130661,23.847482779632518,19,7
k19_8,23.95193502965336,11.135523465338808,25.11228273708036,26.416927064815056,13.709111429543869,-37.068018592211125,24.35612628582972,-12.616750587675524,-28.176276306245324,-21.586053107214013,19,8
k19_9,2.068483751030995,33.62180140845206,-32.68077051623278,-17.628064876892406,-5.765873444437017,-4.805679658524053,-10.520886555952801,-25.946490982386983,4.8323486075542,-1.3645482448562198,19,9
k19_10,9.562556765343198,22.716367625163578,-24.7955178987467,-19.751543374230852,5.078228143329216,1.2182634138278619,-6.168149436034941,-26.684772135440568,12.031058335121768,-7.858657549118327,19,10
k19_11,9.485556879565,-7.856886937970925,-6.3123688197138765,7.225384940746181,2.5437612233886386,11.285207558435008,3.351262106908137,20.847621749829226,20.80889661423527,-16.25359616388735,19,11
k19_12,-0.11605049887475116,12.97832264603963,-31.183209676043838,-9.174189196675306,0.24028100534992583,-1.9460151170728428,9.22587060012524,31.28782373087483,-15.379307123854229,-2.6459032450717803,19,12
k19_13,-85.9055517332771,-40.216293790128454,-3.2260745191369464,-9.65840520218752,-15.622723455547531,0.35433132692356634,-1.8356316712335876,-5.838906567045357,-5.1363785454698805,-5.687255423378765,19,13
k19_14,-2.573053204508559,7.801840891525195,0.33021338238444153,-6.35805146761009,8.665005595151149,9.626418326678852,9.442511793403193,24.707544048874965,27.185997397780092,-7.069692838504424,19,14
k19_15,-12.254721246456576,9.537289170803875,43.682546922072966,5.8028822973986,-21.135310808917485,-23.99520170728846,4.1597713393705895,-7.050972783164148,-32.24231044975092,-27.340649898303955,19,15
k19_16,17.267149602729287,-8.730843679267196,-1.5900682910093489,-11.775686963039016,8.716196266940102,1.7738749192524677,9.240645514032527,-1.8246573946090314,4.597333834916952,-9.168585774479567,19,16
k19_17,-77.74068013529354,-75.94707241057101,17.015456358680286,-64.5778955720715,-6.832659023082437,-14.18019211427739,25.517201532771605,-19.658500618872008,-27.948641335877323,24.937628174188056,19,17
k19_18,6.627678553755251,0.4091235006853702,-3.238855959631517,8.578908496847697,-0.7102226333975544,-3.765362672243495,-3.4207319214140015,-1.2388508651594408,8.528255598651505,8.124766498111287,19,18
k19_19,-1.411226681175124,2.708433704099906,-1.0424810851565003,2.233501985641546,-0.43683161443258706,-1.399854641111405,-4.414756159473543,-1.2524629914964474,1.792192720934224,1.6345979185371542,19,19
k20_1,9.476898725804153,30.781655466206264,-33.27309746431588,-15.451206333374913,-3.591121788797697,-5.2319385677557975,-8.677057817833925,-25.120036620010016,4.675640884804506,-2.302116012564288,20,1
k20_2,1.3832309093943207,21.417240382770064,-29.059882362464986,-16.536312243099157,-3.0155816899075596,-7.485941524257925,12.228492410409377,32.404024065790146,-18.80108834696772,4.31532501071839,20,2
k20_3,-50.39422909009655,-27.778061822531658,-12.476066354949237,-5.128098310438759,-0.0605384110749397,-4.9963482945332025,0.1088306529981402,-3.0346474290900387,-7.497815345615864,-1.0316349055305636,20,3
k20_4,10.381532319261112,6.091899207054498,33.495689714253025,16.3330569551181,0.718510824963189,-20.205274818692065,-0.453673583836427,-0.23861833390967732,8.767133928022877,13.09931474151962,20,4
k20_5,8.119375719589762,4.5552669334552185,18.569181720200145,31.133448621843446,10.177836035188822,-17.931605414035737,8.59530496844152,-2.2409256040689853,10.539076437076716,7.202775071805395,20,5
k20_6,16.0477915479918,2.4471261222678926,2.786202274948334,15.420905652029997,7.61417291257047,36.99635751820175,6.840651607707233,-7.7866796617670495,-20.769648230681156,24.732702019329697,20,6
k20_7,14.88531138873543,-19.27017491903434,52.04898334075502,-33.26938291109733,-42.60536472932181,8.725363539129155,-33.717301844362574,7.68256220383851,-14.703778895505803,-10.95424542343163,20,7
k20_8,15.653684699203374,-24.25411395684505,-13.84866531765675,32.074360095190094,1.5886974316304134,28.153829854245824,-5.004259525911795,-0.42388631736466037,7.673049438910145,-35.77560540714521,20,8
k20_9,1.3140500675352051,2.9487622877753026,-1.7694899010953788,-2.5125865988550182,6.417554460799917,8.875697660928804,7.247715635630072,23.181453882126952,24.024924228470017,-8.25282590514032,20,9
k20_10,15.90534557833504,16.002971777758223,26.05552801337083,31.892880730043533,8.216593320384813,-37.37206985039308,24.601769048815232,-12.77262850170607,-32.13218318212316,-27.53351572971887,20,10
k20_11,2.0845295914880437,31.82766931902167,-32.06532865846904,-17.528903523314302,-5.975128966573957,-4.343567642862014,-10.261367618811564,-26.162190452603575,4.820129228820139,-2.1686474863600425,20,11
k20_12,-9.790193732802836,-2.838018361436857,23.493961698026297,-13.225337266005983,-22.39613413115133,7.372361540532739,-32.55507366066188,8.182653762041092,-1.0496557607601504,-2.604486679313239,20,12
k20_13,-10.720340560290666,7.529889700949461,16.525628652574397,28.56867288218018,7.633640386241961,-13.716612991903563,4.61025578915604,-0.8622258591896294,17.14664849522709,9.412625135256855,20,13
k20_14,7.100502680996794,24.743911960373495,-24.469192547820985,-21.194616151628228,4.8586448623336596,0.493071819365395,-6.07198726844077,-26.780326724281853,12.22294856999089,-6.249582040342185,20,14
k20_15,13.20223134550046,-5.990885069785093,-2.6030469858916345,-13.839157391361724,7.94524688240919,1.2877636425522048,9.33630431715379,-1.6972430175757582,4.704725903345923,-6.494423610403177,20,15
k20_16,1.8815181308157687,-1.0060580714252427,16.652890693459188,-3.22383950182188,2.3402697063638636,-17.14941061631872,5.960090523489639,-8.303713090142388,-22.2254955864955,-17.269248407390826,20,16
k20_17,-8.975020506593435,1.4349585142582075,2.123621067901778,-1.093080070790647,-3.2987343377992784,-7.355339547012715,-15.2463420507599,0.4576967367284749,18.624434308088397,26.153070060527014,20,17
k20_18,-2.0135050614942545,-2.301877179666757,6.356867161731889,-0.7101395409931126,5.010387646395027,-7.414467946442476,-7.127394844840893,-2.4441548285128585,10.273089032979392,15.027136452643527,20,18
k20_19,6.21101308541828,1.2758723347135719,-2.474545000197221,4.359685769828981,-0.6308906300141096,-3.7726363349401173,-3.484712277331299,-1.2749821480242784,6.926285510221057,8.934017090731539,20,19
k20_20,-0.09177542200930651,2.948412909936996,2.692895857762404,2.809738173156589,-0.6248427222231262,-3.742371628682322,-4.354075131117387,-1.0711702236392338,3.891821705639974,4.945269499003007,20,20
k21_1,15.00398207825606,12.440955371335075,20.173315046311938,25.503824856796736,6.711290105264046,-18.108135103151632,11.079328208002245,-3.5677287291565616,-7.975261205017579,-4.366358821137682,21,1
k21_2,7.768765251775278,32.61272801040446,-33.61672755422706,-16.98489576912761,-5.505615424336501,-5.184619839833631,-9.875822696014126,-24.89567931463508,4.418583677883773,-1.6309595772089545,21,2
k21_3,-9.02061720344571,-10.466235021592798,40.86116223830402,-25.890160116583907,-25.21146760161784,6.6522859203116536,-23.28531259562018,3.7703239016158556,-8.687935927074209,-10.138170496924392,21,3
k21_4,1.1933908730284137,22.896138029620094,-28.938521021274934,-17.563889297987238,-3.334200957365154,-7.618916084156698,11.589742176683522,32.86784514803997,-19.041913957167402,4.667920770419972,21,4
k21_5,-44.29993211987278,-20.942919458540988,-11.964211137308256,-5.920396222675013,-1.7543622525606386,-6.549118470064481,-1.3514397425043694,-1.7493819708229406,-8.9340233337033,-0.6398323432670282,21,5
k21_6,-2.2480112520409192,4.801768126984918,13.328667834427568,23.200163550745373,6.606508195082909,-13.551938619643627,3.1278905243582895,-0.5981715001757567,16.420809901321405,12.384589990984592,21,6
k21_7,0.9841435062501367,4.556361589869928,-1.7383468722357687,-2.290154146933657,6.302165681869823,8.555212273396558,7.547241199574715,23.334621948137716,24.20673543271836,-8.143354629533627,21,7
k21_8,4.917587453688767,27.006590958064777,-24.6356069277173,-20.849147604774696,3.0268502854299015,-0.712632744117824,-6.867926746499728,-26.77168149191007,11.06815027268363,-5.363645427516131,21,8
k21_9,0.8035970901543292,5.45876373765418,19.222567437591383,8.498593109573898,-0.6818551424555951,-13.0186836348632,-7.675076396883294,1.4380310604921354,17.69003641531657,20.47628783528352,21,9
k21_10,5.6532122372104086,1.1590424102918186,15.04876874694178,-3.4362814581579166,-18.567793477322724,2.6562502766920812,-25.96353012626348,8.099740490378721,0.9900175672497742,2.4644183751254043,21,10
k21_11,6.34181800385999,-15.131556185250327,-12.406674235329035,25.96122422022408,0.6122971100326065,22.290160078305757,-7.8061630181435815,1.737400666679036,8.47222756467413,-27.14914555038448,21,11
k21_12,4.830630806940567,8.316538710930324,15.375910746560306,10.345373834655826,2.263180353819797,-24.051926367728388,12.907647364768268,-10.43416356178958,-23.861146060562486,-20.559988243627185,21,12
k21_13,15.412903765240133,-9.527777167138096,-4.797149072866095,20.60269832921867,4.765767470604907,28.95895457501105,0.9641530284228608,-5.641576804351836,-1.2307644520673136,-30.8559970978916,21,13
k21_14,21.00957644315691,3.48871588982308,2.8239622587852224,16.23567809318082,7.808537443851759,46.092764817972785,7.038361428982212,-7.9971810196741595,-26.696495808463762,34.65240281744249,21,14
k21_15,6.756772184575387,5.954991439104951,3.243827814886044,10.958578729122936,6.170541346377286,30.417803391953164,5.408396729695645,-6.8707846594608535,-16.565004313813144,24.089696329117924,21,15
k21_16,-178.27086523311786,-95.89458486440567,-27.49393641050918,3.8488810093769725,129.48886161533835,1.204540426235769,-34.86081717717768,-7.701318260295779,-0.06061465337706052,0.26566760694193825,21,16
k21_17,-0.24807244014250646,6.092335152431752,-0.8570999361040129,-13.59998082340715,7.318978904016396,1.939914607553395,9.829726825962904,-1.100953623161519,5.6961451184435505,-5.019240985791373,21,17
k21_18,-58.431566932271394,-97.02747661145216,-36.174267093719536,23.758662966593644,-156.56059496914472,13.685892148453346,121.99596885416663,-34.78683806073586,46.70563588799885,15.635832707687236,21,18
k21_19,-2.869014225965569,-0.7511060398106705,3.7978698375747006,0.7444744989076141,2.2261296854003834,-8.066601214453573,-7.648435173567636,-2.5982196604808525,10.109666378071042,16.683312363241843,21,19
k21_20,2.1404536998733543,2.172608631633988,2.3852004359296264,2.4875269980184163,-0.9855173519805559,-4.132789143182233,-4.438568440064238,-1.1299657516980632,4.190912689273765,5.920882028208103,21,20
k21_21,281.9797068206195,-226.37040527729383,-63.415957427836,-47.80003186180595,32.00762608198908,-53.13664638137743,-17.705901957330486,-0.09300032645314661,-3.507649298796307,19.983135615325548,21,21
