,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
ST3GAL4,0.0086457859317613,0.0014593970995449767,0.021670431213804832,-0.011469333965232479,-0.015504369855471507,0.011415110810356633,-0.03499302471805601,0.010359538092889607,0.0027639308784678973,-0.004270393319441062
ST3GAL5,0.02304450537685346,-0.000898074161729049,-0.030137682932418374,-0.0059114912637719405,0.0031638476440861165,-0.006742029447729023,-0.00509900366593684,0.013851630579828132,0.0004760366017322245,-0.003300502293948532
ST3GAL6,0.013177759168513496,0.004211719773646527,0.007003206814276669,-0.005475115859920205,0.016530039293194163,0.010671284906643926,0.024890653163115117,0.015887721502296805,0.012490645290090589,0.0041029548920647465
ST5,0.026377879858795136,-0.01734979121608769,0.0015121304539995751,0.013439383696424223,-0.006679358209821841,-0.002605715142195755,-0.004770905579356664,0.000513577866281222,-5.394507842740253e-05,-0.011709443474567718
ST6GAL1,-0.019891968409801897,-0.002820667778935345,-0.015072714187116948,-0.010519786936113107,-0.025271200680225547,0.0003523879220421061,0.026057736648685843,0.001352750783775107,-0.012277924472087776,0.009710705663632942
ST6GALNAC3,0.014220813487241442,0.010920505053708432,0.00483399933304312,0.0060023980612206995,0.017403659475849754,0.03316756004097432,0.006162843922507354,-0.003665157353383964,-0.030587772674129553,0.01770864549772755
ST6GALNAC5,0.022269699925153125,-0.010451873667494633,-0.00366598195591659,0.015195789226001644,0.008201406501583483,0.0030364197622008956,0.008355393069381814,-0.003253649193512695,-0.003387209005841063,-0.020441845525546454
ST6GALNAC6,0.011444502876206436,0.0035113695455255907,0.020042896468575502,-0.022657803457692662,-0.01900049164844644,0.010395853668068323,-0.03165489853459476,0.003906425815384468,-0.00782541128238589,-0.007098581486796221
ST8SIA1,0.0193539053110538,0.008438660131684695,-0.02575425342259834,0.005802320520933322,-0.013937885779871172,0.0006470628423747639,-0.014737034027461538,-0.021117453227646528,0.009927630289648827,-0.006467774056747187
ST8SIA4,0.007829985500139686,0.034441098274463594,-0.01667024233472538,0.0014801575663820035,0.00714567486579913,-0.005450956330119166,0.0030025628461644144,0.007856481303825043,-0.004323826177431044,0.0010656253093395587
ST8SIA6,0.0008342204315491907,0.002624811891940349,0.01334409649922451,-0.0235583771506308,0.01309916544879924,0.012038791899148948,0.027392384464780633,-0.011745886475556671,0.011808777853358448,-0.0030157074289369717
STAB1,0.005953009395511405,0.006936261089653287,-0.0015318034631112583,0.006040620546478105,0.0048390453165617605,0.01123917502725604,-0.0009898725817100121,0.032539591759811345,0.026357591523652576,-0.006810682120987425
STAB2,0.008904563047103771,-0.004967221599763459,-0.0040452021610194785,0.011753491227903276,0.003097963379797387,0.025985508791434245,0.0013213777911766414,-0.005928383010441291,-0.024245476995312532,0.034077652211809084
STAC3,0.02704015079101387,-0.0015139726950952588,0.0030635411557854496,-0.0033618614738654628,0.008582535871850037,-0.007650895844401873,-0.004851304241679221,0.010978184969381235,0.0033742149295005967,-0.006616931208101066
STAG3,0.016110323582576466,0.010177926446557064,-0.01837307117122529,-0.00703874005450095,0.00023660481749241872,-0.010350989443585857,0.0008875899707745297,0.045395564522073585,-0.010808887985769334,0.005298971670969968
STAM,0.012494617556930938,0.02316706175454155,-0.010954924890196335,-0.005023337238306804,0.005670470395074082,-0.0023453809084127463,-0.0066874113382203405,-0.021154883278593405,0.008209756731829679,-0.006419169277706537
STAMBPL1,0.024855683332434955,0.0011801935302313603,-0.02174085969636198,-0.008454207550389843,-0.018024423206846253,-0.008445325542198208,-0.0026854679679050733,7.119628715992773e-05,-0.003390024001809075,-0.002611759888331985
STAP1,0.0016110396721188012,0.007613912916379871,-0.016598987030645912,-0.014674667865873646,-0.0005117062825575553,-0.005761068706560589,0.02140012465377154,0.0380275184221349,-0.021038306396519733,0.006786217098513195
STAP2,0.016090504105935703,0.0025616272871100605,0.029132933638575796,-0.014809977184545514,-0.01973957614245675,0.0001919567061983737,-0.02054845179801653,0.007348358295671834,-0.0014242521485271346,-0.00023592946574179337
STARD4,0.027403349634019747,0.0005953769627895153,0.005055947099767236,-0.012012400823864318,-0.008031566774452962,-0.014937364472723653,0.01071217215099983,0.006707580935476277,-0.018119501383039135,-0.0017437745989324859
STARD5,0.00811245491646377,-0.015468845872036155,0.005150359709363416,-0.007143434037302303,-0.040511746556144236,-0.0055165476465371295,0.015078023086564958,-0.0011337255161274606,-0.0029205840799715437,0.0028870267198528804
STARD9,0.022779718153815433,0.007392531635192167,-0.006091318673192487,0.010893718731295087,-0.005629591219165457,0.028000386924876684,0.010222918421775234,-0.011511989654098767,-0.008490375891121884,-0.006402974932511176
STAT1,0.020414656749593148,0.026523480547197748,-0.007258518065600779,-0.00012985900258217521,-0.002571428660775538,-0.0055492526768731905,-0.0036100461509108056,-0.0016545639454048767,0.012997153895480134,0.002806657872973451
STAT4,0.010670739927771244,0.019567011469447698,-0.019833133803985395,-0.010600942769247878,-0.00484296425099716,-0.001582302144187885,-0.012165301165334864,-0.03677850797253305,0.0134584088752435,-0.00203569194185336
STC1,0.016398044512595026,-0.026565883017932564,-0.006157304165312107,-0.008148784245723503,0.021345140773601272,0.0023019798820675553,-0.0019919451671800495,-0.0023662384907647657,0.0005412489076572754,0.010905310184740183
STC2,0.019010011674640122,-0.008929534702886863,0.007802168688547954,0.011954891567365894,0.011769505349047494,-0.012276048007300215,0.00045990626093731125,-0.0036060030667824042,0.010985322548893076,0.014751649356803995
STEAP1,0.024218718967230154,-0.015569402090680133,0.006242446890486786,-0.002926309970670924,0.013671782447093772,-0.011893342163869879,-0.012864498130161441,0.0028815929244047733,0.009495635066906276,0.011773605429153164
STEAP2,0.023281766102536804,-0.008154583696147948,0.015459941630246228,0.011082615833520567,-0.013414089458460888,-0.007126698378576664,0.011746021917367006,-0.005693542004058743,0.009309001737010863,0.004199989490615572
STEAP4,-0.0018887585133894615,0.01182466589263846,0.009452145437791683,0.0025381235093533093,0.007469801167099341,0.01159140490368239,-0.001348382059271931,0.0016181341323785047,0.013408929428690151,0.010015772608814975
STK10,0.008975968987223205,0.0268815784977919,-0.025204172847268027,-0.016015817959144186,-0.0013548429142444449,-0.0006228946993060043,-0.011322946475498417,-0.013523105748344514,0.00427763266570953,-0.0008073535867283967
STK17A,0.008710155899961634,0.03117052313471916,-0.02011176802647759,-0.012384172841745764,-0.002458026024795297,-0.0028527174575173086,-0.003000930758682624,0.007384481087537947,-0.008974264321075913,0.001813584811970865
STK17B,0.0020302713991097844,0.029161564467952858,-0.027155191282229256,-0.016001726154628994,0.0031892855913978075,-0.0051347495584865375,-0.006785443964591217,-0.005168748531787571,-0.005129941894199841,-0.0010226240209695102
STK32A,0.004962634920231093,-0.0176625333860607,0.009789688554857439,-0.02411637489809381,-0.0005710420663418145,0.0057024012316993465,0.030332325589772776,-0.014043428680309058,0.0024191107144065833,0.009709249792155138
STK32B,0.018025425341010717,-0.019477301341137804,-0.014326599707158912,0.01222762527775726,0.014303760517209566,0.008421061479850014,-0.009895886541097932,0.009415428010889362,-0.0051148734588023735,0.014003414799083196
STK35,0.02549617046438242,0.01484161433600171,0.01043292348828705,0.002267473842641623,-0.009607430584500823,-0.01307140159272925,0.01739939286514337,-0.0033457430200503104,-0.00859771665306787,-0.003931551409008742
STK38L,0.00999136468589789,0.018749777192070428,0.030024654370882666,0.007093956279740296,1.8271176104514325e-05,-0.005044993826192648,0.017061530727683984,-0.003967014884383694,-0.010962635743497881,-0.014990953588765111
STK39,0.019618916296758167,0.01659366890955077,0.007723313039750488,-0.013010906625423462,-0.022258178119960618,-0.0031919642290105543,-0.012291844065689604,-0.02047378662092138,-0.0008486508256578613,-0.01184128497698183
STK4,0.0076867776160524865,0.02852738112662116,-0.028016456860633667,-0.011855229066056516,-0.0075388035528250585,-0.0005698396432746019,-1.4958433731750134e-05,-0.0032874149268641638,0.0021216510016857652,0.0020698444591066983
STMN2,0.017806317171434462,-0.027254153747161152,-0.017656867862075307,0.010214426504988263,-0.004582835298519296,-0.004707900329101441,-0.005426414900030075,0.0012035943854412916,0.00459945238935216,-0.0003333486350099044
STMN3,0.02445526152108084,0.004346386081290847,-0.015402878143650512,-0.001537228902875679,-0.00233330412015657,0.0042205861196566215,0.00241380928451961,-0.027864797540759052,0.015148646032475108,0.002398911979922736
STON2,0.006167097146964782,0.02291707393415927,0.02085120444399401,0.020492540152075897,0.01672502289595716,-0.007072739389881917,0.010401634876682822,0.003971030160634264,0.00988974109786141,0.006569022951165326
STRA6,0.021627488109112393,-0.02406203962241318,-0.011417844893327578,0.0011005800141913268,0.002722108507143753,-0.009621088945274433,-0.01035073638998224,0.00040395211040979666,0.00197796053389528,0.015783644282801698
STRIP2,0.00654877826872506,0.006145727656293643,0.0035320948092776197,0.01435419620225386,-0.025047835637141184,-0.009763808328069834,0.029496004945898165,-0.0018385333164441416,0.0074974652339429276,0.005345010259822236
STS,0.015397771878777363,-0.008017285832882264,0.0010420557506095696,0.0029380115551784075,0.0026146997993322083,-0.005273725736415055,-0.03671609804217561,0.023530387536246516,0.004329429719041086,0.011566152121805687
STUM,0.004818254233925485,-0.005225056959747146,0.002474994783106864,8.78270892820882e-06,-0.02238383165559398,0.020330296784328995,0.03376520963909202,-0.007404893155208247,0.015431469177001845,-0.017677371660883314
STX11,0.0031325087606702885,0.009165083757507471,-0.003825798415990266,-0.02598145528288441,0.02659903696043684,0.004378153252475131,0.012664570896961894,-0.008799100348033792,0.018899690443078127,0.004090208784738357
STX3,0.011024298759317165,-0.00348169872903253,0.01308907183208249,-0.024574110183208864,0.013067221624403557,0.00514832049031184,0.013120433116457452,-0.003079431314687144,0.01043148177463166,-0.004439759639510307
STX4,0.02594444734013904,0.014968442349544952,-0.005335919129313997,-0.01315008879211102,0.0025229696868637502,0.007146904711675133,-0.014721396737010076,0.0151412900256348,0.0038517299694170747,0.0019681724613332162
STXBP1,0.024180786282241302,-0.01724238718879747,0.001940624742475786,0.0032971650346500098,0.0069364138878885906,0.017370773708478435,0.010280364866532318,-0.009528609429527962,-0.011160762721020425,0.01893588625884791
STXBP4,0.02600580391754177,0.005510154957132165,-0.003635301655856089,0.0018671418131863042,-0.01264421761693808,-0.01681419143233511,0.02167377251032848,-0.013448560631630255,-0.007576781043847095,-0.004293843879855815
STXBP5,0.0235722499981103,-0.0013695792723310502,0.010189243189228854,-0.026436515185583955,0.00037478861796670724,0.0008954974410426055,0.0045985932362826885,-0.005619645285568024,-0.0018050512191583666,-0.008685399753124908
STXBP6,0.012532425895671058,-0.005065340644606889,0.03075067288247407,-0.022213502311963014,-0.005248945735360035,0.003951060879102916,0.014846306080013642,-0.009113011790943985,-0.01157973142515394,-0.009416967473597191
SUCNR1,0.011322725663884516,-0.020137977300214754,0.0004075887236072945,-0.010645336577329318,0.018793097998563817,-0.004515612586663761,0.0006054644218028471,0.013346150339260024,0.010206735736291215,0.004535693926624916
SULF1,0.015568511497815745,-0.008307326142877719,0.00139537123040594,0.01702729684489483,0.009432544190325139,0.012363908704767338,0.003697636754306576,-0.004524960342539912,0.007697173274666629,0.020737662096705158
SULF2,0.0033163544854483244,0.016119370506697674,0.02645896045697639,0.017719291123922048,0.0061012213446691044,0.011900808083472299,0.0019345515770965256,0.01313256717105285,0.004754341923943507,0.012368220522673197
SULT1A1,0.012642758178512143,0.008063402183844298,0.023173054405252542,-0.018690964729978537,-0.022161821206657235,0.007473512075383912,0.010488920441501327,0.005128737084769776,-0.006956880121536967,-0.005081246486465465
SULT1A2,0.018164402654361204,-0.0006296064501070187,-0.0012190004956231335,-0.0071323789699451285,0.006712792673480105,-0.004392152042393478,-0.03819911273345075,0.012745344642038857,-0.009617481133453924,0.003702852398161633
SULT1B1,0.0032514469403711562,0.003195443551610353,0.025823892165158808,-0.016541411122685146,-0.02717403666161599,0.012130514392771897,-0.02431299527142318,0.007830818149378279,-0.005561406998882693,-0.006703944358761539
SULT1C2,0.01065496758196845,-0.00817897072288859,0.026796992069936965,-0.02983630162600802,-0.015194684785270612,0.005203022573173897,0.0055548764057298215,-0.0036410442161594323,-0.007198654918126584,-0.009797022559963968
SULT1C4,0.026685864750213853,-0.014323216821053253,-0.008539736506226686,0.007256465670392058,0.004179839604319772,0.012781764843199095,0.0012501513090576195,-0.007458064891483337,0.0016963620543506725,0.005475384628687697
SULT1E1,0.002794521760027205,0.021041450292133494,0.01351764115297342,0.020376975417769474,0.016722726404405194,-0.006739432083770681,-0.002289388945343703,0.0054972681385875855,0.005643325474029422,0.001977264276258145
SULT2B1,-0.0006326538934106748,0.0026634129539649222,0.008461266630177872,0.004370692545582884,0.00650341304248907,-0.011209810513945899,-0.005583833582795519,-0.0010397148570493505,0.02367304707234803,0.03139148580972585
SUPT3H,0.023801505269939637,0.006170371635328692,-0.012862017001972648,-0.00040619368493965464,-0.011875689356951807,-0.013136098581511293,0.008738914772078192,-0.00873647872051437,-0.015227827747438388,0.0069452384363890085
SUSD1,0.024444964296255114,-0.006649125369084346,0.00900867276003628,-0.023757074283148025,0.004398480671842298,-0.00012519566816816504,0.010422720056622734,0.004789330813703956,0.005371985490448735,-0.009543445779982227
SUSD2,0.02152136724613246,-0.008082008758200159,-0.0063746338174072254,0.008530099112160506,0.002641382001390559,0.019829721182618363,-0.005083352429601426,-0.011425836851202843,-0.006631893498044259,-0.020101409861503886
SUSD3,0.006096641109964871,0.027000644974607628,-0.023791958705525796,-0.01643338430801083,0.008193656967004265,-0.008041622050967688,-0.002719940499773731,0.007561129475405958,-0.013442513439325824,-0.0016212445471497972
SUSD4,0.005603747816813777,0.018175609680237088,0.01746352113008591,0.0134467923328732,0.010471236422323022,-0.01475210713769635,-7.939143669990879e-05,-0.0003698254478180495,0.016563596471340754,0.016358835508275885
SVEP1,0.004783810718801027,-0.003703072216476527,-0.009288710725119623,0.01986697266104746,-0.01118037104875836,0.01835873967523856,-0.003933154061431482,0.0021939430297797783,0.010408168357360064,-0.023199524803320083
SVIL,0.02260839115771764,0.010606736869939723,0.02240644183374723,0.008372877163943589,-0.004165399256859721,0.00737677014888836,0.0015934625665551495,-0.0017943064946758045,0.0003970917393876202,-0.010221705062122962
SVOPL,0.017684794484248378,-0.01960575292724601,0.0006371899307297567,-0.016095634849583013,0.015639213765983002,-0.009866010389149863,0.011146680978743273,-0.004190547116969402,0.008833330101417689,0.004637052838052386
SWAP70,0.0034385132380261715,0.017548533272611678,-0.009864490035260938,-0.0027036027232502265,0.0056991122818689744,0.007474871985251131,0.016943250732915333,0.042002491950336375,-0.01720246122532558,0.014195553867895302
SYCP2,0.013645140295920217,0.019224518559330998,0.014375584085925383,0.02300861500898463,0.011436917188451839,-0.023904586843691154,0.0012167224941481915,3.5595562239641652e-06,-0.007896578735074735,-0.0024012284496584616
SYN2,-0.0014823383830881004,-0.0189704486130159,0.005196129397274692,-0.008199005371415467,-0.002754089224155105,0.008027487536554127,0.03279491188661393,-0.018297619516818443,0.001193504080405027,0.015437286874542953
SYNDIG1L,0.016209359473422384,-0.024103888270979246,-0.0031216541362779167,-0.014316905509583328,0.027963195153190647,-0.004842912832609092,-0.004533876299452133,-0.0036340686105551362,-0.007645441585415402,0.011047163217064258
SYNE1,0.015757961891042435,0.014747906533479451,-0.011788423992887613,-0.01258574352418558,0.011310698754267035,0.01005248886317547,-0.00896238813549176,-0.029422801201030017,0.003173041243837009,0.00036369240500697494
SYNE3,-0.0044447188111589615,0.012942492983866283,-0.030219976020531437,-0.003466650840040947,-0.0006355583044266163,0.009470335004374596,0.01282388393960793,0.00393696639157152,-0.030270937831339592,0.008893950335706334
SYNGR3,0.004331236741987251,-0.0037481322405997592,-0.016124476296916743,-0.014528372132001184,-0.012958684296469241,-0.008971367803703842,0.02809990747282339,-0.002240780857095195,0.004143365643370745,0.022108854874855543
SYNM,0.0023160841697018094,0.00877186690812332,-0.00011743331324695715,0.014007108238075598,0.009554955292155028,0.026287496525875538,-0.004398677577376478,-0.007560422061157305,-0.004967661282667964,-0.024630524900320222
SYNPO,0.004282642776442477,-0.005330435578152237,0.00045008510353580815,0.012363257737912138,-0.009518465341448805,0.04032111825923215,0.012935994280629005,-0.0032536983880927083,-0.014451932751456346,0.028144099365470167
SYNPO2,0.0029346947907715275,0.006528070404885371,0.001587257894244531,0.015580864353960543,0.00931229350624882,0.024829269931823435,-0.001346552742908204,-0.0014880822778658457,0.00033008625717096334,-0.02854243693950262
SYNPO2L,0.0012804752124154295,-0.014221211087848148,-0.00838710304879707,0.014962672104763595,0.00956783940001635,-0.01634199892112696,-0.0006359385009687496,-0.006708330402812227,-0.002239552933170782,-0.0022827190800476333
SYPL2,0.022741455914140434,-0.014665057829249407,-0.01323414325497675,0.008893920417389898,0.0006242694620008173,0.00022419821659516167,-0.01279922543430149,0.004696479544840415,0.01835698206491452,-0.008363732090843758
SYT11,0.012354854312960482,0.003722578716336003,-0.015798169669818844,-0.006760401549070064,0.008788617745603572,0.012112874865315607,0.007550763834653704,-0.037322223955011606,0.009001391578696557,0.0016714443838360298
SYT3,0.008678676465370188,0.0067461077711255995,-0.013786545502049146,0.023809073190348407,-0.011808715460249558,0.025722050741398546,-0.017565978286501433,0.009139500040515109,0.0054997820208688986,-0.0018811258047057267
SYT6,0.01672463088315892,-0.01637926046980753,-0.009431420450273351,0.003779317644710496,0.015383241999862183,0.0068670708187551196,-0.009637570808018994,0.004557536516540098,-0.007448526220236794,0.023175813853429563
SYT8,0.01029619181610853,0.02332030327855147,0.01563493229339736,0.018997789427295533,0.006477918168305953,-0.016249165273836297,0.0025852933228677206,0.0010290459622064037,-0.010894804950491442,-0.00695892224696514
SYTL1,0.007939169143420138,0.03199790656118087,-0.010644953698378055,0.0003996487142727268,-0.001851406596675584,-0.016065689956903377,0.002539984543987595,0.004730026129840641,-0.0037023504596889463,0.011724974576589907
SYTL2,0.018164939810277746,-0.006097862345808054,0.020587165488031398,-0.02564784700600823,-0.009648906182176432,0.009157422520115675,-0.019308193945925072,-0.0003050411556909791,-0.00331229305274664,-0.012340839820927652
SYTL3,0.012286823540085434,0.017644625641444207,-0.01793548285528744,-0.014810971363516546,0.0059193211584236335,-0.0027837230658941535,-0.011440276143811217,-0.032434313387262985,0.01372068752714699,0.0007803561885022678
SYTL4,0.02374381077174749,-0.006956808296398519,0.02281563403309653,-0.011727985752248185,-0.010099594767508512,0.002151311571605919,-0.017456773567182643,0.003399745525989435,-0.009892611092967376,-0.002370253735939921
TACC3,0.006055579885043528,0.008816589292939372,0.008482625343144415,0.010697270644817828,0.0032634496167841054,-0.024716663579087594,0.010594728334896907,-0.007794001497577616,-0.02915344994624325,-0.024815192282744675
TACR1,0.009502373122700244,0.0029004765015494573,0.006213029082271878,-0.0073421961322315136,0.02060624927152056,0.029101852091130358,0.010300665502349138,-0.006809161662919087,-0.014009414370434972,0.024363257975251133
TACSTD2,-0.000296725981812171,0.012099534674664332,0.01441159499192571,0.015447682765606855,0.008998050404041521,-0.014981016857379703,-0.010120468169019927,0.0021898361461481154,0.02920171134987702,0.03202224233183845
TAF7L,0.003541394871841128,0.014720611952135212,0.01296545858475354,0.023206901868601106,0.009675764765270801,-0.01771888997450159,0.01407441786100704,-0.007651138539990799,-0.022163296808575622,-0.020799332559581385
TAF8,0.02005503142741323,0.024791995017134923,-0.0023139195322948738,-0.003653335279395358,-0.0009901483275652756,-0.007057403212281139,0.015264871512761709,-0.004797890653149897,-0.018777257366533854,-0.01215846929565471
TAFA5,0.01729201440352718,-0.02474997820910868,-0.0035307668067987084,-0.009457229255915797,0.026354924322475586,0.0005410189494307625,0.003043702409711984,-0.005875893517290444,0.000589199799490485,-0.005879199837046554
TAGAP,0.006241524445153152,0.026839249817545895,-0.02634350875911721,-0.01511722233535542,0.004033698055410951,-0.0029535011892016304,-0.0029016559457327637,0.014291699525123524,-0.0020709413843652334,0.0016803680727647873
TAGLN,-0.0026385201394414793,0.007415510352165214,0.002933311390896232,0.01130439233301656,0.011585836475540838,0.026829086407139848,-0.001873093388773373,-0.002148842132317433,0.0004548223470315574,-0.031463288467982554
TAL2,0.00491929935824663,0.022738761941733826,-0.01987009582790959,0.011795390478137,-0.01815239106238342,0.015394702871974633,-0.014773371659548234,-0.003087422599495848,-0.008283400056941028,-0.0006129069259067446
TANGO2,0.023981704192568048,0.018791245401553067,-0.011574731430184464,-0.014286649800941137,0.0056245046716834795,-0.0027124575814147546,0.000740795410342714,0.011175071028398254,-0.0005294122160574851,-0.004092343732885905
TBC1D1,0.014406922117974189,0.03051831007465953,-0.01495451045275283,-0.00961477475200039,-0.0034593435138278875,0.00823958621509943,0.005606574975615463,-0.002139097419874088,-0.004300883301375534,-0.004620067787366166
TBC1D10C,0.00736050495162854,0.029295960382297374,-0.024600433508602047,-0.014923096083397033,0.00032876822986197717,-0.00262378254594382,-0.008676852335092574,-0.012407914855057241,-0.000788879306852576,-0.00045566473811922464
TBC1D16,0.02486872782043751,-0.0044772464476930665,0.01336496973028165,0.005378057977901774,-0.004727301269681402,0.005433665730337784,0.013370823913536781,0.000395399821126762,-0.0038188537867825723,-0.013039847523515644
TBKBP1,0.019842129025012954,0.01705132838101366,-0.014593570064237112,0.0056243426738382205,-0.004360184316496715,0.028299383621292303,0.0026621892147475675,-0.008434799277406984,0.003920797594452401,0.011585189582589568
TBX1,0.008700804281909998,0.005931223556437917,0.000620893064274239,0.014841232042551751,0.013687985633510029,0.02334368910114772,-0.008613419239775927,-0.0018657473895390558,-0.02589949655268927,0.02956139219053898
TBX2,0.02006340330335106,-0.0020587639502112677,0.002129596752728733,0.03091105865218437,0.006974034817803434,-0.01860930649717264,0.0017626432286400792,-0.0010047534643709251,-0.008974348688256173,-0.014878682880229942
TBX21,0.011218205742787337,0.012827837036078961,-0.013675804179756168,-0.019316707969404073,0.009321214346083344,-0.0012410215325724398,-0.007161440378743664,-0.029947482866208897,0.014283144033156357,-0.0035520295443899805
TBX3,0.025016291809492622,-0.0216185642832807,-0.004834922847654093,0.004141317423040009,-0.012013105557627766,-0.0030575754791695225,-0.00949748566293472,0.0029753096917661355,0.0015803609941235793,-0.0037579161990973714
TBXAS1,0.008215859301270834,0.013592281629908517,0.008008197382300393,-0.023242273625902338,0.024370440514281628,0.007874262483485387,0.007401693845274822,0.021046204879797786,0.011837201453768896,-0.015228161645249861
TC2N,0.012804261997009707,0.024549522851367217,-0.0009883435510316667,-0.017039745953774096,-0.011184672929143763,0.003711766701712103,-0.023146819427678853,-0.027504609019508484,0.005096099830192997,-0.002706439515852753
TCAP,0.007709625531849072,-2.0713128535891914e-05,0.004535738095343998,-0.03235632163783257,0.013110466685306731,-0.0013388106570029659,0.02335995020003094,0.007431058367181911,-0.0026018435256575266,0.004848808728320716
TCEA2,0.02630368574760578,0.0006225615510088549,-0.014430501890712428,0.016317173750116477,0.0021822465091106,0.005982155693444956,0.008087022840184305,0.000937951703871917,-0.007933526219786127,0.008972038342809808
TCEA3,0.012731776519093112,-0.0045523422912737985,0.028017853956261454,-0.01662718837474299,-0.01931876471013638,0.0019997033439104134,-0.00546332592345024,-0.0015851217960419037,-0.01039721102724676,-0.010077969459662167
TCEAL7,0.021196744824567362,-0.017085059664624955,0.002223888219355601,-0.011695590073816127,0.011989593206308512,0.0072231825562737405,0.013689124546074172,-0.00294424052349032,0.004221968363746058,-0.011507789849919407
TCF19,0.003659666385194771,0.019517759414005464,0.02016308628122941,0.02288143041587303,0.014312300439721388,-0.023989464830251602,0.014151313081833481,-0.003654076967565496,-0.011360520659704462,-0.011867265106081526
TCF4,0.00434917023368107,0.019217909404263253,0.009058660588094968,0.024062412573245623,0.02489317821531856,-0.014239413290082785,0.01035064991908096,0.015260239332678081,-0.014046543295733948,-0.0029709424884119084
TCF7,0.008563788913957393,0.026619052421490017,-0.018627159231900572,-0.0064987503447273024,-0.004842048126103395,-0.0018353562553061944,-0.012113963442803034,-0.02683477145936325,0.005133614833513909,-0.0002385461086560977
TCHH,0.02316518378269353,-0.019256334434022394,-0.009764305760667127,-0.001871076700207942,0.011762690451859603,-0.015851492849547136,-0.012067049842827592,0.006601155433088699,0.0024441362085252717,0.00909269877543615
TCIM,0.025761956133751623,-0.020533352816024825,-0.005630122454740597,0.006801686332426057,-0.007077617268191187,0.003740995947800943,-0.014993043981805492,0.0022940928529916207,-0.0009014257042136518,0.007466377356569026
TCL1A,0.006891893193997699,0.009535425008796694,-0.015297022702588441,-0.007406588268025693,0.01111607669112841,-0.010616694414316851,-0.00022084553695437856,0.041560276014859156,-0.028267453037701326,0.005297799546576023
TCN1,0.0064233347524074134,-0.001300906353943588,0.008293410144834961,-0.009136182300627954,0.021884322420288503,-0.003761321662954435,-0.004777289604517165,-0.0042985868083185875,0.024927938001260003,0.013260514197827864
TCN2,-0.005868358781636833,-0.007262992673749512,0.011285354890010589,0.008448248030649527,-0.028471577222364743,0.01057051764341534,0.01885912404795701,0.003598794720177557,0.010176695979869371,0.00955103030599741
TCP11,0.014237616425663385,0.0007346308529163204,0.0077331185067450944,0.0204119663439085,0.01207579562946858,-0.023864739083721442,0.01041700108867983,-0.006979452972823256,-0.015736585810138516,-0.007778183253705484
TCP11L2,0.010536816296276964,0.01109566014223019,-0.008133899704932147,0.003971462117384544,-0.004836052616364819,-0.0007608620003369428,-0.016981247220343148,0.002084682926829168,0.006672283795191439,0.02520882711077736
TCTEX1D2,0.01089305410060543,0.023169149179835726,0.009750686007474927,0.02370144996998466,0.0014004810348629913,-0.018690776079611025,0.018324610014532183,-0.004232612804909315,0.0035123173961239605,0.003168374460843768
TCTEX1D4,0.016669026748854957,-0.014818539348402052,0.008807067971891736,-0.024474337201960832,0.022797346346109082,-0.00027796919722428165,0.011588441403388584,-0.004985339122689522,0.007747808098484783,-0.0004430279209868905
TDO2,0.021743639858052718,-0.02472932800432202,-0.013592309366633838,0.005336159192467155,0.006428420122690316,-0.010591364480474024,-0.011034706156681761,0.0019858617244571434,0.0018929196230152289,0.004732696523645518
TDP2,0.007845611318077214,0.014890583585280271,0.02494768384323281,-0.00888446563580993,-0.021864489685438533,0.0070556498968977945,-0.023071742796377092,0.008652189386817052,-0.0013003465440410277,-0.00567427831737855
TDRP,0.02457788928913051,-0.011635022451907034,-0.004121968664698266,0.021757872208880306,-0.0007585490109777776,0.012431876856649508,0.007013990297643646,-0.004450252060609907,-0.006057393468900631,0.008871648174584324
TEAD4,0.02320923304263641,-0.003753028073066869,0.00899046941154996,0.01846273118241547,0.006697621096935806,-0.004084237817522349,0.013138745727628338,-0.010660065661227677,-0.00792941977272404,0.01437652094671095
TECPR2,0.016217681838389446,0.00899849329632297,0.01671974152898222,0.0028335145375452037,-0.01218994144477424,0.0034330182235804856,0.026058663739098743,-0.011958262416698395,-0.013660668284084269,-0.014134337009810153
TEDC1,0.012666140757577958,0.009017672420832679,0.012789513576387971,0.004048422777061795,-0.0031069532548895565,-0.0208215801770035,0.015029622711556096,-0.013998349385264848,-0.02669899831604606,-0.020520599820115556
TEK,0.002517784124964993,0.006145612185069457,0.0052390117657517155,0.004971962418196664,0.01197611433097952,0.03980966890386897,0.008143924435255618,-0.009598786850711144,-0.023987869607284898,0.03937608056155642
TEKT2,0.003762993376192581,0.01796034254559121,0.017559618549058374,0.0023352547360126308,0.01141245467294546,0.010517012548934527,0.020571520876322552,-0.011234288203417963,0.004208686838823456,-0.008148332615682076
TENM1,0.02022787451075013,-0.018475820943762503,-0.018856751916878835,0.0046447675182867375,-0.007144549929856723,-0.009824365946626293,-0.0070718683967917395,-0.0023549239977600344,0.0037823742925057343,0.0001118693523491418
TENT5A,0.021462178795060693,-0.010440481567697054,0.005184365189641902,-0.00862785281335177,-0.0023138426765008106,-0.002999011461931536,-0.013816492373429011,0.013204508814416763,0.011558989761034382,0.003207311941730148
