sample,K,gep,label,label_kind,membership_label,baseline_group_type,members_str,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,baseline_ROGUE_mean,baseline_ROGUE_min,baseline_ROGUE_max,delta_ROGUE_vs_mean,delta_ROGUE_vs_max,recommendation
GSM4138137,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7122106249424418,469,0.7285355889241896,-0.016324963981747764,0.7588260974927823,0.7272315071085433,0.7904206878770212,-0.04661547255034049,-0.07821006293457944,GEP_less_pure_than_subgroup
GSM4138166,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8748052691542805,467,0.9109810558377835,-0.036175786683503075,0.9651153792500751,0.954709632066133,0.9755211264340172,-0.0903101100957946,-0.10071585727973675,GEP_less_pure_than_subgroup
GSM4138146,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8766444694029204,461,0.9073057572370014,-0.030661287834080952,0.9567141339058786,0.9436303243635704,0.9753384116763192,-0.08006966450295816,-0.09869394227339878,GEP_less_pure_than_subgroup
GSM4138152,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.861871870831414,461,0.9022765090547992,-0.040404638223385136,0.9445124101917077,0.925424686766346,0.9618881135907796,-0.0826405393602937,-0.1000162427593656,GEP_less_pure_than_subgroup
GSM4138165,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8800031964381653,437,0.9192851438342928,-0.03928194739612756,0.9530227218977549,0.9332552335334324,0.9727902102620776,-0.07301952545958967,-0.0927870138239123,GEP_less_pure_than_subgroup
GSM4138131,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mono_TIL+mregDC_LAMP3,0.6865194434418933,436,,,,,,,,ambiguous
GSM4138163,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9087111349062196,424,,,,,,,,ambiguous
GSM4138125,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1,0.6781620077310064,383,,,,,,,,ambiguous
GSM4138112,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8692096204364403,354,0.8905372774416428,-0.02132765700520245,0.9485895242590161,0.9256682682672072,0.971510780250825,-0.07937990382257576,-0.1023011598143847,GEP_less_pure_than_subgroup
GSM4138114,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8727743280621546,352,0.9042398736323728,-0.03146554557021819,0.9676360123539709,0.9625998999623354,0.9726721247456064,-0.0948616842918163,-0.09989779668345178,GEP_less_pure_than_subgroup
GSM4138154,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_ID1,subgroup,Mono_CD14+Mono_CD14_ID1,0.8554243030770464,352,0.9427190579222232,-0.08729475484517679,0.9548387359281734,0.9431862653099846,0.966491206546362,-0.09941443285112694,-0.11106690346931558,GEP_less_pure_than_subgroup
GSM4138139,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,subgroup,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,0.6689479468258397,349,0.7128384079463832,-0.04389046112054351,0.7762006906831687,0.7742362045853165,0.7789195323070784,-0.10725274385732897,-0.10997158548123875,GEP_less_pure_than_subgroup
GSM4138124,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9287415601125042,341,0.978266091484458,-0.049524531371953784,0.9763399097024235,0.9689881414926492,0.9836916779121976,-0.047598349589919264,-0.05495011779969339,GEP_less_pure_than_subgroup
GSM4138167,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8926047298520585,340,,,,,,,,ambiguous
GSM4138155,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C,0.5747932083159533,319,,,,,,,,ambiguous
GSM4138144,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+cDC2_CD33,0.8395818442923761,298,,,,,,,,ambiguous
GSM4138141,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8683274332887482,294,,,,,,,,ambiguous
GSM4138118,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.8707060076322368,292,0.9230278583171944,-0.05232185068495754,0.939994010292045,0.9236860244505812,0.9563019961335087,-0.06928800265980817,-0.08559598850127192,GEP_less_pure_than_subgroup
GSM4138145,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B+cDC2_CD33,0.795396596243545,279,,,,,,,,ambiguous
GSM4138158,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8934536144496751,275,,,,,,,,ambiguous
GSM4138133,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+cDC2_CD1C,0.6503142241578368,250,,,,,,,,ambiguous
GSM4138141,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C+mregDC_LAMP3,0.6441906769873009,245,,,,,,,,ambiguous
GSM4138135,4,4,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint,subgroup,Mac_IL1B+Mac_IL1Bint,0.7431930830339346,206,0.7072108173743583,0.035982265659576296,0.7553520357025841,0.734814502091345,0.7758895693138232,-0.012158952668649525,-0.03269648627988864,no_change
GSM4138143,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mast+cDC2_CD1C+mregDC_LAMP3,0.6323006355725633,196,,,,,,,,ambiguous
GSM4138150,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.8893628817520021,190,0.9274375580413584,-0.038074676289356346,0.9681133954516786,0.9611292941409396,0.973987404316796,-0.07875051369967656,-0.08462452256479391,GEP_less_pure_than_subgroup
GSM4138155,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7700529991813994,189,,,,,,,,ambiguous
GSM4138111,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.604012101052005,179,,,,,,,,ambiguous
GSM4138117,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.6768969940567736,178,0.7028097091147377,-0.02591271505796411,0.7815974469706162,0.6999620940283657,0.8632327999128666,-0.10470045291384256,-0.186335805856093,GEP_less_pure_than_subgroup
GSM4138148,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.8433939758251854,177,0.912804163382614,-0.06941018755742867,0.970087742890431,0.9586195767510028,0.9791268945558548,-0.1266937670652456,-0.1357329187306694,GEP_less_pure_than_subgroup
GSM4138145,4,2,Ambiguous/Mixed,ambiguous,cDC1_CLEC9A+cDC2_CD1C,subgroup,cDC1_CLEC9A+cDC2_CD1C,0.6623639036020814,172,0.6876856348194149,-0.0253217312173335,0.7571023579600382,0.6867038462684993,0.827500869651577,-0.0947384543579568,-0.16513696604949557,GEP_less_pure_than_subgroup
GSM4138127,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mac_SPP1+Mono_TIL,0.6820641103681071,165,,,,,,,,ambiguous
GSM4138164,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8498413236837918,155,,,,,,,,ambiguous
GSM4138127,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_TIL,subgroup,Mono_CD14+Mono_TIL,0.8740052546525878,148,0.7950754443610428,0.078929810291545,0.8889125740227657,0.8100574471222408,0.9677677009232905,-0.014907319370177863,-0.09376244627070263,GEP_less_pure_than_subgroup
GSM4138143,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8119754737607391,147,,,,,,,,ambiguous
GSM4138161,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C,0.6091342648864404,147,,,,,,,,ambiguous
GSM4138117,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_THBS1,0.7924811537183419,145,,,,,,,,ambiguous
GSM4138139,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8512745766547406,142,,,,,,,,ambiguous
GSM4138155,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint+Mono_TIL,0.6862845367208752,137,,,,,,,,ambiguous
GSM4138139,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8084416438187683,137,,,,,,,,ambiguous
GSM4138161,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8066222726705019,137,,,,,,,,ambiguous
GSM4138129,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,subgroup,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,0.7180417336720439,133,0.7558628547952085,-0.0378211211231646,0.8366798343855724,0.782080787449773,0.8654753933612986,-0.11863810071352843,-0.1474336596892547,GEP_less_pure_than_subgroup
GSM4138125,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8597859015246782,130,,,,,,,,ambiguous
GSM4138137,4,4,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint,subgroup,Mac_IL1B+Mac_IL1Bint,0.7802254672128748,129,0.7274997664917275,0.05272570072114724,0.7786519689535603,0.7272315071085433,0.8300724307985772,0.0015734982593145208,-0.0498469635857024,no_change
GSM4138111,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7719263449117347,127,,,,,,,,ambiguous
GSM4138115,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7005367547853906,122,,,,,,,,ambiguous
GSM4138131,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8473425991784402,117,,,,,,,,ambiguous
GSM4138127,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.7735484817142165,117,,,,,,,,ambiguous
GSM4138137,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.8816264909047027,114,,,,,,,,ambiguous
GSM4138135,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.9020158123485298,114,,,,,,,,ambiguous
GSM4138161,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.7961539325378617,113,,,,,,,,ambiguous
GSM4138131,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.8805059006911912,111,,,,,,,,ambiguous
GSM4138113,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8020183909418108,92,,,,,,,,ambiguous
GSM4138157,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C,0.7065770601739423,91,,,,,,,,ambiguous
GSM4138129,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.881235890066883,89,,,,,,,,ambiguous
GSM4138131,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.7462460856584932,88,,,,,,,,ambiguous
GSM4138121,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.7141143672061319,85,,,,,,,,ambiguous
GSM4138159,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6598074354866754,75,,,,,,,,ambiguous
GSM4138141,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.8916367495065172,74,,,,,,,,ambiguous
GSM4138111,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.7586753836429339,71,,,,,,,,ambiguous
GSM4138119,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1+cDC2_CD1C,0.5930030785628881,60,,,,,,,,ambiguous
GSM4138121,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6704998076722386,57,,,,,,,,ambiguous
GSM4138155,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.822255839416768,52,,,,,,,,ambiguous
GSM4138157,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8641175229199973,51,,,,,,,,ambiguous
GSM4138159,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9247693220083734,50,,,,,,,,ambiguous
GSM4138119,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.7652097301772163,50,,,,,,,,ambiguous
GSM4138123,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.89082161286665,50,,,,,,,,ambiguous
GSM4138143,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.8312257644588733,48,,,,,,,,ambiguous
GSM4138113,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7136410944873308,47,,,,,,,,ambiguous
GSM4138133,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.93043632861976,46,,,,,,,,ambiguous
GSM4138145,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9157891509887158,46,,,,,,,,ambiguous
GSM4138161,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8245747160094892,46,,,,,,,,ambiguous
GSM4138121,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8405190953348887,43,,,,,,,,ambiguous
GSM4138153,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7057081177465747,43,,,,,,,,ambiguous
GSM4138113,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.7799159025409726,38,,,,,,,,ambiguous
GSM4138145,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.8938578333136451,37,,,,,,,,ambiguous
GSM4138123,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.8386398489047179,32,,,,,,,,ambiguous
GSM4138147,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.8610042948818039,32,,,,,,,,ambiguous
GSM4138127,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9002007116477044,32,,,,,,,,ambiguous
GSM4138149,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.780801232618827,28,,,,,,,,ambiguous
GSM4138115,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9339541698481096,28,,,,,,,,ambiguous
GSM4138129,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8503529347465156,27,,,,,,,,ambiguous
GSM4138123,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9321866434337188,27,,,,,,,,ambiguous
GSM4138112,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9480145225252716,25,,,,,,,,ambiguous
GSM4138129,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9522192501682016,25,,,,,,,,ambiguous
GSM4138160,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9637168406872292,23,,,,,,,,ambiguous
GSM4138139,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9353229218665796,23,,,,,,,,ambiguous
GSM4138133,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.968913729778171,22,,,,,,,,ambiguous
GSM4138110,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9492793865854678,21,,,,,,,,ambiguous
GSM4138170,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9310118739481325,20,,,,,,,,ambiguous
GSM4138128,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9671572886913488,20,,,,,,,,ambiguous
GSM4138115,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9465956413034108,20,,,,,,,,ambiguous
GSM4138168,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9011449212070114,20,,,,,,,,ambiguous
GSM4138122,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9671572886913488,20,,,,,,,,ambiguous
GSM4138141,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.919475788810371,19,,,,,,,,ambiguous
GSM4138153,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9379991373692308,19,,,,,,,,ambiguous
GSM4138147,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8350821125764198,19,,,,,,,,ambiguous
GSM4138171,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9337810089115642,18,,,,,,,,ambiguous
GSM4138135,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9478940622923178,18,,,,,,,,ambiguous
GSM4138172,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8832833746836937,18,,,,,,,,ambiguous
GSM4138157,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9372135155166408,17,,,,,,,,ambiguous
GSM4138162,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9844611143723536,17,,,,,,,,ambiguous
GSM4138157,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9590931618417232,17,,,,,,,,ambiguous
GSM4138130,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9655214820192856,17,,,,,,,,ambiguous
GSM4138163,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9903020421816136,16,,,,,,,,ambiguous
GSM4138172,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9159979071124504,15,,,,,,,,ambiguous
GSM4138134,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.975264804294986,15,,,,,,,,ambiguous
GSM4138121,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8925741955797982,15,,,,,,,,ambiguous
GSM4138151,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9660966498243028,15,,,,,,,,ambiguous
GSM4138134,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9375265302853202,1213,,,,,,,,ambiguous
GSM4138156,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8898235532929372,919,0.9128966862778196,-0.02307313298488245,0.9633644190841484,0.9585151707269228,0.968213667441374,-0.07354086579121122,-0.07839011414843688,GEP_less_pure_than_subgroup
GSM4138126,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.952463858652414,758,,,,,,,,ambiguous
GSM4138116,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.9194511038188076,703,,,,,,,,ambiguous
GSM4138140,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9181030810489228,700,,,,,,,,ambiguous
GSM4138142,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8939122300750916,689,0.9156160425173518,-0.021703812442260273,0.9733671567050426,0.9692746178042908,0.9774596956057944,-0.07945492662995102,-0.0835474655307028,GEP_less_pure_than_subgroup
GSM4138132,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.924501759892542,643,0.9645683551166956,-0.04006659522415357,0.9805146176393196,0.9745602446672516,0.9864689906113876,-0.056012857746777556,-0.06196723071884558,GEP_less_pure_than_subgroup
GSM4138136,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.900254442022012,641,0.9374047720664832,-0.037150330044471214,0.9718931013396729,0.9656884130890788,0.9789275728256503,-0.07163865931766089,-0.07867313080363836,GEP_less_pure_than_subgroup
GSM4138110,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9189053976740236,628,0.9657023089629831,-0.046796911288959575,0.9683672169032069,0.9633809360823145,0.9733534977240994,-0.04946181922918336,-0.05444810005007583,GEP_less_pure_than_subgroup
GSM4138120,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.8350058803258972,609,,,,,,,,ambiguous
GSM4138130,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9145429713993988,585,0.92892137795617,-0.01437840655677125,0.9697371707819465,0.9601789231663536,0.9763005920433426,-0.05519419938254777,-0.061757620643943856,GEP_less_pure_than_subgroup
GSM4138138,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8946940598911253,576,0.906020623777824,-0.011326563886698726,0.9711945344491197,0.96129982481387,0.9810892440843696,-0.07650047455799447,-0.08639518419324432,GEP_less_pure_than_subgroup
GSM4138123,5,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9,0.666782490478695,550,,,,,,,,ambiguous
GSM4138122,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.888430729830415,544,0.9390300652160788,-0.050599335385663746,0.9701332745841071,0.9605629676544892,0.9771845016882352,-0.0817025447536921,-0.08875377185782019,GEP_less_pure_than_subgroup
GSM4138128,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.888430729830415,544,0.9390300652160788,-0.050599335385663746,0.9701332745841071,0.9605629676544892,0.9771845016882352,-0.0817025447536921,-0.08875377185782019,GEP_less_pure_than_subgroup
GSM4138135,5,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7087859089894566,493,0.7437879104467697,-0.03500200145731314,0.7571286808070604,0.7383677923002976,0.7758895693138232,-0.048342771817603825,-0.06710366032436665,GEP_less_pure_than_subgroup
GSM4138162,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8899451442375059,485,,,,,,,,ambiguous
GSM4138160,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9043595733831084,485,0.9626760256559592,-0.05831645227285087,0.9722534149268984,0.9609523350252136,0.9835544948285831,-0.06789384154379008,-0.0791949214454748,GEP_less_pure_than_subgroup
GSM4138166,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8748052691542805,467,0.9109810558377835,-0.036175786683503075,0.9651153792500751,0.954709632066133,0.9755211264340172,-0.0903101100957946,-0.10071585727973675,GEP_less_pure_than_subgroup
GSM4138146,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8766444694029204,461,0.9073057572370014,-0.030661287834080952,0.9567141339058786,0.9436303243635704,0.9753384116763192,-0.08006966450295816,-0.09869394227339878,GEP_less_pure_than_subgroup
GSM4138152,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.861871870831414,461,0.9022765090547992,-0.040404638223385136,0.9445124101917077,0.925424686766346,0.9618881135907796,-0.0826405393602937,-0.1000162427593656,GEP_less_pure_than_subgroup
GSM4138137,5,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7252770551626463,460,0.7285355889241896,-0.0032585337615432808,0.7588260974927823,0.7272315071085433,0.7904206878770212,-0.033549042330136,-0.06514363271437495,GEP_less_pure_than_subgroup
GSM4138165,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8800031964381653,437,0.9192851438342928,-0.03928194739612756,0.9530227218977549,0.9332552335334324,0.9727902102620776,-0.07301952545958967,-0.0927870138239123,GEP_less_pure_than_subgroup
GSM4138163,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9087111349062196,424,,,,,,,,ambiguous
GSM4138131,5,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mono_TIL+mregDC_LAMP3,0.70487932427237,409,,,,,,,,ambiguous
GSM4138125,5,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1,0.6845844622939111,379,,,,,,,,ambiguous
