sample,K,gep,label,label_kind,whole_gep_ROGUE,whole_gep_n_cells,matched_n_cells,matched_frac,matched_ROGUE,contamination_delta
GSM4138155,14,1,Monocyte_family,family,0.8385972494118595,159,142,0.8930817610062893,0.854741920655342,0.01614467124348251
GSM4138152,14,2,Mono_CD16,specific,0.900026171867411,152,89,0.5855263157894737,0.9413199538988823,0.04129378203147138
GSM4138150,14,1,Monocyte_family,family,0.9475348639877884,122,117,0.9590163934426229,0.9757834966949508,0.02824863270716238
GSM4138127,14,1,Monocyte_family,family,0.9159726892982546,121,106,0.8760330578512396,0.9466243966851369,0.030651707386882276
GSM4138117,14,1,Monocyte_family,family,0.8507830429510881,121,86,0.7107438016528925,0.9165776275781125,0.06579458462702437
GSM4138167,14,2,Mono_CD16,specific,0.8952626691010649,117,29,0.24786324786324787,0.9625303423920475,0.0672676732909826
GSM4138139,14,1,Monocyte_family,family,0.8981819896725256,114,75,0.6578947368421053,0.9314247789487098,0.03324278927618418
GSM4138144,14,2,Mono_CD16,specific,0.9271743188607213,113,64,0.5663716814159292,0.9749122264211482,0.04773790756042684
GSM4138131,14,7,DC_pDC,specific,0.9051170331450963,111,106,0.954954954954955,0.9185940501920142,0.01347701704691795
GSM4138161,14,7,DC_pDC,specific,0.8612630074632638,109,106,0.9724770642201835,0.8573154205164121,-0.003947586946851711
GSM4138148,14,1,Monocyte_family,family,0.9539217854207942,106,99,0.9339622641509434,0.9844709936216276,0.0305492082008334
GSM4138124,14,2,Mono_CD16,specific,0.9216741215331427,105,48,0.45714285714285713,0.969665210227224,0.04799108869408131
GSM4138114,14,2,Mono_CD16,specific,0.9027054335056078,104,60,0.5769230769230769,0.9638175783207804,0.061112144815172575
GSM4138131,14,4,Macrophage_family,family,0.813138720041254,104,84,0.8076923076923077,0.8275659763192315,0.014427256277977474
GSM4138135,14,1,Monocyte_family,family,0.9298112714421184,100,51,0.51,0.9758762647258418,0.04606499328372338
GSM4138137,14,1,Monocyte_family,family,0.9196742383499855,99,46,0.46464646464646464,0.9790699842561382,0.05939574590615271
GSM4138161,14,1,Monocyte_family,family,0.8921396298939573,97,82,0.845360824742268,0.9217380770684996,0.029598447174542297
GSM4138126,14,2,Mono_CD16,specific,0.9570132107852802,93,23,0.24731182795698925,1.0,0.04298678921471977
GSM4138164,14,1,Monocyte_family,family,0.9723886827775335,90,88,0.9777777777777777,0.9801412957445363,0.007752612967002803
GSM4138139,14,8,Macrophage_family,family,0.7787151609609306,88,84,0.9545454545454546,0.7779908876816587,-0.0007242732792719364
GSM4138143,14,3,DC_family,family,0.8056811000887172,88,75,0.8522727272727273,0.8408273871350773,0.035146287046360136
GSM4138139,14,4,Macrophage_family,family,0.8297581952519237,88,88,1.0,0.8297581952519237,0.0
GSM4138161,14,3,DC_family,family,0.7913312655994775,86,80,0.9302325581395349,0.7911587566654381,-0.00017250893403941703
GSM4138125,14,1,Monocyte_family,family,0.9389853734104961,84,77,0.9166666666666666,0.9705920034819351,0.031606630071438935
GSM4138155,14,8,Macrophage_family,family,0.7521556817144357,79,78,0.9873417721518988,0.7516745330469726,-0.0004811486674630716
GSM4138137,14,8,Macrophage_family,family,0.823589415458139,77,77,1.0,0.823589415458139,0.0
GSM4138120,14,2,Mono_CD16,specific,0.9133193309747935,77,24,0.3116883116883117,0.9596757142031672,0.046356383228373765
GSM4138141,14,3,DC_family,family,0.8673360344875756,77,74,0.961038961038961,0.8696073311573764,0.0022712966698008596
GSM4138143,14,1,Monocyte_family,family,0.8701859384621052,76,52,0.6842105263157895,0.9289270262765763,0.05874108781447107
GSM4138163,14,2,Mono_CD16,specific,0.936383200385349,74,23,0.3108108108108108,0.9838436758508947,0.04746047546554577
GSM4138133,14,4,Macrophage_family,family,0.8157382545436402,74,71,0.9594594594594594,0.8212639465946143,0.005525692050974085
GSM4138141,14,7,DC_pDC,specific,0.9202560349379756,72,71,0.9861111111111112,0.9214094894610956,0.00115345452311999
GSM4138129,14,1,Monocyte_family,family,0.9348334789650168,71,60,0.8450704225352113,0.9521964854237582,0.017363006458741448
GSM4138115,14,3,DC_family,family,0.8492430013544527,70,66,0.9428571428571428,0.8567008251781206,0.007457823823667886
GSM4138141,14,2,Mono_CD16,specific,0.9454562480011155,69,29,0.42028985507246375,0.9795622594124764,0.03410601141136094
GSM4138160,14,2,Mono_CD16,specific,0.9590178389818665,66,36,0.5454545454545454,0.9900033659049698,0.0309855269231033
GSM4138133,14,3,DC_family,family,0.8657808830476652,66,54,0.8181818181818182,0.8659360034574319,0.00015512040976672914
GSM4138150,14,2,Mono_CD16,specific,0.9259902201515161,66,35,0.5303030303030303,0.9785444665693842,0.0525542464178681
GSM4138111,14,7,DC_pDC,specific,0.8960059329860938,65,64,0.9846153846153847,0.8970584604838131,0.0010525274977193355
GSM4138131,14,11,DC_family,family,0.8745625765318665,62,61,0.9838709677419355,0.8701735472078471,-0.004389029324019411
GSM4138131,14,1,Monocyte_family,family,0.9445610815803952,60,53,0.8833333333333333,0.944756620116995,0.00019553853659981524
GSM4138139,14,12,Mast,specific,0.966827109414383,59,59,1.0,0.966827109414383,0.0
GSM4138148,14,2,Mono_CD16,specific,0.9143177973338644,57,34,0.5964912280701754,0.9692635348384981,0.05494573750463372
GSM4138164,14,2,Mono_CD16,specific,0.936552979153023,56,21,0.375,0.9829393430119403,0.04638636385891726
GSM4138141,14,4,Macrophage_family,family,0.8910076218252874,55,51,0.9272727272727272,0.8946802049335478,0.003672583108260463
GSM4138111,14,3,DC_family,family,0.833659577353786,54,51,0.9444444444444444,0.830563973406319,-0.003095603947466996
GSM4138117,14,4,Macrophage_family,family,0.8436281837511679,54,54,1.0,0.8436281837511679,0.0
GSM4138141,14,11,DC_family,family,0.872610460662363,52,52,1.0,0.872610460662363,0.0
GSM4138154,14,2,Mono_CD16,specific,0.9473208759634055,52,30,0.5769230769230769,0.951042806610867,0.0037219306474615133
GSM4138155,14,7,DC_pDC,specific,0.9001000132765705,52,50,0.9615384615384616,0.9062361607604512,0.006136147483880694
GSM4138111,14,1,Monocyte_family,family,0.8790383290658708,51,37,0.7254901960784313,0.8780630068456197,-0.0009753222202510958
GSM4138139,14,3,DC_family,family,0.8938171074898207,50,43,0.86,0.9101763229533382,0.016359215463517485
GSM4138123,14,7,DC_pDC,specific,0.9416198516182993,49,48,0.9795918367346939,0.9508575041839805,0.00923765256568121
GSM4138157,14,3,DC_family,family,0.7936400908507981,49,38,0.7755102040816326,0.8875624968935898,0.09392240604279167
GSM4138113,14,1,Monocyte_family,family,0.9345598312228698,48,47,0.9791666666666666,0.9390794892175469,0.004519657994677129
GSM4138111,14,2,Mono_CD16,specific,0.87507637671568,47,28,0.5957446808510638,0.909342322893809,0.03426594617812906
GSM4138145,14,2,Mono_CD16,specific,0.9806039766108234,47,12,0.2553191489361702,,
GSM4138143,14,2,Mono_CD16,specific,0.9645239694188512,46,13,0.2826086956521739,,
GSM4138143,14,7,DC_pDC,specific,0.9295762244202338,46,46,1.0,0.9295762244202338,0.0
GSM4138158,14,2,Mono_CD16,specific,0.9733626153768707,46,19,0.41304347826086957,0.9852479955603701,0.011885380183499383
GSM4138121,14,1,Monocyte_family,family,0.912769380604889,46,36,0.782608695652174,0.9415532918329454,0.028783911228056458
GSM4138145,14,7,DC_pDC,specific,0.945258029964264,45,45,1.0,0.945258029964264,0.0
GSM4138159,14,3,DC_family,family,0.8265876274154917,44,38,0.8636363636363636,0.8237717741498397,-0.002815853265652035
GSM4138129,14,8,Macrophage_family,family,0.8670031054204015,44,44,1.0,0.8670031054204015,0.0
GSM4138131,14,3,DC_family,family,0.8717672535665236,44,42,0.9545454545454546,0.8708148110895336,-0.0009524424769900008
GSM4138143,14,11,DC_family,family,0.8539487688654224,42,42,1.0,0.8539487688654224,0.0
GSM4138131,14,2,Mono_CD16,specific,0.9360807495414614,40,5,0.125,,
GSM4138135,14,8,Macrophage_family,family,0.8633195692055775,37,37,1.0,0.8633195692055775,0.0
GSM4138123,14,3,DC_family,family,0.8408268867179173,37,33,0.8918918918918919,0.817189482812812,-0.02363740390510527
GSM4138129,14,4,Macrophage_family,family,0.9054288174617068,36,36,1.0,0.9054288174617068,0.0
GSM4138139,14,2,Mono_CD16,specific,0.9657911860919774,35,10,0.2857142857142857,,
GSM4138125,14,4,Macrophage_family,family,0.9056548237871547,34,34,1.0,0.9056548237871547,0.0
GSM4138159,14,1,Monocyte_family,family,0.9573735732866906,33,28,0.8484848484848485,0.9671692208373415,0.009795647550650877
GSM4138113,14,7,DC_pDC,specific,0.9360748270364975,33,33,1.0,0.9360748270364975,0.0
GSM4138135,14,2,Mono_CD16,specific,0.9733785119084669,31,3,0.0967741935483871,,
GSM4138147,14,7,DC_pDC,specific,0.935324749011505,31,31,1.0,0.935324749011505,0.0
GSM4138143,14,12,Mast,specific,0.9748135904112316,31,31,1.0,0.9748135904112316,0.0
GSM4138133,14,1,Monocyte_family,family,0.9603264227274887,30,12,0.4,,
GSM4138135,14,11,DC_family,family,0.963303857441162,29,29,1.0,0.963303857441162,0.0
GSM4138111,14,12,Mast,specific,0.876493661763317,29,28,0.9655172413793104,0.9050661191766445,0.02857245741332748
GSM4138127,14,7,DC_pDC,specific,0.9560784239578238,28,27,0.9642857142857143,0.9538411986320278,-0.002237225325796066
GSM4138155,14,4,Macrophage_family,family,0.9134275492763823,28,27,0.9642857142857143,0.929048957646752,0.015621408370369738
GSM4138113,14,2,Mono_CD16,specific,0.9369498930845237,27,12,0.4444444444444444,,
GSM4138127,14,8,Macrophage_family,family,0.9569119655891356,27,26,0.9629629629629629,0.9578774445844132,0.0009654789952775467
GSM4138135,14,3,DC_family,family,0.8668342718766336,27,18,0.6666666666666666,0.9133344786389141,0.046500206762280505
GSM4138157,14,1,Monocyte_family,family,0.9754184021971838,26,20,0.7692307692307693,0.9840334619762012,0.008615059779017442
GSM4138118,14,2,Mono_CD16,specific,0.9700303841000276,26,6,0.23076923076923078,,
GSM4138113,14,3,DC_family,family,0.8869800552537673,25,25,1.0,0.8869800552537673,0.0
GSM4138155,14,11,DC_family,family,0.9292796927170469,25,25,1.0,0.9292796927170469,0.0
GSM4138129,14,7,DC_pDC,specific,0.9868286715955322,25,25,1.0,0.9868286715955322,0.0
GSM4138112,14,7,DC_pDC,specific,0.9670409840078681,25,25,1.0,0.9670409840078681,0.0
GSM4138137,14,3,DC_family,family,0.938744386136142,25,17,0.68,0.9190058279471073,-0.019738558189034694
GSM4138119,14,1,Monocyte_family,family,0.95955388038283,24,24,1.0,0.95955388038283,0.0
GSM4138137,14,2,Mono_CD16,specific,0.9804397800897445,24,2,0.08333333333333333,,
GSM4138144,14,3,DC_family,family,0.9774820464942098,24,24,1.0,0.9774820464942098,0.0
GSM4138119,14,8,Macrophage_family,family,0.8884593019923989,24,24,1.0,0.8884593019923989,0.0
GSM4138117,14,3,DC_family,family,0.9349126503210535,23,21,0.9130434782608695,0.9314008848482277,-0.003511765472825834
GSM4138123,14,1,Monocyte_family,family,0.9668302978472736,23,20,0.8695652173913043,0.9659755258039705,-0.000854772043303087
GSM4138160,14,7,DC_pDC,specific,0.980833886723325,23,23,1.0,0.980833886723325,0.0
GSM4138123,14,11,DC_family,family,0.9587945902226078,22,21,0.9545454545454546,0.9586816918285223,-0.0001128983940855699
GSM4138133,14,7,DC_pDC,specific,0.9840886463775538,22,21,0.9545454545454546,0.9780104357713506,-0.0060782106062031716
GSM4138139,14,11,DC_family,family,0.9422756010989471,22,22,1.0,0.9422756010989471,0.0
GSM4138139,14,7,DC_pDC,specific,0.9506174967437965,22,22,1.0,0.9506174967437965,0.0
GSM4138116,14,2,Mono_CD16,specific,0.9773247650154988,22,15,0.6818181818181818,0.9836055443637416,0.006280779348242782
GSM4138125,14,3,DC_family,family,0.9015747384651572,21,16,0.7619047619047619,0.9577252028504422,0.056150464385284926
GSM4138162,14,3,DC_family,family,0.9885592591984004,21,21,1.0,0.9885592591984004,0.0
GSM4138135,14,12,Mast,specific,1.0,21,21,1.0,1.0,0.0
GSM4138168,14,7,DC_pDC,specific,0.9457890908623999,20,20,1.0,0.9457890908623999,0.0
GSM4138122,14,7,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138115,14,11,DC_family,family,0.9593305446031526,20,19,0.95,0.959043731436514,-0.0002868131666385887
GSM4138120,14,3,DC_family,family,0.9610025843212462,20,20,1.0,0.9610025843212462,0.0
GSM4138129,14,3,DC_family,family,0.9140524786524464,20,17,0.85,0.9637549399006011,0.049702461248154695
GSM4138128,14,7,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138155,14,12,Mast,specific,0.9252378509283148,20,19,0.95,0.9381206978557273,0.012882846927412483
GSM4138110,14,7,DC_pDC,specific,0.9697106021963595,20,20,1.0,0.9697106021963595,0.0
GSM4138135,14,7,DC_pDC,specific,0.9592348250153161,19,17,0.8947368421052632,0.9787886250594097,0.019553800044093572
GSM4138145,14,11,DC_family,family,0.9536282277938718,19,19,1.0,0.9536282277938718,0.0
GSM4138115,14,7,DC_pDC,specific,0.9816087420119992,19,19,1.0,0.9816087420119992,0.0
GSM4138117,14,2,Mono_CD16,specific,0.9608984320562703,19,5,0.2631578947368421,,
GSM4138133,14,11,DC_family,family,0.880236894807487,19,19,1.0,0.880236894807487,0.0
GSM4138153,14,3,DC_family,family,0.9459674588534742,18,17,0.9444444444444444,0.9451879152687261,-0.0007795435847480769
GSM4138131,14,12,Mast,specific,0.9764376533440459,18,18,1.0,0.9764376533440459,0.0
GSM4138133,14,2,Mono_CD16,specific,0.9821268843146931,18,1,0.05555555555555555,,
GSM4138129,14,2,Mono_CD16,specific,0.989372546058987,18,3,0.16666666666666666,,
GSM4138154,14,3,DC_family,family,0.9579609715788284,17,17,1.0,0.9579609715788284,0.0
GSM4138162,14,7,DC_pDC,specific,0.9897606953288196,17,17,1.0,0.9897606953288196,0.0
GSM4138161,14,2,Mono_CD16,specific,1.0,17,9,0.5294117647058824,,
GSM4138130,14,7,DC_pDC,specific,0.9928521640048311,17,17,1.0,0.9928521640048311,0.0
GSM4138127,14,3,DC_family,family,1.0,16,16,1.0,1.0,0.0
GSM4138171,14,3,DC_family,family,1.0,16,15,0.9375,1.0,0.0
GSM4138155,14,2,Mono_CD16,specific,0.962374094291284,16,6,0.375,,
GSM4138115,14,2,Mono_CD16,specific,0.9830586679183673,16,0,0.0,,
GSM4138143,14,4,Macrophage_family,family,0.965490188441538,16,16,1.0,0.965490188441538,0.0
GSM4138152,14,3,DC_family,family,0.9836064257281303,16,16,1.0,0.9836064257281303,0.0
GSM4138163,14,7,DC_pDC,specific,0.9941087355013785,16,16,1.0,0.9941087355013785,0.0
GSM4138159,14,4,Macrophage_family,family,0.9830117533599081,16,16,1.0,0.9830117533599081,0.0
GSM4138137,14,11,DC_family,family,0.948549955779736,16,16,1.0,0.948549955779736,0.0
GSM4138157,14,7,DC_pDC,specific,0.978093154163344,16,16,1.0,0.978093154163344,0.0
GSM4138117,14,12,Mast,specific,0.9848958966969695,15,15,1.0,0.9848958966969695,0.0
GSM4138172,14,3,DC_family,family,0.9858294555488663,15,15,1.0,0.9858294555488663,0.0
GSM4138151,14,7,DC_pDC,specific,0.9806392337550041,15,15,1.0,0.9806392337550041,0.0
GSM4138157,14,2,Mono_CD16,specific,0.9757348775192252,15,4,0.26666666666666666,,
GSM4138156,14,3,DC_family,family,0.9878728504470986,15,15,1.0,0.9878728504470986,0.0
GSM4138145,14,4,Macrophage_family,family,0.9659682215407983,15,15,1.0,0.9659682215407983,0.0
GSM4138134,15,1,Mono_CD14_ID1,specific,0.971596393319434,930,1,0.001075268817204301,,
GSM4138126,15,1,Mono_CD14_ID1,specific,0.960074410674276,703,9,0.012802275960170697,,
GSM4138156,15,1,Mono_CD14_ID1,specific,0.9169004307674347,690,9,0.013043478260869565,,
GSM4138116,15,1,Mono_CD14_ID1,specific,0.9468411547060601,682,0,0.0,,
GSM4138120,15,1,Mono_CD14_ID1,specific,0.859593754998591,557,463,0.8312387791741472,0.9148791936756725,0.055285438677081467
GSM4138140,15,1,Mono_CD14_ID1,specific,0.9343486250429023,532,2,0.0037593984962406013,,
GSM4138142,15,1,Mono_CD14_ID1,specific,0.9235668100381479,529,37,0.06994328922495274,0.9672045977511199,0.043637787712972
GSM4138110,15,1,Mono_CD14_ID1,specific,0.937253789097756,497,12,0.02414486921529175,,
GSM4138132,15,1,Mono_CD14_ID1,specific,0.9471390891460632,491,1,0.002036659877800407,,
GSM4138160,15,1,Mono_CD14_ID1,specific,0.9250421804664585,431,0,0.0,,
GSM4138136,15,1,Mono_CD14_ID1,specific,0.9240877869462186,429,13,0.030303030303030304,,
GSM4138138,15,1,Mono_CD14_ID1,specific,0.9356599389842949,406,2,0.0049261083743842365,,
GSM4138163,15,1,Mono_CD14_ID1,specific,0.9120885577001978,378,11,0.0291005291005291,,
GSM4138162,15,1,Mono_CD14_ID1,specific,0.9100727386934757,373,7,0.01876675603217158,,
GSM4138130,15,1,Mono_CD14_ID1,specific,0.9343028615071401,344,1,0.0029069767441860465,,
GSM4138152,15,1,Mono_CD14_ID1,specific,0.8741767273904651,338,142,0.42011834319526625,0.9520007247267991,0.07782399733633394
GSM4138154,15,1,Mono_CD14_ID1,specific,0.8609049881694982,310,148,0.4774193548387097,0.9472356464717909,0.0863306583022927
GSM4138122,15,1,Mono_CD14_ID1,specific,0.8866734913953728,305,0,0.0,,
GSM4138128,15,1,Mono_CD14_ID1,specific,0.8866734913953728,305,0,0.0,,
GSM4138166,15,1,Mono_CD14_ID1,specific,0.9002122607952161,299,10,0.033444816053511704,,
GSM4138165,15,1,Mono_CD14_ID1,specific,0.9353646750205756,294,0,0.0,,
GSM4138145,15,1,Mono_CD14_ID1,specific,0.7814708349624531,285,8,0.028070175438596492,,
GSM4138134,15,2,Mono_CD16,specific,0.9742918492230648,284,132,0.4647887323943662,0.9695591587489021,-0.004732690474162693
GSM4138118,15,1,Mono_CD14_ID1,specific,0.8926136238708576,281,170,0.604982206405694,0.9335570118094065,0.0409433879385489
GSM4138114,15,1,Mono_CD14_ID1,specific,0.8859099327449536,269,2,0.007434944237918215,,
GSM4138146,15,2,Mono_CD16,specific,0.9300137264344561,269,200,0.7434944237918215,0.9622686828921565,0.03225495645770038
GSM4138167,15,1,Mono_CD14_ID1,specific,0.9094057514345204,260,1,0.0038461538461538464,,
GSM4138124,15,1,Mono_CD14_ID1,specific,0.9563126533346389,259,0,0.0,,
GSM4138141,15,1,Mono_CD14_ID1,specific,0.8601447969230982,259,2,0.007722007722007722,,
GSM4138125,15,1,Mono_CD14_ID1,specific,0.7343837073361017,257,2,0.007782101167315175,,
GSM4138155,15,1,Mono_CD14_ID1,specific,0.7224381299526448,240,5,0.020833333333333332,,
GSM4138158,15,1,Mono_CD14_ID1,specific,0.9282848569555707,240,8,0.03333333333333333,,
GSM4138130,15,2,Mono_CD16,specific,0.9514992106405769,240,116,0.48333333333333334,0.9812775037239836,0.029778293083406737
GSM4138122,15,2,Mono_CD16,specific,0.92772269167377,239,139,0.5815899581589958,0.9776116977859656,0.0498890061121956
GSM4138128,15,2,Mono_CD16,specific,0.92772269167377,239,139,0.5815899581589958,0.9776116977859656,0.0498890061121956
GSM4138156,15,2,Mono_CD16,specific,0.9385290038592842,230,150,0.6521739130434783,0.9674540600296433,0.02892505617035912
GSM4138112,15,1,Mono_CD14_ID1,specific,0.9053774449654513,213,0,0.0,,
GSM4138136,15,2,Mono_CD16,specific,0.9163669519100469,212,109,0.5141509433962265,0.9788246192598349,0.06245766734978797
GSM4138139,15,1,Mono_CD14_ID1,specific,0.7544859225202218,208,2,0.009615384615384616,,
