sample,size_bin,draw,ROGUE
GSM4138159,50,2,0.8190512238481857
GSM4138159,50,3,0.8487400887213126
GSM4138159,50,4,0.8141513391507024
GSM4138159,50,5,0.8463878411268588
GSM4138159,50,6,0.8483932624098178
GSM4138159,50,7,0.8374312978676766
GSM4138159,50,8,0.8410319797198081
GSM4138159,50,9,0.859628693905169
GSM4138123,50,0,0.7986188838316318
GSM4138123,50,1,0.8299008472234002
GSM4138123,50,2,0.7739499575585583
GSM4138123,50,3,0.8251927435549431
GSM4138123,50,4,0.7585524545757235
GSM4138123,50,5,0.7748677886463143
GSM4138123,50,6,0.77188405125857
GSM4138123,50,7,0.8052898236496487
GSM4138123,50,8,0.7551109332003032
GSM4138123,50,9,0.7952964253961852
GSM4138143,50,0,0.8219147863077538
GSM4138143,50,1,0.9034325240091389
GSM4138143,50,2,0.8278115922873734
GSM4138143,50,3,0.9034144011363712
GSM4138143,50,4,0.8509747878677905
GSM4138143,50,5,0.9304248660387839
GSM4138143,50,6,0.8854915118464587
GSM4138143,50,7,0.8944899916239986
GSM4138143,50,8,0.8578614851593603
GSM4138143,50,9,0.803991644479754
GSM4138113,50,0,0.8120271020316299
GSM4138113,50,1,0.8407612154999906
GSM4138113,50,2,0.8463846894159991
GSM4138113,50,3,0.820115814805321
GSM4138113,50,4,0.8293627552673868
GSM4138113,50,5,0.8498318203703751
GSM4138113,50,6,0.8178526295129704
GSM4138113,50,7,0.8790865250738795
GSM4138113,50,8,0.7932420186291715
GSM4138113,50,9,0.8517135672746461
GSM4138133,50,0,0.8974991229197551
GSM4138133,50,1,0.8865577658537357
GSM4138133,50,2,0.8645931134565199
GSM4138133,50,3,0.8953095175086349
GSM4138133,50,4,0.7962778888068842
GSM4138133,50,5,0.8558218634682484
GSM4138133,50,6,0.840530926820628
GSM4138133,50,7,0.820369007962777
GSM4138133,50,8,0.7972234271507367
GSM4138133,50,9,0.8028281866052038
GSM4138145,50,0,0.8603522394333529
GSM4138145,50,1,0.8741717287494775
GSM4138145,50,2,0.8776720468011896
GSM4138145,50,3,0.8444513139675861
GSM4138145,50,4,0.7979437959174811
GSM4138145,50,5,0.8675561532454921
GSM4138145,50,6,0.8442652712688867
GSM4138145,50,7,0.8784951238492154
GSM4138145,50,8,0.804405538932987
GSM4138145,50,9,0.9025419267940964
GSM4138161,50,0,0.8014855025573279
GSM4138161,50,1,0.8202256911235206
GSM4138161,50,2,0.8744195908716352
GSM4138161,50,3,0.8355377639298365
GSM4138161,50,4,0.7981392818585645
GSM4138161,50,5,0.8170045007048884
GSM4138161,50,6,0.8219543186857765
GSM4138161,50,7,0.8262343267406352
GSM4138161,50,8,0.7925084822543013
GSM4138161,50,9,0.815102357335407
GSM4138153,50,0,0.8129452586269279
GSM4138153,50,1,0.7542324698844742
GSM4138153,50,2,0.7997823149525745
GSM4138153,50,3,0.7906366900115114
GSM4138153,50,4,0.7940187398333223
GSM4138153,50,5,0.7537618763759805
GSM4138153,50,6,0.8199219810406357
GSM4138153,50,7,0.7974284870454169
GSM4138153,50,8,0.8045692135489291
GSM4138153,50,9,0.7442326558159786
GSM4138145,25,0,1.0
GSM4138145,25,1,1.0
GSM4138145,25,2,0.961159287009336
GSM4138145,25,3,0.94582544302038
GSM4138145,25,4,1.0
GSM4138145,25,5,0.9770217141495989
GSM4138145,25,6,0.9520753431708242
GSM4138145,25,7,0.9265449516893876
GSM4138145,25,8,0.9545682972787739
GSM4138145,25,9,0.9551851808168246
GSM4138123,25,0,0.9118299110265452
GSM4138123,25,1,0.8917844876948183
GSM4138123,25,2,0.8588827592728273
GSM4138123,25,3,0.9215829714491578
GSM4138123,25,4,0.860329237003221
GSM4138123,25,5,0.8713239851692688
GSM4138123,25,6,0.8685187470868202
GSM4138123,25,7,0.8558258183479579
GSM4138123,25,8,0.9089100560861659
GSM4138123,25,9,0.8525613694051918
GSM4138147,25,0,0.9505813497757921
GSM4138147,25,1,0.9285474255900661
GSM4138147,25,2,0.8495050799763295
GSM4138147,25,3,0.8621996444128102
GSM4138147,25,4,0.9162898005362198
GSM4138147,25,5,0.9243435978545006
GSM4138147,25,6,0.9272735289680536
GSM4138147,25,7,0.9587960211529277
GSM4138147,25,8,0.9249014479893063
GSM4138147,25,9,0.9275670038660934
GSM4138127,25,0,0.9701055234195042
GSM4138127,25,1,0.9583204154107853
GSM4138127,25,2,0.9698222546103876
GSM4138127,25,3,0.9632198818309518
GSM4138127,25,4,0.9576328512044004
GSM4138127,25,5,0.9126396133915243
GSM4138127,25,6,0.9709243105178001
GSM4138127,25,7,1.0
GSM4138127,25,8,0.9486121753339003
GSM4138127,25,9,0.9378024584370664
GSM4138149,25,0,0.9782017764934938
GSM4138149,25,1,0.8988020296273269
GSM4138149,25,2,1.0
GSM4138149,25,3,0.9443655902332739
GSM4138149,25,4,0.9337647746748852
GSM4138149,25,5,0.8974520653847129
GSM4138149,25,6,0.8587072264854075
GSM4138149,25,7,0.9788877750562138
GSM4138149,25,8,0.9453104349194247
GSM4138149,25,9,0.9334201110125886
GSM4138115,25,0,0.9489455107811371
GSM4138115,25,1,0.9418343934749231
GSM4138115,25,2,0.9621907230920413
GSM4138115,25,3,0.9614307206949765
GSM4138115,25,4,0.9193605288788121
GSM4138115,25,5,0.9797360130084123
GSM4138115,25,6,0.9613348198464118
GSM4138115,25,7,0.9716954366871742
GSM4138115,25,8,1.0
GSM4138115,25,9,0.9557768014534376
GSM4138129,25,0,0.8675826223266678
GSM4138129,25,1,0.9409885014137013
GSM4138129,25,2,0.9220449865139482
GSM4138129,25,3,0.9296474869862305
GSM4138129,25,4,0.9386814475908982
GSM4138129,25,5,0.8901080764956474
GSM4138129,25,6,0.9325054146641556
GSM4138129,25,7,0.9456862942840638
GSM4138129,25,8,0.9512293620336147
GSM4138129,25,9,0.8652372934358008
GSM4138112,25,0,0.9424158493522727
GSM4138112,25,1,0.9421528431379143
GSM4138112,25,2,0.9810155788322271
GSM4138112,25,3,0.9658569103517987
GSM4138112,25,4,0.9521493412689022
GSM4138112,25,5,0.9762265873802976
GSM4138112,25,6,0.9639399706651464
GSM4138112,25,7,0.9688640799874518
GSM4138112,25,8,0.9614729318865806
GSM4138112,25,9,0.9455515124604141
GSM4138160,25,0,0.9911633151049352
GSM4138160,25,1,1.0
GSM4138160,25,2,0.984374781029327
GSM4138160,25,3,0.9838799976159142
GSM4138160,25,4,0.9420084814532441
GSM4138160,25,5,0.9775421956454229
GSM4138160,25,6,0.9854618964672589
GSM4138160,25,7,0.9608052421059751
GSM4138160,25,8,0.9772565246744335
GSM4138160,25,9,0.9774493158021623
GSM4138139,25,0,0.9121769936641941
GSM4138139,25,1,0.9277740453971691
GSM4138139,25,2,0.9731515901288859
GSM4138139,25,3,0.959575869823744
GSM4138139,25,4,0.9678203710302996
GSM4138139,25,5,0.8845639958606857
GSM4138139,25,6,0.9061333627856185
GSM4138139,25,7,0.9436841459142125
GSM4138139,25,8,0.8993224666601849
GSM4138139,25,9,0.9630225435258832
GSM4138133,25,0,0.9265182563615446
GSM4138133,25,1,0.9082099475695258
GSM4138133,25,2,0.9032403383094594
GSM4138133,25,3,0.8934695955450089
GSM4138133,25,4,0.9035787954989476
GSM4138133,25,5,0.9158652370081363
GSM4138133,25,6,0.9105786210972431
GSM4138133,25,7,0.9510427559108837
GSM4138133,25,8,0.8837441708329176
GSM4138133,25,9,0.937891071466041
GSM4138110,25,0,0.9843835149252185
GSM4138110,25,1,1.0
GSM4138110,25,2,0.9669570674711839
GSM4138110,25,3,0.9731591495094863
GSM4138110,25,4,0.9892847212212053
GSM4138110,25,5,0.9923431617758639
GSM4138110,25,6,0.9839767812823838
GSM4138110,25,7,1.0
GSM4138110,25,8,0.9775601745335555
GSM4138110,25,9,1.0
GSM4138170,25,0,0.9535868506110189
GSM4138170,25,1,1.0
GSM4138170,25,2,0.9385781958402567
GSM4138170,25,3,0.9489914172410449
GSM4138170,25,4,0.955643453476807
GSM4138170,25,5,0.9310530867668994
GSM4138170,25,6,0.9529685549231123
GSM4138170,25,7,1.0
GSM4138170,25,8,0.9399190838077381
GSM4138170,25,9,0.9431129899275167
GSM4138128,25,0,0.9900788693177143
GSM4138128,25,1,0.9824399656620482
GSM4138128,25,2,0.9700451000528235
GSM4138128,25,3,1.0
GSM4138128,25,4,0.9627631171397334
GSM4138128,25,5,0.9864658292594756
GSM4138128,25,6,0.9895626309366773
GSM4138128,25,7,0.9784399666518352
GSM4138128,25,8,0.9892018990291911
GSM4138128,25,9,0.9820240745378962
GSM4138168,25,0,0.9463442691093902
GSM4138168,25,1,0.9660122859168322
GSM4138168,25,2,0.937466021902279
GSM4138168,25,3,0.959188149782598
GSM4138168,25,4,0.9793267084966857
GSM4138168,25,5,0.9611547270606602
GSM4138168,25,6,0.9286312214125682
GSM4138168,25,7,0.9491374884787864
GSM4138168,25,8,0.972399197438136
GSM4138168,25,9,0.9438405868351664
GSM4138122,25,0,0.9647231395030366
GSM4138122,25,1,0.9869326958569036
GSM4138122,25,2,0.9528046197627313
GSM4138122,25,3,0.9828782581203287
GSM4138122,25,4,0.97562661348276
GSM4138122,25,5,0.9878310550520966
GSM4138122,25,6,0.9858625085073318
GSM4138122,25,7,0.9625596539183544
GSM4138122,25,8,0.9833497532301578
GSM4138122,25,9,0.9681170619780515
GSM4138141,25,0,0.9202051825856598
GSM4138141,25,1,1.0
GSM4138141,25,2,0.9724038111624675
GSM4138141,25,3,0.9617575207194591
GSM4138141,25,4,0.9260676567017765
GSM4138141,25,5,0.9567164310787657
GSM4138141,25,6,0.925747842311795
GSM4138141,25,7,1.0
GSM4138141,25,8,0.976392676429553
GSM4138141,25,9,0.9533501497578122
GSM4138153,25,0,0.9448473565912087
GSM4138153,25,1,0.9736422102108946
GSM4138153,25,2,0.8676074396659847
GSM4138153,25,3,0.8957170236498653
GSM4138153,25,4,0.908230802991416
GSM4138153,25,5,0.8952044475720856
GSM4138153,25,6,0.9158792361389936
GSM4138153,25,7,0.914862720420908
GSM4138153,25,8,0.8724207513781552
GSM4138153,25,9,0.8792898093950431
GSM4138171,25,0,0.9869006873358666
GSM4138171,25,1,0.9728937065641539
GSM4138171,25,2,0.9721288935034953
GSM4138171,25,3,0.9645950603521332
GSM4138171,25,4,0.97567933026167
GSM4138171,25,5,0.976178505459522
GSM4138171,25,6,0.983613362363756
GSM4138171,25,7,0.9832431450134106
GSM4138171,25,8,0.9757831879503972
GSM4138171,25,9,0.9849657853554002
GSM4138135,25,0,0.9152007934933198
GSM4138135,25,1,0.9442421073021299
GSM4138135,25,2,0.9220420288370299
GSM4138135,25,3,0.9204780302746776
GSM4138135,25,4,0.8725748388808088
GSM4138135,25,5,0.9303787655002838
GSM4138135,25,6,0.9570459289475344
GSM4138135,25,7,0.9402511803254774
GSM4138135,25,8,0.9211182476956147
GSM4138135,25,9,0.976159840701726
GSM4138172,25,0,0.9205527212460436
GSM4138172,25,1,0.9480155501810774
GSM4138172,25,2,0.9474558458484382
GSM4138172,25,3,0.9265194638809988
GSM4138172,25,4,0.9406511830038591
GSM4138172,25,5,0.95235417321584
GSM4138172,25,6,0.9480610343032135
GSM4138172,25,7,0.9443668516290183
GSM4138172,25,8,0.9406634089542973
GSM4138172,25,9,0.9401393264992847
GSM4138157,25,0,0.980852816626349
GSM4138157,25,1,0.92263286893236
GSM4138157,25,2,0.9613779480207573
GSM4138157,25,3,0.9355360858820061
GSM4138157,25,4,1.0
GSM4138157,25,5,0.9740774676917779
GSM4138157,25,6,0.962301423627628
GSM4138157,25,7,0.9600821892720086
GSM4138157,25,8,0.974269380703224
GSM4138157,25,9,1.0
GSM4138162,25,0,0.9387522909696344
GSM4138162,25,1,0.9653583351463048
GSM4138162,25,2,0.9701224055426952
GSM4138162,25,3,0.960234111533793
GSM4138162,25,4,0.9275215902797707
GSM4138162,25,5,0.9644342349035517
GSM4138162,25,6,0.9814956029258385
GSM4138162,25,7,0.9597940790747741
GSM4138162,25,8,0.9596268466066555
GSM4138162,25,9,0.9364122252115747
GSM4138130,25,0,0.98031708706708
GSM4138130,25,1,0.9745455703944323
GSM4138130,25,2,0.982970515094329
GSM4138130,25,3,0.985591003372123
GSM4138130,25,4,0.9814320258877147
GSM4138130,25,5,0.9889768577157234
GSM4138130,25,6,0.9610795968998136
GSM4138130,25,7,0.979202926359116
GSM4138130,25,8,0.9622447143863428
GSM4138130,25,9,0.9805735328572995
GSM4138163,25,0,0.9541821276257463
GSM4138163,25,1,0.9629071846254167
GSM4138163,25,2,0.9878906331803177
GSM4138163,25,3,0.9483844359814849
GSM4138163,25,4,0.9763784011525375
GSM4138163,25,5,0.9811464271563289
GSM4138163,25,6,0.9452254999564316
GSM4138163,25,7,0.9344605971849176
GSM4138163,25,8,0.9479845956924342
GSM4138163,25,9,0.970536855741568
GSM4138134,25,0,1.0
GSM4138134,25,1,0.9719457851902042
GSM4138134,25,2,0.9857073329815942
GSM4138134,25,3,1.0
GSM4138134,25,4,0.983900479147482
GSM4138134,25,5,0.9785935023360813
GSM4138134,25,6,0.9670827343486039
GSM4138134,25,7,0.9545110093514084
GSM4138134,25,8,1.0
GSM4138134,25,9,0.9799494056211724
GSM4138121,25,0,0.8896054291987737
GSM4138121,25,1,0.8457286667646535
GSM4138121,25,2,0.8552140770536192
GSM4138121,25,3,0.834899091559618
GSM4138121,25,4,0.8624707345085343
GSM4138121,25,5,0.9035127326436351
GSM4138121,25,6,0.8931048262397654
GSM4138121,25,7,0.8480445738878264
GSM4138121,25,8,0.8315125996617405
GSM4138121,25,9,0.8842411483253766
GSM4138151,25,0,1.0
GSM4138151,25,1,0.9823216094647551
GSM4138151,25,2,0.9795805529407607
GSM4138151,25,3,0.9813264345393128
GSM4138151,25,4,0.9831141540310422
GSM4138151,25,5,1.0
GSM4138151,25,6,0.9600189550119141
GSM4138151,25,7,0.9832563290690053
GSM4138151,25,8,0.9767568849022314
GSM4138151,25,9,1.0
GSM4138135,500,0,0.6723851828246842
GSM4138135,500,1,0.6945498641390142
GSM4138135,500,2,0.7051123592790265
GSM4138135,500,3,0.6793575351885515
GSM4138135,500,4,0.6848082051085657
GSM4138135,500,5,0.6922749399877706
GSM4138135,500,6,0.6812220400834408
GSM4138135,500,7,0.6744620484356744
GSM4138135,500,8,0.6780747507478804
GSM4138135,500,9,0.7036879015838513
GSM4138137,450,0,0.7500939537678601
GSM4138137,450,1,0.7651807591712045
GSM4138137,450,2,0.7732537000106297
GSM4138137,450,3,0.7571069173412658
GSM4138137,450,4,0.7574778883046913
GSM4138137,450,5,0.7586752138547754
GSM4138137,450,6,0.7638530706461908
GSM4138137,450,7,0.7505920711129519
GSM4138137,450,8,0.7518532284306665
GSM4138137,450,9,0.7634592388460246
GSM4138131,400,0,0.6788049832210827
GSM4138131,400,1,0.7129367214490081
GSM4138131,400,2,0.6985428402499126
GSM4138131,400,3,0.6949896038840869
GSM4138131,400,4,0.6986650448710071
GSM4138131,400,5,0.6849721416271253
GSM4138131,400,6,0.7102528876889679
GSM4138131,400,7,0.6970825932393099
GSM4138131,400,8,0.6976815407892158
GSM4138131,400,9,0.7009565406215144
GSM4138155,300,0,0.6035281760865724
GSM4138155,300,1,0.6023222486708248
GSM4138155,300,2,0.6125328061160393
GSM4138155,300,3,0.5917025993590789
GSM4138155,300,4,0.6020629051992461
GSM4138155,300,5,0.6125702211331947
GSM4138155,300,6,0.6019017195566804
GSM4138155,300,7,0.6039770796123967
GSM4138155,300,8,0.6031614663052349
GSM4138155,300,9,0.6060261920871565
GSM4138139,275,0,0.6234672190818669
GSM4138139,275,1,0.6645660503981612
GSM4138139,275,2,0.6931365678576299
GSM4138139,275,3,0.6627841897325055
GSM4138139,275,4,0.6605721391956951
GSM4138139,275,5,0.6782470377466765
GSM4138139,275,6,0.6562060492771986
GSM4138139,275,7,0.6816818351947328
GSM4138139,275,8,0.6436148942529548
GSM4138139,275,9,0.6819738707691871
GSM4138141,225,0,0.7337740021040956
GSM4138141,225,1,0.7400873467269189
GSM4138141,225,2,0.7288310141033167
GSM4138141,225,3,0.7322243357504645
GSM4138141,225,4,0.7370082688892554
GSM4138141,225,5,0.7422551108221072
GSM4138141,225,6,0.7295484441745341
GSM4138141,225,7,0.7234175118904906
GSM4138141,225,8,0.7446055643713507
GSM4138141,225,9,0.7360364745484951
GSM4138111,150,0,0.7257639767268674
GSM4138111,150,1,0.7535125899642632
GSM4138111,150,2,0.7486931464113535
GSM4138111,150,3,0.6995750390023574
GSM4138111,150,4,0.7015675101363774
GSM4138111,150,5,0.7171114804797536
GSM4138111,150,6,0.6840403745871972
GSM4138111,150,7,0.6907114844113701
GSM4138111,150,8,0.7180134274194527
GSM4138111,150,9,0.6762839441692383
GSM4138115,100,0,0.800776199109004
GSM4138115,100,1,0.8106637344929369
GSM4138115,100,2,0.7952476412668371
GSM4138115,100,3,0.7729777935638552
GSM4138115,100,4,0.7906726033385885
GSM4138115,100,5,0.7934964746573532
GSM4138115,100,6,0.7838686877302343
GSM4138115,100,7,0.8023135667711543
GSM4138115,100,8,0.7886597813276666
GSM4138115,100,9,0.7770222771107633
GSM4138157,75,0,0.8044017310252753
GSM4138157,75,1,0.7977063548942867
GSM4138157,75,2,0.7886349417850426
GSM4138157,75,3,0.7963694192682333
GSM4138157,75,4,0.7950462202924924
GSM4138157,75,5,0.7605252170344003
GSM4138157,75,6,0.8166791388111416
GSM4138157,75,7,0.7819697109881828
GSM4138157,75,8,0.7798591477669606
GSM4138157,75,9,0.8164826452376582
GSM4138139,50,0,0.8538002589816995
GSM4138139,50,1,0.8457398258541038
GSM4138139,50,2,0.8020039076216657
GSM4138139,50,3,0.8275187411434848
GSM4138139,50,4,0.886997170203129
GSM4138139,50,5,0.8729604199148835
GSM4138139,50,6,0.8234744350725443
GSM4138139,50,7,0.8646645133866511
GSM4138139,50,8,0.8681906679851106
GSM4138139,50,9,0.8445425955940244
GSM4138143,25,0,0.9392342513257845
GSM4138143,25,1,0.9430608039169421
GSM4138143,25,2,0.9685979686486331
GSM4138143,25,3,0.9470553834719683
GSM4138143,25,4,0.9359354071119554
GSM4138143,25,5,0.9803017617150158
GSM4138143,25,6,0.9281756653849256
GSM4138143,25,7,0.9654120710855942
GSM4138143,25,8,0.933519059131483
GSM4138143,25,9,0.9498271000946712
GSM4138111,25,0,0.8796107660987396
GSM4138111,25,1,0.8935222417204565
GSM4138111,25,2,0.947397763333208
GSM4138111,25,3,0.979315988290317
GSM4138111,25,4,0.895421110201371
GSM4138111,25,5,0.8921827527219208
GSM4138111,25,6,0.9128639226384762
GSM4138111,25,7,0.914167289281913
GSM4138111,25,8,0.9094455769333337
GSM4138111,25,9,0.9507841091694879
GSM4138155,25,0,0.9089730063545944
GSM4138155,25,1,0.9108638845224375
GSM4138155,25,2,0.8663570225141048
GSM4138155,25,3,0.9143352820815311
GSM4138155,25,4,0.9263043919128866
GSM4138155,25,5,0.8842214846637019
GSM4138155,25,6,0.9165636674690414
GSM4138155,25,7,0.9204379055387496
GSM4138155,25,8,0.900719617150295
GSM4138155,25,9,0.9372349223172884
GSM4138131,25,0,0.8774801079847978
GSM4138131,25,1,0.9147115536672422
GSM4138131,25,2,0.9574189640077583
GSM4138131,25,3,0.9795527211838083
GSM4138131,25,4,0.9321226093018959
GSM4138131,25,5,0.8834218997545358
GSM4138131,25,6,0.9608702918918065
GSM4138131,25,7,0.9507946293174747
GSM4138131,25,8,0.8651071505053851
GSM4138131,25,9,0.9110732169345143
GSM4138117,25,0,0.8870739241496004
GSM4138117,25,1,0.9144152932204295
GSM4138117,25,2,0.9390535452908304
GSM4138117,25,3,0.8933966636873651
GSM4138117,25,4,0.9150840854797194
GSM4138117,25,5,0.9163780675902312
GSM4138117,25,6,0.9363722741344568
GSM4138117,25,7,0.9454990169101998
GSM4138117,25,8,0.911749848396617
GSM4138117,25,9,0.8877317878736957
GSM4138123,400,0,0.6805056882682142
GSM4138123,400,1,0.6840629472288193
GSM4138123,400,2,0.6885738411331914
GSM4138123,400,3,0.6702867000937849
GSM4138123,400,4,0.6791895681958806
GSM4138123,400,5,0.6878707028288784
GSM4138123,400,6,0.687687729522847
GSM4138123,400,7,0.6842658345902273
GSM4138123,400,8,0.6814728689959615
GSM4138123,400,9,0.7036695478169013
GSM4138135,350,0,0.6761611298089142
GSM4138135,350,1,0.6787498653923356
GSM4138135,350,2,0.6937065973551026
GSM4138135,350,3,0.705552709203242
GSM4138135,350,4,0.7073791364213273
GSM4138135,350,5,0.6921382740144396
GSM4138135,350,6,0.718419791506964
GSM4138135,350,7,0.709073619854736
GSM4138135,350,8,0.6939052366949989
GSM4138135,350,9,0.6985812030281453
GSM4138125,350,0,0.7157309623887029
GSM4138125,350,1,0.7077666353208515
GSM4138125,350,2,0.7062121392632581
GSM4138125,350,3,0.7046821086470997
GSM4138125,350,4,0.7079771193553954
GSM4138125,350,5,0.7054002111254449
GSM4138125,350,6,0.7167136286705456
GSM4138125,350,7,0.7154211726255899
GSM4138125,350,8,0.7122168773256077
GSM4138125,350,9,0.6979631308158118
GSM4138137,300,0,0.7483426906717919
GSM4138137,300,1,0.762158782024932
GSM4138137,300,2,0.7739489916820004
GSM4138137,300,3,0.7781746271388912
GSM4138137,300,4,0.7659084258989132
GSM4138137,300,5,0.7647415138298607
GSM4138137,300,6,0.7679603281033341
GSM4138137,300,7,0.7670466990957574
GSM4138137,300,8,0.7614001894592239
GSM4138137,300,9,0.7748282195588838
GSM4138131,275,0,0.7162878672049489
GSM4138131,275,1,0.705357424291278
GSM4138131,275,2,0.7285192630341746
GSM4138131,275,3,0.7113125067064391
GSM4138131,275,4,0.7256771642573454
GSM4138131,275,5,0.7072173671177258
GSM4138131,275,6,0.7052491082958109
GSM4138131,275,7,0.6961798978425812
GSM4138131,275,8,0.7264270978435408
GSM4138131,275,9,0.6932250153399946
GSM4138145,250,0,0.7250950158648
GSM4138145,250,1,0.7146079854121881
GSM4138145,250,2,0.7417959489657534
GSM4138145,250,3,0.7178786228290587
GSM4138145,250,4,0.7117723754871779
GSM4138145,250,5,0.7071567720630821
GSM4138145,250,6,0.7096910074035694
GSM4138145,250,7,0.7323494868236177
GSM4138145,250,8,0.7406657601890125
GSM4138145,250,9,0.7397784877670618
GSM4138135,225,0,0.7006459337934815
GSM4138135,225,1,0.7096822656696827
GSM4138135,225,2,0.7156436094981641
GSM4138135,225,3,0.7233399400755827
GSM4138135,225,4,0.690204865996114
GSM4138135,225,5,0.6883523851615586
GSM4138135,225,6,0.7002746651721483
GSM4138135,225,7,0.7157937666711918
