sample,K,gep,label,label_kind,ROGUE,n_cells,size_bin,null_median,null_mean,null_std,n_draws,null_zscore,beats_null_median
GSM4138116,9,1,Mono_CD14_ID1,specific,0.9303430193458323,701,700,0.9217260418786248,0.9217348768857916,0.00022669976466545822,10.0,37.97155445989891,True
GSM4138140,9,1,Mono_CD14_ID1,specific,0.922601387293611,692,700,0.9078111651806406,0.9068905802054197,0.0017668472697567185,10.0,8.892000659657775,True
GSM4138142,9,1,Mono_CD14_ID1,specific,0.909247432318442,682,675,0.9093947544295217,0.9092609516844246,0.001328016032232219,10.0,-0.010180122569658057,False
GSM4138132,9,1,Mono_CD14_ID1,specific,0.9359187887504299,640,650,,,,,,False
GSM4138136,9,1,Mono_CD14_ID1,specific,0.9157671192704845,632,625,0.8997600701318478,0.8997697174657231,0.001422171325703088,10.0,11.248575692420639,True
GSM4138110,9,1,Mono_CD14_ID1,specific,0.916596574176536,621,625,0.9060897039154181,0.9066685629294383,0.0015164147847689798,10.0,6.547028785801591,True
GSM4138120,9,1,Mono_CD14_ID1,specific,0.8739225499269356,591,600,0.8443952529491889,0.8440244997402349,0.0009759269134653771,10.0,30.63554224622935,True
GSM4138130,9,1,Mono_CD14_ID1,specific,0.923439792533927,584,575,0.9001695525010971,0.9005950010084701,0.002005367489728226,10.0,11.391823016215813,True
GSM4138138,9,1,Mono_CD14_ID1,specific,0.9029797350123661,572,575,0.9043714999078616,0.9048127741948289,0.0011477243306989308,10.0,-1.5971075400540962,False
GSM4138128,9,1,Mono_CD14_ID1,specific,0.8957742911300235,534,525,0.8835313686581081,0.883627885958228,0.001735915978613893,10.0,6.997115829012755,True
GSM4138122,9,1,Mono_CD14_ID1,specific,0.8957742911300235,534,525,0.8837692631274707,0.8834997130866604,0.0015203066230211038,10.0,8.073751608719187,True
GSM4138160,9,1,Mono_CD14_ID1,specific,0.9189586536240123,480,475,0.8596701616474662,0.8611821379546842,0.005928421014857502,10.0,9.74568363558046,True
GSM4138162,9,1,Mono_CD14_ID1,specific,0.9249634124596796,466,475,0.8860682449565281,0.8865330642353026,0.0033742582927845464,10.0,11.389272808947593,True
GSM4138166,9,1,Mono_CD14_ID1,specific,0.9164362635171576,456,450,0.8914495290738329,0.8909445403043348,0.002325858948398227,10.0,10.960132913639681,True
GSM4138146,9,1,Mono_CD14_ID1,specific,0.904075408127974,453,450,0.8875859959393546,0.8872812173595259,0.004673913580633739,10.0,3.593175286345579,True
GSM4138152,9,1,Mono_CD14_ID1,specific,0.9057714060010406,445,450,0.8487683296515977,0.8495548372199156,0.0031139402567368288,10.0,18.05319439237912,True
GSM4138165,9,1,Mono_CD14_ID1,specific,0.9110716604730761,431,425,0.8973809165987539,0.8971954250620143,0.0005295584220022184,10.0,26.20340803682587,True
GSM4138163,9,1,Mono_CD14_ID1,specific,0.9199046183928997,414,425,0.8999351019674418,0.8982706432236526,0.0037395159604525726,10.0,5.7852340778962486,True
GSM4138123,9,3,Macrophage_family,family,0.7534395424864815,388,400,0.6841643909095233,0.6847585428674706,0.008566764169818837,10.0,8.017146060933678,True
GSM4138112,9,1,Mono_CD14_ID1,specific,0.9047463027850867,349,350,0.8733830869380714,0.8730517382757235,0.003719020763182527,10.0,8.522287593318206,True
GSM4138154,9,1,Mono_CD14_ID1,specific,0.8828113057778798,345,350,0.8215481739862732,0.8223186294756427,0.004532717902619563,10.0,13.345784494392861,True
GSM4138114,9,1,Mono_CD14_ID1,specific,0.905890416517625,341,350,0.8850913324254888,0.8854384305771605,0.0011052528383953737,10.0,18.504350525041,True
GSM4138124,9,1,Mono_CD14_ID1,specific,0.9227267155758652,337,325,0.9143729858414473,0.9158976429570458,0.00365199454525931,10.0,1.8699569602819541,True
GSM4138167,9,1,Mono_CD14_ID1,specific,0.9004975272835627,333,325,0.8921455313809429,0.8915790349790411,0.00282308170158957,10.0,3.159133616111751,True
GSM4138125,9,7,Macrophage_family,family,0.756176247671456,326,325,0.7064566623363193,0.7092253660789128,0.00974723270378593,10.0,4.816842176580733,True
GSM4138118,9,1,Mono_CD14_ID1,specific,0.9022237135692892,288,300,,,,,,False
GSM4138141,9,1,Mono_CD14_ID1,specific,0.8947403222520465,286,275,0.7296762404316006,0.7332000606344871,0.012775952507686105,10.0,12.64408751679185,True
GSM4138135,9,3,Macrophage_family,family,0.7744106247085092,285,275,0.7027226748990125,0.701863011619313,0.005688651228013368,10.0,12.753042888609611,True
GSM4138144,9,1,Mono_CD14_ID1,specific,0.9043740859975282,276,275,0.8505182448421189,0.8516477500413517,0.00492723103217889,10.0,10.701007444511925,True
GSM4138158,9,1,Mono_CD14_ID1,specific,0.9410311607422925,266,275,0.8929583802283123,0.8927295970311503,0.0024443295860833805,10.0,19.760659113297905,True
GSM4138135,9,5,Ambiguous/Mixed,ambiguous,0.7645184694689076,243,250,0.70475084996778,0.70966674041301,0.017859261430966267,10.0,3.071332443837225,True
GSM4138145,9,1,Mono_CD14_ID1,specific,0.8321884233162319,229,225,0.7203827266585581,0.7254277879350093,0.011547948279946518,10.0,9.244987316631542,True
GSM4138137,9,3,Macrophage_family,family,0.8200666903474678,219,225,0.769996132676889,0.7685765243557433,0.011189381830873608,10.0,4.601698893646963,True
GSM4138150,9,1,Mono_CD14_ID1,specific,0.9137768683727561,188,200,,,,,,False
GSM4138145,9,2,DC_family,family,0.7721260857373694,178,175,0.7281953837093378,0.7251175554251411,0.012244741588320956,10.0,3.8390790016397784,True
GSM4138155,9,1,Mono_CD14_ID1,specific,0.8234124432991177,175,175,0.6128473714066296,0.6145663529522757,0.017371985508373884,10.0,12.022004637648996,True
GSM4138155,9,2,DC_family,family,0.7216967425028984,172,175,0.6128473714066296,0.6145663529522757,0.017371985508373884,10.0,6.166847738790839,True
GSM4138148,9,1,Mono_CD14_ID1,specific,0.8766033380248794,167,175,0.851182691829546,0.8526637845811443,0.00508833153460405,10.0,4.704794347799504,True
GSM4138135,9,1,Mono_CD14_ID1,specific,0.918663003250709,167,175,0.72591871847289,0.7243008535420628,0.015737403795268955,10.0,12.350331238693657,True
GSM4138137,9,5,Ambiguous/Mixed,ambiguous,0.7915093628724433,167,175,0.7790171426240297,0.7776459639027508,0.009735877569720866,10.0,1.423949599860267,True
GSM4138131,9,3,Macrophage_family,family,0.7757297853579208,165,175,0.7338327332327117,0.7279872513993512,0.01797700557563322,10.0,2.655755640599114,True
GSM4138139,9,1,Mono_CD14_ID1,specific,0.8556038639248287,163,175,0.6790455971146819,0.6812905278292081,0.014153770013014195,10.0,12.31568238959245,True
GSM4138117,9,1,Mono_CD14_ID1,specific,0.8190730185217348,160,150,0.7097790056590851,0.7154112201058042,0.015562735016677652,10.0,6.660898505618868,True
GSM4138164,9,1,Mono_CD14_ID1,specific,0.8722884946036187,148,150,0.8373912943454023,0.8394840808611127,0.005660958392826469,10.0,5.794851589807748,True
GSM4138127,9,1,Mono_CD14_ID1,specific,0.8847549286612028,146,150,0.7668860514455906,0.7668052013055144,0.014720772737860328,10.0,8.012468465893345,True
GSM4138137,9,1,Mono_CD14_ID1,specific,0.8853968352505012,143,150,0.8011127857757415,0.79474559502429,0.019355406577808966,10.0,4.683509998190537,True
GSM4138131,9,1,Mono_CD14_ID1,specific,0.889440707549986,141,150,0.7485221675906779,0.7475879729821285,0.009645914678492058,10.0,14.705991012356051,True
GSM4138139,9,5,Ambiguous/Mixed,ambiguous,0.8280493334085111,140,150,0.699060797300902,0.6988286295814581,0.014248817294500636,10.0,9.068872254887149,True
GSM4138155,9,5,Ambiguous/Mixed,ambiguous,0.7401880464231294,137,125,0.6703323608734009,0.6706060472674455,0.01467493260540225,10.0,4.7415549377084565,True
GSM4138143,9,1,Mono_CD14_ID1,specific,0.8272382686759612,132,125,0.7496064891538959,0.7477718119335619,0.03284684261661722,10.0,2.4193027521676376,True
GSM4138161,9,1,Mono_CD14_ID1,specific,0.8733135200858709,117,125,0.7333353104514786,0.7353543171785206,0.025889469240864226,10.0,5.328776794295727,True
GSM4138127,9,4,Ambiguous/Mixed,ambiguous,0.7608538186659418,115,125,0.7806500689325178,0.7862384270027125,0.020488034378589554,10.0,-1.2389967660000694,False
GSM4138127,9,5,Ambiguous/Mixed,ambiguous,0.8051852482595049,112,100,0.7973540158771094,0.8058608064961404,0.023871554802411377,10.0,-0.028299716638789014,True
GSM4138111,9,1,Mono_CD14_ID1,specific,0.8283303328153239,112,100,0.7371251208252627,0.7355921098917457,0.022767009942835006,10.0,4.0733597936853245,True
GSM4138131,9,6,DC_pDC,specific,0.9048448234257365,110,100,0.7557043535409838,0.7611333360605689,0.015599965739677184,10.0,9.212295062908353,True
GSM4138125,9,1,Mono_CD14_ID1,specific,0.9290405428731575,108,100,0.7682671002427894,0.7684235647726084,0.012427329835319807,10.0,12.924496269830898,True
GSM4138131,9,5,Ambiguous/Mixed,ambiguous,0.8096179978338229,107,100,0.7557043535409838,0.7611333360605689,0.015599965739677184,10.0,3.107997965017157,True
GSM4138161,9,6,DC_pDC,specific,0.8669479000470499,107,100,0.7556751157728048,0.756615966500042,0.016341279346029823,10.0,6.751731685794445,True
GSM4138143,9,2,DC_family,family,0.7736439553886619,100,100,0.7796478385240256,0.7774827916439634,0.03102493601364835,10.0,-0.12373389758524225,False
GSM4138141,9,2,DC_family,family,0.8334045494392543,95,100,0.7891336299131056,0.7876086704440655,0.016350802220791796,10.0,2.8008337680798636,True
GSM4138161,9,2,DC_family,family,0.7553037197008686,95,100,0.7556751157728048,0.756615966500042,0.016341279346029823,10.0,-0.08030257432030415,False
GSM4138121,9,5,Ambiguous/Mixed,ambiguous,0.744474069933011,92,100,0.6774445434492038,0.6794323926426652,0.014293780936684992,10.0,4.550347985494611,True
GSM4138129,9,1,Mono_CD14_ID1,specific,0.8860503072141288,91,100,0.7802294636545738,0.7803470255522751,0.019596937692990053,10.0,5.393867313241723,True
GSM4138139,9,3,Macrophage_family,family,0.8223199363864976,90,100,0.7661395734840504,0.7646397932166333,0.02201728160275333,10.0,2.6197667909489413,True
GSM4138123,9,4,Ambiguous/Mixed,ambiguous,0.6884863585475232,86,75,0.7478910756966862,0.7459487390399755,0.010202811462813162,10.0,-5.632014342506391,False
GSM4138131,9,4,Ambiguous/Mixed,ambiguous,0.7150931326487349,84,75,0.7984795748200924,0.7969442700850593,0.02169983692865555,10.0,-3.771970162975583,False
GSM4138113,9,1,Mono_CD14_ID1,specific,0.8605081610560863,82,75,0.7999106296037788,0.7965042709907385,0.016329326993620878,10.0,3.919566929509782,True
GSM4138111,9,4,Ambiguous/Mixed,ambiguous,0.7228005835745206,78,75,0.7806089576382846,0.789021593047926,0.0342033162138128,10.0,-1.9360990922471553,False
GSM4138115,9,2,DC_family,family,0.820803083376346,77,75,0.8347182520165184,0.83431743248954,0.02639121797291258,10.0,-0.5120775072626397,False
GSM4138141,9,6,DC_pDC,specific,0.9165508686482305,72,75,0.831470497790985,0.8278099593248556,0.0276992532023982,10.0,3.203729309051978,True
GSM4138137,9,7,Macrophage_family,family,0.8559493720474666,70,75,0.8112279979170152,0.8159020816159839,0.015441428125629543,10.0,2.593496540971658,True
GSM4138155,9,7,Macrophage_family,family,0.7516000281830764,70,75,0.7331742729286999,0.7454933937386825,0.03308900406020785,10.0,0.18455177536568912,True
GSM4138133,9,2,DC_family,family,0.8677810014245049,69,75,0.8369736441972822,0.8420096141731772,0.012780163044304542,10.0,2.0165147472678475,True
GSM4138139,9,7,Macrophage_family,family,0.7848802709882211,68,75,0.7929161934254034,0.7993578594578341,0.019050471501477973,10.0,-0.7599595877975934,False
GSM4138133,9,1,Mono_CD14_ID1,specific,0.9213052519615698,65,75,0.8369736441972822,0.8420096141731772,0.012780163044304542,10.0,6.204587336914337,True
GSM4138133,9,3,Macrophage_family,family,0.8223090733456093,64,75,0.8369736441972822,0.8420096141731772,0.012780163044304542,10.0,-1.5414937007667837,False
GSM4138111,9,2,DC_family,family,0.7995402764022453,64,75,0.7806089576382846,0.789021593047926,0.0342033162138128,10.0,0.30753402063603047,True
GSM4138131,9,8,DC_family,family,0.863923045013493,63,75,0.7984795748200924,0.7969442700850593,0.02169983692865555,10.0,3.0866026850176667,True
GSM4138111,9,6,DC_pDC,specific,0.8937358526096312,63,75,0.7806089576382846,0.789021593047926,0.0342033162138128,10.0,3.061523593417442,True
GSM4138131,9,2,DC_family,family,0.8567448972269429,60,50,0.8415305947121112,0.8411825284014046,0.030352202367935933,10.0,0.5127261816749873,True
GSM4138117,9,3,Macrophage_family,family,0.8380295268636176,59,50,0.8358854099372073,0.8361613581247408,0.02091613010477299,10.0,0.08931713130100209,True
GSM4138139,9,9,Mast,specific,0.966827109414383,59,50,0.8497700424179017,0.8489892535757297,0.02583433449671354,10.0,4.561288615878367,True
GSM4138137,9,4,Ambiguous/Mixed,ambiguous,0.808668252999321,58,50,0.8546409807078789,0.8599141946566412,0.021769077275210446,10.0,-2.3540704555115237,False
GSM4138117,9,4,Ambiguous/Mixed,ambiguous,0.7759617660472025,57,50,0.8358854099372073,0.8361613581247408,0.02091613010477299,10.0,-2.8781419782716395,False
GSM4138133,9,4,Ambiguous/Mixed,ambiguous,0.7996112814465826,57,50,0.8481763951444382,0.8457010820553125,0.040238050381549366,10.0,-1.1454282742750328,False
GSM4138141,9,3,Macrophage_family,family,0.8713083151131708,56,50,0.8900435014268286,0.8901090886724006,0.029603528026603508,10.0,-0.6350855729875952,False
GSM4138161,9,5,Ambiguous/Mixed,ambiguous,0.8330403254709634,55,50,0.8186150959142044,0.8202611816061893,0.023224484276183642,10.0,0.5502444623874339,True
GSM4138139,9,2,DC_family,family,0.8942650051111574,54,50,0.8497700424179017,0.8489892535757297,0.02583433449671354,10.0,1.7525418176027443,True
GSM4138159,9,1,Mono_CD14_ID1,specific,0.9233524300960049,54,50,0.8437099104233334,0.8452388199834336,0.025959377203851615,10.0,3.0090710381519266,True
GSM4138141,9,8,DC_family,family,0.8827440521678653,53,50,0.8900435014268286,0.8901090886724006,0.029603528026603508,10.0,-0.24878914762850476,False
GSM4138155,9,6,DC_pDC,specific,0.9011069531084976,51,50,0.8116719002969048,0.8001558755817797,0.0330336939627996,10.0,3.056003292892478,True
GSM4138157,9,1,Mono_CD14_ID1,specific,0.9178522576550265,50,50,0.8767823283670589,0.8837388104858525,0.019832699274607107,10.0,1.7200607288414544,True
GSM4138157,9,2,DC_family,family,0.8102586814352237,49,50,0.8767823283670589,0.8837388104858525,0.019832699274607107,10.0,-3.7049989027317816,False
GSM4138123,9,6,DC_pDC,specific,0.9508575041839805,48,50,0.7850821070212497,0.7888663908895278,0.026193388641296472,10.0,6.184427510041892,True
GSM4138121,9,1,Mono_CD14_ID1,specific,0.9079435356569353,47,50,0.7614734388237507,0.7563677651983048,0.030301256083991836,10.0,5.002293305547422,True
GSM4138119,9,1,Mono_CD14_ID1,specific,0.9222110917745823,46,50,0.7932023400422761,0.7863755180014268,0.03733831019104338,10.0,3.637967896194171,True
GSM4138159,9,2,DC_family,family,0.8089205054940727,45,50,0.8437099104233334,0.8452388199834336,0.025959377203851615,10.0,-1.3990441374676885,False
GSM4138143,9,6,DC_pDC,specific,0.9287322613330776,45,50,0.8716764985029095,0.8679807590756784,0.04169045767387151,10.0,1.4572040137490208,True
GSM4138145,9,6,DC_pDC,specific,0.945258029964264,45,50,0.8639541963394225,0.8551855138959764,0.03320226051125106,10.0,2.7128428812178385,True
GSM4138143,9,8,DC_family,family,0.8492030477372928,43,50,0.8716764985029095,0.8679807590756784,0.04169045767387151,10.0,-0.4504078963410865,False
GSM4138123,9,2,DC_family,family,0.8035181856217536,41,50,0.7850821070212497,0.7888663908895278,0.026193388641296472,10.0,0.5593699590714952,True
GSM4138123,9,5,Ambiguous/Mixed,ambiguous,0.8813853407021823,41,50,0.7850821070212497,0.7888663908895278,0.026193388641296472,10.0,3.532148935735227,True
GSM4138129,9,7,Macrophage_family,family,0.8778197334158395,40,50,0.8524170384667056,0.8574794782243835,0.026621002191077093,10.0,0.7640679733039389,True
GSM4138161,9,4,Ambiguous/Mixed,ambiguous,0.7717763550064234,40,50,0.8186150959142044,0.8202611816061893,0.023224484276183642,10.0,-2.087659989483013,False
GSM4138141,9,4,Ambiguous/Mixed,ambiguous,0.8350654052781903,37,25,0.9592369758991124,0.9592641270747289,0.029027749588371645,10.0,-4.27862040832445,False
GSM4138125,9,3,Macrophage_family,family,0.8994232062551781,36,25,0.9164930338071231,0.9188388274053472,0.026717684424713443,10.0,-0.7266955040538576,False
GSM4138145,9,5,Ambiguous/Mixed,ambiguous,0.9302855066721587,35,25,0.9581722339130803,0.9672380217135125,0.025825993587039915,10.0,-1.4308264623707412,False
GSM4138129,9,3,Macrophage_family,family,0.911247911629337,34,25,0.931076450825193,0.9183711485744729,0.032131232378038686,10.0,-0.2216919930529799,False
GSM4138137,9,2,DC_family,family,0.8613137097763715,33,25,0.926176546037629,0.9188558130939726,0.02524688033865908,10.0,-2.279176775337674,False
GSM4138139,9,4,Ambiguous/Mixed,ambiguous,0.8454799738578477,33,25,0.9357290956556907,0.9337225384790877,0.0319793612246252,10.0,-2.7593598259020333,False
GSM4138123,9,1,Mono_CD14_ID1,specific,0.9316252202713934,33,25,0.8699213661280445,0.8801549342541974,0.026021253875910234,10.0,1.9780094480706685,True
GSM4138113,9,6,DC_pDC,specific,0.9360748270364975,33,25,0.9240671724385692,0.9177122554283212,0.040209782289650685,10.0,0.45666926211889586,True
GSM4138129,9,5,Ambiguous/Mixed,ambiguous,0.903701217883313,32,25,0.931076450825193,0.9183711485744729,0.032131232378038686,10.0,-0.45656296398972146,False
GSM4138135,9,7,Macrophage_family,family,0.8506824579896967,32,25,0.9262103971686568,0.9299491761958603,0.027728452087857892,10.0,-2.8586780810918033,False
GSM4138147,9,6,DC_pDC,specific,0.935324749011505,31,25,0.9260874884786799,0.91700049001221,0.03480209657643462,10.0,0.5265274452373895,True
GSM4138135,9,4,Ambiguous/Mixed,ambiguous,0.9126530122957772,31,25,0.9262103971686568,0.9299491761958603,0.027728452087857892,10.0,-0.6237695434739726,False
GSM4138135,9,2,DC_family,family,0.8766734228684006,31,25,0.9262103971686568,0.9299491761958603,0.027728452087857892,10.0,-1.9213388889742176,False
GSM4138143,9,9,Mast,specific,0.9748135904112316,31,25,0.9450580936944553,0.9491119471886973,0.0170366173356051,10.0,1.5086118750123032,True
GSM4138135,9,8,DC_family,family,0.9258735720252302,30,25,0.9262103971686568,0.9299491761958603,0.027728452087857892,10.0,-0.14698275106437336,False
GSM4138111,9,9,Mast,specific,0.9050661191766445,28,25,0.9111547497859049,0.9174711520389224,0.03172688570524009,10.0,-0.39099434396200605,False
GSM4138155,9,3,Macrophage_family,family,0.9395178704164566,28,25,0.9125995833019843,0.9086011184524632,0.0205912592617861,10.0,1.5014502790205615,True
GSM4138127,9,6,DC_pDC,specific,0.9560784239578238,28,25,0.9607701486208685,0.958907948415632,0.02307048316562853,10.0,-0.1226469527098465,False
GSM4138115,9,1,Mono_CD14_ID1,specific,0.9697411579301205,27,25,0.9613827702706941,0.9602304947917325,0.021745965538883007,10.0,0.43735299411665113,True
GSM4138127,9,7,Macrophage_family,family,0.9587942301365583,27,25,0.9607701486208685,0.958907948415632,0.02307048316562853,10.0,-0.004929167640629053,False
GSM4138125,9,2,DC_family,family,0.9215176200907207,26,25,0.9164930338071231,0.9188388274053472,0.026717684424713443,10.0,0.10026290612578984,True
GSM4138113,9,2,DC_family,family,0.8726883461069048,26,25,0.9240671724385692,0.9177122554283212,0.040209782289650685,10.0,-1.119725269763642,False
GSM4138119,9,2,DC_family,family,0.8404484553596817,25,25,0.9211915973052534,0.9177772997659964,0.023356474458712168,10.0,-3.3108097946464854,False
GSM4138112,9,6,DC_pDC,specific,0.9670409840078681,25,25,0.9627064512758634,0.9599645605323005,0.013878950244238929,10.0,0.5098673423449274,True
GSM4138129,9,6,DC_pDC,specific,0.9868286715955322,25,25,0.931076450825193,0.9183711485744729,0.032131232378038686,10.0,2.130560142095553,True
GSM4138155,9,8,DC_family,family,0.9095891198160622,25,25,0.9125995833019843,0.9086011184524632,0.0205912592617861,10.0,0.0479815901999041,False
GSM4138119,9,7,Macrophage_family,family,0.8869751010903455,24,25,0.9211915973052534,0.9177772997659964,0.023356474458712168,10.0,-1.3187863061311225,False
GSM4138153,9,2,DC_family,family,0.922645268527941,23,25,0.9019739133206406,0.9067701798014556,0.032993349520122034,10.0,0.48116026282216484,True
GSM4138160,9,6,DC_pDC,specific,0.980833886723325,23,25,0.9807110966306685,0.9779941749898674,0.016262702143506322,10.0,0.17461499991817436,True
GSM4138139,9,6,DC_pDC,specific,0.9506174967437965,22,25,0.9357290956556907,0.9337225384790877,0.0319793612246252,10.0,0.528308184332934,True
GSM4138139,9,8,DC_family,family,0.9422756010989471,22,25,0.9357290956556907,0.9337225384790877,0.0319793612246252,10.0,0.267455705565291,True
GSM4138144,9,2,DC_family,family,0.9721106090046372,22,25,0.9619331439188813,0.9601463057710922,0.010574803418738227,10.0,1.1313972241171546,True
GSM4138123,9,8,DC_family,family,0.9565098966662946,21,25,0.8699213661280445,0.8801549342541974,0.026021253875910234,10.0,2.9343306351114964,True
GSM4138129,9,2,DC_family,family,0.9498496185578876,21,25,0.931076450825193,0.9183711485744729,0.032131232378038686,10.0,0.9796844893173131,True
GSM4138110,9,6,DC_pDC,specific,0.9555193703185515,21,25,0.9868341180732119,0.9867664570718897,0.011731289324245612,10.0,-2.663567992373896,False
GSM4138141,9,5,Ambiguous/Mixed,ambiguous,0.9491170180223923,21,25,0.9592369758991124,0.9592641270747289,0.029027749588371645,10.0,-0.3495658187847048,False
GSM4138135,9,9,Mast,specific,1.0,21,25,0.9262103971686568,0.9299491761958603,0.027728452087857892,10.0,2.5263156984812194,True
GSM4138117,9,2,DC_family,family,0.9606103889526073,20,25,0.9147496893500744,0.9146754506733146,0.020995821291890267,10.0,2.1878133577482544,True
GSM4138122,9,6,DC_pDC,specific,0.9782659584116306,20,25,0.9792524358015444,0.9750685359411753,0.0122815856284961,10.0,0.2603428064725239,False
GSM4138168,9,6,DC_pDC,specific,0.9457890908623999,20,25,0.9541628191306922,0.9543500656433102,0.015998487667747092,10.0,-0.5351115029559405,False
GSM4138128,9,6,DC_pDC,specific,0.9782659584116306,20,25,0.9844528974607618,0.9831021452587395,0.010708099409941723,10.0,-0.4516382097292538,False
GSM4138133,9,6,DC_pDC,specific,0.9772575612773257,20,25,0.9093942843333844,0.9134138789599708,0.020292895865104355,10.0,3.1461099855708796,True
GSM4138157,9,5,Ambiguous/Mixed,ambiguous,0.9377220805312816,20,25,0.968189445659703,0.967113018075611,0.0247939680093005,10.0,-1.185406770441284,False
GSM4138155,9,4,Ambiguous/Mixed,ambiguous,0.9440258540886044,20,25,0.9125995833019843,0.9086011184524632,0.0205912592617861,10.0,1.7203773302919634,True
GSM4138133,9,8,DC_family,family,0.880236894807487,19,25,0.9093942843333844,0.9134138789599708,0.020292895865104355,10.0,-1.6349063422502914,False
GSM4138162,9,2,DC_family,family,0.9909607999329997,19,25,0.9600140953042835,0.9563751722194592,0.016814135194355585,10.0,2.0569376488153055,True
GSM4138127,9,2,DC_family,family,0.9743418453029794,19,25,0.9607701486208685,0.958907948415632,0.02307048316562853,10.0,0.6689888883793101,True
GSM4138155,9,9,Mast,specific,0.9381206978557273,19,25,0.9125995833019843,0.9086011184524632,0.0205912592617861,10.0,1.4335975778833236,True
GSM4138131,9,9,Mast,specific,0.9564196483172959,19,25,0.923417081484569,0.9232553144549218,0.039261461223893256,10.0,0.8447045226679263,True
GSM4138115,9,8,DC_family,family,0.959043731436514,19,25,0.9613827702706941,0.9602304947917325,0.021745965538883007,10.0,-0.054573955481374295,False
GSM4138135,9,6,DC_pDC,specific,0.9592348250153161,19,25,0.9262103971686568,0.9299491761958603,0.027728452087857892,10.0,1.056158804922249,True
GSM4138115,9,6,DC_pDC,specific,0.9816087420119992,19,25,0.9613827702706941,0.9602304947917325,0.021745965538883007,10.0,0.9830902740115727,True
GSM4138113,9,4,Ambiguous/Mixed,ambiguous,0.7604918724852465,18,25,0.9240671724385692,0.9177122554283212,0.040209782289650685,10.0,-3.910003337261057,False
GSM4138120,9,2,DC_family,family,0.9811159638729601,18,25,0.9269817708599346,0.9265773629703217,0.029997327016448413,10.0,1.8181153565027073,True
GSM4138171,9,2,DC_family,family,1.0,18,25,0.9759808467049595,0.9775981664159804,0.00698398359901874,10.0,3.2076011156680098,True
GSM4138172,9,2,DC_family,family,0.9754958122373675,18,25,0.9425151302916579,0.940877955876207,0.01005325236184313,10.0,3.4434484597792103,True
GSM4138145,9,8,DC_family,family,0.9782002683833607,18,25,0.9581722339130803,0.9672380217135125,0.025825993587039915,10.0,0.42446563122161357,True
GSM4138152,9,2,DC_family,family,0.9871090852553972,17,25,0.9641180515152854,0.957583050979306,0.02067585370218309,10.0,1.4280442636800863,True
GSM4138130,9,6,DC_pDC,specific,0.9652784490766921,17,25,0.9804453099621897,0.9776933830033974,0.009270985594780661,10.0,-1.3391169471447064,False
GSM4138121,9,2,DC_family,family,0.9282525272686811,17,25,0.8588424057810767,0.8648333879843543,0.02589934807083429,10.0,2.448677052058475,True
GSM4138153,9,1,Mono_CD14_ID1,specific,0.9864745868198048,17,25,0.9019739133206406,0.9067701798014556,0.032993349520122034,10.0,2.4157719109343234,True
GSM4138162,9,6,DC_pDC,specific,0.9897606953288196,17,25,0.9600140953042835,0.9563751722194592,0.016814135194355585,10.0,1.9855629042740017,True
GSM4138157,9,6,DC_pDC,specific,0.978093154163344,16,25,0.968189445659703,0.967113018075611,0.0247939680093005,10.0,0.4428551365241008,True
GSM4138143,9,4,Ambiguous/Mixed,ambiguous,0.9182267048767272,16,25,0.9450580936944553,0.9491119471886973,0.0170366173356051,10.0,-1.8128740995680248,False
GSM4138163,9,6,DC_pDC,specific,0.9941087355013785,16,25,0.9585446561255815,0.9609096758297184,0.017601132002729513,10.0,1.8861888920844216,True
GSM4138121,9,6,DC_pDC,specific,0.975345479450801,16,25,0.8588424057810767,0.8648333879843543,0.02589934807083429,10.0,4.26698352268165,True
GSM4138159,9,3,Macrophage_family,family,0.9729532809172062,16,25,0.9168929989490284,0.9184785998316982,0.02684712170909718,10.0,2.0290696960281296,True
GSM4138137,9,8,DC_family,family,0.948549955779736,16,25,0.926176546037629,0.9188558130939726,0.02524688033865908,10.0,1.176150965483625,True
GSM4138117,9,9,Mast,specific,0.9848958966969695,15,25,0.9147496893500744,0.9146754506733146,0.020995821291890267,10.0,3.3444962713022295,True
GSM4138134,9,6,DC_pDC,specific,0.9856991785152992,15,25,0.9819249423843273,0.9821690248976547,0.015217447096237586,10.0,0.23198067292886035,True
GSM4138147,9,2,DC_family,family,0.9840307386621786,15,25,0.9260874884786799,0.91700049001221,0.03480209657643462,10.0,1.9260405332981154,True
GSM4138151,9,6,DC_pDC,specific,0.9806392337550041,15,25,0.9827178817478986,0.9846374919959022,0.012571234817351205,10.0,-0.31804817100223504,False
GSM4138115,9,3,Macrophage_family,family,0.9727088844047236,15,25,0.9613827702706941,0.9602304947917325,0.021745965538883007,10.0,0.5738255029733685,True
GSM4138134,10,1,Monocyte_family,family,0.9813825816281553,822,825,0.9544150266147507,0.9515854166319011,0.0067826123129616726,10.0,4.39316941929754,True
GSM4138116,10,1,Monocyte_family,family,0.9471155441026594,680,675,0.9215677914460505,0.9228814356832707,0.0036746728798352233,10.0,6.5949022435094555,True
GSM4138126,10,1,Monocyte_family,family,0.9705696717857791,676,675,0.9532556156725593,0.9535126440353062,0.0010935501361661762,10.0,15.597847036325472,True
GSM4138156,10,1,Monocyte_family,family,0.9559831593542805,649,650,0.8904264686639494,0.8892175110282035,0.005198510263942226,10.0,12.843227181674566,True
