sample,K,gep,label,label_kind,membership_label,baseline_group_type,members_str,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,baseline_ROGUE_mean,baseline_ROGUE_min,baseline_ROGUE_max,delta_ROGUE_vs_mean,delta_ROGUE_vs_max,recommendation
GSM4138118,16,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.8806061203810139,291,0.9312070996557353,-0.0506009792747214,0.9514767114625879,0.9335570118094065,0.9693964111157692,-0.07087059108157401,-0.0887902907347553,subgroup_GEP_less_pure
GSM4138133,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+cDC2_CD1C,0.7325118153823715,287,,,,,,,,ambiguous
GSM4138158,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8965181318576152,277,,,,,,,,ambiguous
GSM4138111,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.703687980420933,274,,,,,,,,ambiguous
GSM4138129,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7269105921993628,235,,,,,,,,ambiguous
GSM4138150,16,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.9005636086565314,189,0.9457020308667065,-0.045138422210175055,0.9775839806941898,0.9731079339257575,0.9810995415874277,-0.07702037203765844,-0.08053593293089634,subgroup_GEP_less_pure
GSM4138121,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6292695691444314,181,,,,,,,,ambiguous
GSM4138148,16,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.8491022885876082,175,0.933785684760638,-0.08468339617302978,0.9813712259418934,0.9692635348384981,0.9920104216346092,-0.13226893735428524,-0.142908133047001,subgroup_GEP_less_pure
GSM4138164,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8395625379771497,155,,,,,,,,ambiguous
GSM4138157,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7116056144776074,147,,,,,,,,ambiguous
GSM4138115,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7824822361379724,138,,,,,,,,ambiguous
GSM4138113,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7530439545808126,133,,,,,,,,ambiguous
GSM4138159,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7334372078259165,132,,,,,,,,ambiguous
GSM4138119,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mac_SPP1+Mono_CD14_IL1B,0.6217358138676459,109,,,,,,,,ambiguous
GSM4138161,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.8945527231886002,71,,,,,,,,ambiguous
GSM4138131,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9342457199423522,55,,,,,,,,ambiguous
GSM4138153,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7569725958310277,53,,,,,,,,ambiguous
GSM4138141,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9055818990138778,52,,,,,,,,ambiguous
GSM4138139,16,5,Mast,specific,Mast,specific,Mast,0.9808873992283764,44,0.9658315628046693,0.015055836423707114,,,,,,specific_GEP_tie
GSM4138145,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9554398505142113,41,,,,,,,,ambiguous
GSM4138131,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9348822298915693,40,,,,,,,,ambiguous
GSM4138111,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.7055408889903342,39,,,,,,,,ambiguous
GSM4138123,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9405660049312511,34,,,,,,,,ambiguous
GSM4138111,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9235173489195422,32,,,,,,,,ambiguous
GSM4138143,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9418482384530354,32,,,,,,,,ambiguous
GSM4138147,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.926339647205751,29,,,,,,,,ambiguous
GSM4138172,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9250675073025703,29,,,,,,,,ambiguous
GSM4138112,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9602570049670208,27,,,,,,,,ambiguous
GSM4138147,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7697945846460826,26,,,,,,,,ambiguous
GSM4138149,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8837849547463279,25,,,,,,,,ambiguous
GSM4138155,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9384154121816363,25,,,,,,,,ambiguous
GSM4138161,16,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9368329701420803,25,,,,,,,,ambiguous
GSM4138141,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9503814446079577,24,,,,,,,,ambiguous
GSM4138171,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9869510290006211,24,,,,,,,,ambiguous
GSM4138110,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9586405193362261,22,,,,,,,,ambiguous
GSM4138170,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9554491799751693,22,,,,,,,,ambiguous
GSM4138160,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9799809267543613,22,,,,,,,,ambiguous
GSM4138129,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9657694631101916,21,,,,,,,,ambiguous
GSM4138143,16,5,Mast,specific,Mast,specific,Mast,0.9718703199017851,21,0.9748135904112316,-0.0029432705094465383,,,,,,specific_GEP_tie
GSM4138113,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9785979075224103,21,,,,,,,,ambiguous
GSM4138161,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.972519838385353,21,,,,,,,,ambiguous
GSM4138122,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9850627871621725,20,,,,,,,,ambiguous
GSM4138155,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.952380211724708,20,,,,,,,,ambiguous
GSM4138128,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9850627871621725,20,,,,,,,,ambiguous
GSM4138151,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9728008636809743,19,,,,,,,,ambiguous
GSM4138139,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9761582114583718,19,,,,,,,,ambiguous
GSM4138111,16,5,Mast,specific,Mast,specific,Mast,0.9776396373839983,19,0.9059125026497903,0.071727134734208,,,,,,specific_GEP_purer
GSM4138123,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9472991367645633,19,,,,,,,,ambiguous
GSM4138130,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9906045811238835,18,,,,,,,,ambiguous
GSM4138131,16,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9644913547523151,18,,,,,,,,ambiguous
GSM4138169,16,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9803894539291542,17,,,,,,,,ambiguous
GSM4138156,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9620408232828553,17,,,,,,,,ambiguous
GSM4138134,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9873183191678601,17,,,,,,,,ambiguous
GSM4138162,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9897606953288196,17,,,,,,,,ambiguous
GSM4138131,16,5,Mast,specific,Mast,specific,Mast,0.9700972690342095,17,0.9764376533440459,-0.006340384309836411,,,,,,specific_GEP_tie
GSM4138163,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9858316108356697,17,,,,,,,,ambiguous
GSM4138133,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9895608253565897,16,,,,,,,,ambiguous
GSM4138155,16,5,Mast,specific,Mast,specific,Mast,0.9491554127543788,16,0.9381206978557273,0.011034714898651488,,,,,,specific_GEP_tie
GSM4138152,16,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.992154406195808,16,,,,,,,,ambiguous
GSM4138168,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.984965936378603,16,,,,,,,,ambiguous
GSM4138135,16,5,Mast,specific,Mast,specific,Mast,0.9907505629310543,15,1.0,-0.009249437068945654,,,,,,specific_GEP_tie
GSM4138155,16,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.971250174174332,15,,,,,,,,ambiguous
GSM4138145,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9620728769110692,15,,,,,,,,ambiguous
GSM4138143,16,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9845546467384754,15,,,,,,,,ambiguous
GSM4138134,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9564816571725439,1208,,,,,,,,ambiguous
GSM4138156,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8942430469671653,910,0.9322540907900484,-0.03801104382288312,0.9697216211129801,0.9674540600296433,0.9719891821963169,-0.07547857414581483,-0.07774613522915164,subgroup_GEP_less_pure
GSM4138135,17,1,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,0.6799827781610767,791,0.6816557003952799,-0.0016729222342032335,0.7825491964380239,0.7690520922235567,0.8086840355033273,-0.10256641827694724,-0.12870125734225069,subgroup_GEP_less_pure
GSM4138126,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9527362503822029,754,,,,,,,,ambiguous
GSM4138116,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.921859063942928,703,,,,,,,,ambiguous
GSM4138140,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9074706201396279,700,,,,,,,,ambiguous
GSM4138142,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9073387779406185,686,0.9271894213412561,-0.01985064340063769,0.9718944033882,0.9665257719433304,0.9772630348330694,-0.06455562544758153,-0.06992425689245096,subgroup_GEP_less_pure
GSM4138137,17,1,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.760944555137395,676,0.761732242965101,-0.0007876878277059962,0.8026532793873087,0.7673473856645985,0.8379591731100189,-0.041708724249913676,-0.07701461797262388,subgroup_GEP_less_pure
GSM4138136,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8983071178070957,638,0.9393889781999186,-0.04108186039282291,0.9756666255116541,0.9633769744555425,0.9847081551064648,-0.07735950770455835,-0.0864010372993691,subgroup_GEP_less_pure
GSM4138132,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.9332215748621393,634,0.9605309142964024,-0.027309339434263058,0.9851452972778509,0.9787604738252575,0.9915301207304444,-0.05192372241571164,-0.05830854586830514,subgroup_GEP_less_pure
GSM4138110,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9116126366769164,625,0.9660212560179537,-0.054408619341037356,0.9713485424285075,0.966937161709359,0.9757599231476562,-0.059735905751591156,-0.06414728647073986,subgroup_GEP_less_pure
GSM4138155,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL+cDC2_CD1C,0.602115724827359,607,,,,,,,,ambiguous
GSM4138120,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.846890588209144,606,,,,,,,,ambiguous
GSM4138123,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9,0.69384250773175,594,,,,,,,,ambiguous
GSM4138130,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9187907516407764,574,0.9276561159403772,-0.00886536429960083,0.9732306530518309,0.9582255439190961,0.9812775037239836,-0.05443990141105448,-0.0624867520832072,subgroup_GEP_less_pure
GSM4138138,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8863480583955775,574,0.9107663246825695,-0.024418266286991952,0.9764594236641286,0.9668810029523296,0.9860378443759278,-0.09011136526855112,-0.09968978598035028,subgroup_GEP_less_pure
GSM4138128,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8778952522570448,543,0.9325835242245374,-0.0546882719674926,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.1016609516694954,-0.10895259479966768,subgroup_GEP_less_pure
GSM4138122,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8778952522570448,543,0.9325835242245374,-0.0546882719674926,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.1016609516694954,-0.10895259479966768,subgroup_GEP_less_pure
GSM4138125,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1,0.7103375370683442,507,,,,,,,,ambiguous
GSM4138141,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7176003654559986,488,,,,,,,,ambiguous
GSM4138160,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.8970156359462313,483,0.9629738427447219,-0.06595820679849052,0.9749226655909777,0.968270160470863,0.9815751707110923,-0.07790702964474638,-0.084559534764861,subgroup_GEP_less_pure
GSM4138162,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8903449763710076,482,,,,,,,,ambiguous
GSM4138139,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6613984727160733,469,,,,,,,,ambiguous
GSM4138145,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7054932007101462,464,,,,,,,,ambiguous
GSM4138166,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8930343452393907,462,0.9390333936946579,-0.045999048455267144,0.969096059823931,0.9621941145544404,0.9759980050934216,-0.07606171458454025,-0.08296365985403087,subgroup_GEP_less_pure
GSM4138152,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.8564057272384606,458,0.9202501241556037,-0.06384439691714305,0.9556687636428419,0.9413199538988823,0.9736856123028442,-0.09926303640438128,-0.11727988506438358,subgroup_GEP_less_pure
GSM4138146,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8821015458178882,453,0.9146879847108832,-0.03258643889299495,0.9664537016708575,0.9600393338795674,0.9770530882408491,-0.08435215585296929,-0.09495154242296089,subgroup_GEP_less_pure
GSM4138165,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8958687442704026,434,0.9349851744354144,-0.03911643016501176,0.9595011864588462,0.9446544771791544,0.974347895738538,-0.06363244218844355,-0.07847915146813533,subgroup_GEP_less_pure
GSM4138163,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.907456430436349,423,,,,,,,,ambiguous
GSM4138131,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7228153387446619,379,,,,,,,,ambiguous
GSM4138154,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_ID1,subgroup,Mono_CD14+Mono_CD14_ID1,0.828703408821198,358,0.9435923514360012,-0.1148889426148032,0.9588686754218684,0.943462555263132,0.9742747955806047,-0.1301652666006704,-0.14557138675940673,subgroup_GEP_less_pure
GSM4138112,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8911251844670601,353,0.9269019046195429,-0.03577672015248279,0.9704507992559994,0.9618001923997429,0.9791014061122558,-0.07932561478893929,-0.0879762216451957,subgroup_GEP_less_pure
GSM4138114,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8776525790581275,349,0.9435624615259739,-0.06590988246784635,0.9729768398404819,0.9638175783207804,0.9821361013601835,-0.09532426078235434,-0.10448352230205593,subgroup_GEP_less_pure
GSM4138127,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7252966702973188,342,,,,,,,,ambiguous
GSM4138167,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8860657128214239,339,,,,,,,,ambiguous
GSM4138124,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9180306190916478,332,0.9767957010268139,-0.05876508193516605,0.983203062644421,0.9807043129705426,0.9857018123182995,-0.06517244355277318,-0.0676711932266516,subgroup_GEP_less_pure
GSM4138143,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7136559401875107,309,,,,,,,,ambiguous
GSM4138117,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_THBS1,0.731579950083016,299,,,,,,,,ambiguous
GSM4138144,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+cDC2_CD33,0.8447301209011375,296,,,,,,,,ambiguous
GSM4138118,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.8806061203810139,291,0.9312070996557353,-0.0506009792747214,0.9514767114625879,0.9335570118094065,0.9693964111157692,-0.07087059108157401,-0.0887902907347553,subgroup_GEP_less_pure
GSM4138133,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+cDC2_CD1C,0.7322725713381031,285,,,,,,,,ambiguous
GSM4138161,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6733900120003447,283,,,,,,,,ambiguous
GSM4138158,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.895562265736303,277,,,,,,,,ambiguous
GSM4138111,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7033283095234525,273,,,,,,,,ambiguous
GSM4138131,17,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_TIL,0.742286334848258,239,,,,,,,,ambiguous
GSM4138129,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7327903692100024,230,,,,,,,,ambiguous
GSM4138150,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.897909786957394,190,0.9457020308667065,-0.04779224390931247,0.9775839806941898,0.9731079339257575,0.9810995415874277,-0.07967419373679585,-0.08318975463003375,subgroup_GEP_less_pure
GSM4138148,17,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.84862915163583,176,0.933785684760638,-0.08515653312480798,0.9813712259418934,0.9692635348384981,0.9920104216346092,-0.13274207430606344,-0.1433812699987792,subgroup_GEP_less_pure
GSM4138121,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint+Mono_TIL,0.637290501145087,165,,,,,,,,ambiguous
GSM4138164,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8405758277504751,154,,,,,,,,ambiguous
GSM4138157,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7077876819974431,137,,,,,,,,ambiguous
GSM4138115,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7535062421395371,136,,,,,,,,ambiguous
GSM4138113,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7517794469012833,130,,,,,,,,ambiguous
GSM4138159,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7292001878706018,129,,,,,,,,ambiguous
GSM4138161,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.8388476215445075,107,0.8488491714550629,-0.010001549910555352,,,,,,specific_GEP_tie
GSM4138119,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mac_SPP1+Mono_CD14_IL1B,0.6315585732975253,106,,,,,,,,ambiguous
GSM4138131,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.899499147701942,102,0.9179857890881354,-0.018486641386193492,,,,,,specific_GEP_tie
GSM4138139,17,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8238625724987324,94,,,,,,,,ambiguous
GSM4138127,17,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8399157731836319,85,,,,,,,,ambiguous
GSM4138141,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.872884211290669,79,0.9165508686482305,-0.04366665735756159,,,,,,specific_GEP_tie
GSM4138111,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.7585732705976863,75,0.8980982837036952,-0.13952501310600884,,,,,,specific_GEP_less_pure
GSM4138145,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.8730018788423619,59,0.9472622152517468,-0.0742603364093849,,,,,,specific_GEP_less_pure
GSM4138123,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9219823949716895,55,0.9383997749472549,-0.01641737997556536,,,,,,specific_GEP_tie
GSM4138153,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7571363845666212,52,,,,,,,,ambiguous
GSM4138143,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9010230088025778,49,0.9295762244202338,-0.028553215617656003,,,,,,specific_GEP_tie
GSM4138139,17,4,Mast,specific,Mast,specific,Mast,0.9760707050546682,49,0.9658315628046693,0.01023914224999889,,,,,,specific_GEP_tie
GSM4138141,17,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_TIL,0.9010852453912294,46,,,,,,,,ambiguous
GSM4138155,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9313119615696803,45,0.9062361607604512,0.02507580080922911,,,,,,specific_GEP_tie
GSM4138113,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.7790241772949414,39,0.9211167331049517,-0.14209255581001023,,,,,,specific_GEP_less_pure
GSM4138161,17,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_TIL,0.8624332887908328,33,,,,,,,,ambiguous
GSM4138147,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.925292417692126,32,0.935324749011505,-0.010032331319378973,,,,,,specific_GEP_tie
GSM4138172,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9250675073025703,29,,,,,,,,ambiguous
GSM4138137,17,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9104432698490477,29,,,,,,,,ambiguous
GSM4138129,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9619947733683699,27,0.9868286715955322,-0.02483389822716231,,,,,,specific_GEP_tie
GSM4138112,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9602570049670208,27,0.9672228106134714,-0.006965805646450551,,,,,,specific_GEP_tie
GSM4138135,17,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9027923632356255,26,,,,,,,,ambiguous
GSM4138143,17,4,Mast,specific,Mast,specific,Mast,0.9711950399790478,26,0.9748135904112316,-0.0036185504321838424,,,,,,specific_GEP_tie
GSM4138139,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9691574724819125,25,0.9506174967437965,0.018539975738116055,,,,,,specific_GEP_tie
GSM4138127,17,2,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9545721348909166,25,0.9441912994803779,0.010380835410538691,,,,,,specific_GEP_tie
GSM4138149,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9201138462142596,24,,,,,,,,ambiguous
GSM4138171,17,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9869510290006211,24,,,,,,,,ambiguous
GSM4138111,17,4,Mast,specific,Mast,specific,Mast,0.9777467774819784,24,0.9059125026497903,0.07183427483218807,,,,,,specific_GEP_purer
